record_id,protocol_id,task,condition,candidate_id,labels,ordinal,answer_mean,answer_sum,eos_logprob,mean_with_eos,total_with_eos,answer_tokens
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-05,"[""Racism"",""LGBTQ""]",5,-3.848552703857422,-34.6369743347168,0.0,-3.4636974334716797,-34.6369743347168,9
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-06,"[""Region"",""LGBTQ""]",6,-6.833292279924665,-47.833045959472656,0.0,-5.979130744934082,-47.833045959472656,7
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-07,"[""Racism"",""Region"",""LGBTQ""]",7,-4.929706573486328,-54.22677230834961,0.0,-4.518897692362468,-54.22677230834961,11
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-08,"[""Sexism""]",8,-7.23159122467041,-28.92636489868164,0.0,-5.7852729797363285,-28.92636489868164,4
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-09,"[""Racism"",""Sexism""]",9,-3.2877726554870605,-26.302181243896484,0.0,-2.9224645826551647,-26.302181243896484,8
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-10,"[""Region"",""Sexism""]",10,-7.161488215128581,-42.968929290771484,0.0,-6.138418470110212,-42.968929290771484,6
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-11,"[""Racism"",""Region"",""Sexism""]",11,-4.774485778808594,-47.74485778808594,0.0,-4.340441617098722,-47.74485778808594,10
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-12,"[""LGBTQ"",""Sexism""]",12,-5.038139820098877,-40.305118560791016,0.0,-4.478346506754558,-40.305118560791016,8
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-13,"[""Racism"",""LGBTQ"",""Sexism""]",13,-3.668414751688639,-44.02097702026367,0.0,-3.386229001558744,-44.02097702026367,12
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-14,"[""Region"",""LGBTQ"",""Sexism""]",14,-5.189496994018555,-51.89496994018555,0.0,-4.717724540016868,-51.89496994018555,10
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-15,"[""Racism"",""Region"",""LGBTQ"",""Sexism""]",15,-3.756943021501814,-52.59720230102539,0.0,-3.5064801534016925,-52.59720230102539,14
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-16,"[""others""]",16,-10.967737833658854,-32.90321350097656,0.0,-8.22580337524414,-32.90321350097656,3
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-17,"[""Racism"",""others""]",17,-5.017092568533761,-35.11964797973633,0.0,-4.389955997467041,-35.11964797973633,7
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-18,"[""Region"",""others""]",18,-11.868111419677735,-59.34055709838867,0.0,-9.890092849731445,-59.34055709838867,5
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-19,"[""Racism"",""Region"",""others""]",19,-6.401551140679254,-57.61396026611328,0.0,-5.761396026611328,-57.61396026611328,9
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-20,"[""LGBTQ"",""others""]",20,-7.1207477024623325,-49.84523391723633,0.0,-6.230654239654541,-49.84523391723633,7
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-21,"[""Racism"",""LGBTQ"",""others""]",21,-4.690188667990944,-51.59207534790039,0.0,-4.299339612325032,-51.59207534790039,11
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-22,"[""Region"",""LGBTQ"",""others""]",22,-7.365841971503364,-66.29257774353027,0.0,-6.629257774353027,-66.29257774353027,9
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-23,"[""Racism"",""Region"",""LGBTQ"",""others""]",23,-5.353228348952073,-69.59196853637695,0.0,-4.9708548954554965,-69.59196853637695,13
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-24,"[""Sexism"",""others""]",24,-7.355523427327474,-44.133140563964844,0.0,-6.304734366280692,-44.133140563964844,6
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-25,"[""Racism"",""Sexism"",""others""]",25,-4.055989074707031,-40.55989074707031,0.0,-3.6872627951882104,-40.55989074707031,10
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-26,"[""Region"",""Sexism"",""others""]",26,-6.960682392120361,-55.68545913696289,0.0,-6.187273237440321,-55.68545913696289,8
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-27,"[""Racism"",""Region"",""Sexism"",""others""]",27,-4.552350362141927,-54.628204345703125,0.0,-4.202169565054087,-54.628204345703125,12
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-28,"[""LGBTQ"",""Sexism"",""others""]",28,-5.267704010009766,-52.677040100097656,0.0,-4.788821827281605,-52.677040100097656,10
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-29,"[""Racism"",""LGBTQ"",""Sexism"",""others""]",29,-3.718573978969029,-52.060035705566406,0.0,-3.4706690470377604,-52.060035705566406,14
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-30,"[""Region"",""LGBTQ"",""Sexism"",""others""]",30,-5.056493759155273,-60.67792510986328,0.0,-4.667532700758714,-60.67792510986328,12
EA-3169-group-v1:original,EA-3169-group-v1,group,original,group-31,"[""Racism"",""Region"",""LGBTQ"",""Sexism"",""others""]",31,-3.505896806716919,-56.0943489074707,0.0,-3.2996675827923942,-56.0943489074707,16
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-00,[],0,-12.257213592529297,-12.257213592529297,0.0,-6.128606796264648,-12.257213592529297,1
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-01,"[""Racism""]",1,-8.55920181274414,-42.7960090637207,0.0,-7.132668177286784,-42.7960090637207,5
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-02,"[""Region""]",2,-0.0004819234212239583,-0.001445770263671875,0.0,-0.00036144256591796875,-0.001445770263671875,3
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-03,"[""Racism"",""Region""]",3,-5.724715641566685,-40.0730094909668,0.0,-5.00912618637085,-40.0730094909668,7
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-04,"[""LGBTQ""]",4,-8.084449768066406,-40.42224884033203,0.0,-6.737041473388672,-40.42224884033203,5
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-05,"[""Racism"",""LGBTQ""]",5,-6.695743560791016,-60.26169204711914,0.0,-6.026169204711914,-60.26169204711914,9
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-06,"[""Region"",""LGBTQ""]",6,-5.690843854631696,-39.835906982421875,0.0,-4.979488372802734,-39.835906982421875,7
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-07,"[""Racism"",""Region"",""LGBTQ""]",7,-6.037463795055043,-66.41210174560547,0.0,-5.534341812133789,-66.41210174560547,11
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-08,"[""Sexism""]",8,-13.20787239074707,-52.83148956298828,0.0,-10.566297912597657,-52.83148956298828,4
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-09,"[""Racism"",""Sexism""]",9,-7.661186695098877,-61.289493560791016,0.0,-6.80994372897678,-61.289493560791016,8
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-10,"[""Region"",""Sexism""]",10,-6.592248598734538,-39.55349159240723,0.0,-5.650498798915318,-39.55349159240723,6
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-11,"[""Racism"",""Region"",""Sexism""]",11,-6.368989944458008,-63.68989944458008,0.0,-5.7899908585981885,-63.68989944458008,10
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-12,"[""LGBTQ"",""Sexism""]",12,-5.693484783172607,-45.54787826538086,0.0,-5.060875362820095,-45.54787826538086,8
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-13,"[""Racism"",""LGBTQ"",""Sexism""]",13,-5.162637869517009,-61.9516544342041,0.0,-4.765511879554162,-61.9516544342041,12
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-14,"[""Region"",""LGBTQ"",""Sexism""]",14,-4.1026811599731445,-41.026811599731445,0.0,-3.7297101454301314,-41.026811599731445,10
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-15,"[""Racism"",""Region"",""LGBTQ"",""Sexism""]",15,-4.8052632468087335,-67.27368545532227,0.0,-4.484912363688151,-67.27368545532227,14
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-16,"[""others""]",16,-13.880142211914062,-41.64042663574219,0.0,-10.410106658935547,-41.64042663574219,3
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-17,"[""Racism"",""others""]",17,-7.959578377859933,-55.71704864501953,0.0,-6.964631080627441,-55.71704864501953,7
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-18,"[""Region"",""others""]",18,-3.043878936767578,-15.21939468383789,0.0,-2.5365657806396484,-15.21939468383789,5
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-19,"[""Racism"",""Region"",""others""]",19,-5.833115047878689,-52.4980354309082,0.0,-5.24980354309082,-52.4980354309082,9
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-20,"[""LGBTQ"",""others""]",20,-7.178052629743304,-50.246368408203125,0.0,-6.280796051025391,-50.246368408203125,7
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-21,"[""Racism"",""LGBTQ"",""others""]",21,-6.230153690684926,-68.53169059753418,0.0,-5.710974216461182,-68.53169059753418,11
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-22,"[""Region"",""LGBTQ"",""others""]",22,-5.152622434828016,-46.37360191345215,0.0,-4.6373601913452145,-46.37360191345215,9
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-23,"[""Racism"",""Region"",""LGBTQ"",""others""]",23,-5.567459399883564,-72.37697219848633,0.0,-5.169783728463309,-72.37697219848633,13
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-24,"[""Sexism"",""others""]",24,-10.263273239135742,-61.57963943481445,0.0,-8.797091347830635,-61.57963943481445,6
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-25,"[""Racism"",""Sexism"",""others""]",25,-7.058746337890625,-70.58746337890625,0.0,-6.417042125355113,-70.58746337890625,10
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-26,"[""Region"",""Sexism"",""others""]",26,-5.9725964069366455,-47.780771255493164,0.0,-5.308974583943685,-47.780771255493164,8
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-27,"[""Racism"",""Region"",""Sexism"",""others""]",27,-5.719494819641113,-68.63393783569336,0.0,-5.27953367966872,-68.63393783569336,12
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-28,"[""LGBTQ"",""Sexism"",""others""]",28,-5.518576622009277,-55.18576622009277,0.0,-5.016887838190252,-55.18576622009277,10
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-29,"[""Racism"",""LGBTQ"",""Sexism"",""others""]",29,-5.010724203927176,-70.15013885498047,0.0,-4.676675923665365,-70.15013885498047,14
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-30,"[""Region"",""LGBTQ"",""Sexism"",""others""]",30,-3.8374350865681968,-46.04922103881836,0.0,-3.542247772216797,-46.04922103881836,12
EA-4026-group-v1:original,EA-4026-group-v1,group,original,group-31,"[""Racism"",""Region"",""LGBTQ"",""Sexism"",""others""]",31,-4.44862699508667,-71.17803192138672,0.0,-4.186943054199219,-71.17803192138672,16
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-00,[],0,-18.630605697631836,-18.630605697631836,0.0,-9.315302848815918,-18.630605697631836,1
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-01,"[""Racism""]",1,-9.295889282226563,-46.47944641113281,0.0,-7.746574401855469,-46.47944641113281,5
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-02,"[""Region""]",2,-19.524397532145183,-58.57319259643555,0.0,-14.643298149108887,-58.57319259643555,3
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-03,"[""Racism"",""Region""]",3,-7.610533578055246,-53.27373504638672,0.0,-6.65921688079834,-53.27373504638672,7
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-04,"[""LGBTQ""]",4,-1.7910476684570313,-8.955238342285156,0.0,-1.4925397237141926,-8.955238342285156,5
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-05,"[""Racism"",""LGBTQ""]",5,-4.699399312337239,-42.294593811035156,0.0,-4.229459381103515,-42.294593811035156,9
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-06,"[""Region"",""LGBTQ""]",6,-7.46466064453125,-52.25262451171875,0.0,-6.531578063964844,-52.25262451171875,7
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-07,"[""Racism"",""Region"",""LGBTQ""]",7,-4.54471830888228,-49.99190139770508,0.0,-4.16599178314209,-49.99190139770508,11
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-08,"[""Sexism""]",8,-14.566604614257812,-58.26641845703125,0.0,-11.65328369140625,-58.26641845703125,4
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-09,"[""Racism"",""Sexism""]",9,-5.459456443786621,-43.67565155029297,0.0,-4.852850172254774,-43.67565155029297,8
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-10,"[""Region"",""Sexism""]",10,-9.429512659708658,-56.57707595825195,0.0,-8.082439422607422,-56.57707595825195,6
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-11,"[""Racism"",""Region"",""Sexism""]",11,-5.180722427368164,-51.80722427368164,0.0,-4.709747661243785,-51.80722427368164,10
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-12,"[""LGBTQ"",""Sexism""]",12,-2.548542022705078,-20.388336181640625,0.0,-2.2653706868489585,-20.388336181640625,8
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-13,"[""Racism"",""LGBTQ"",""Sexism""]",13,-4.166355450948079,-49.99626541137695,0.0,-3.8458665701059194,-49.99626541137695,12
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-14,"[""Region"",""LGBTQ"",""Sexism""]",14,-5.712610244750977,-57.126102447509766,0.0,-5.193282040682706,-57.126102447509766,10
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-15,"[""Racism"",""Region"",""LGBTQ"",""Sexism""]",15,-3.6015006474086215,-50.4210090637207,0.0,-3.361400604248047,-50.4210090637207,14
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-16,"[""others""]",16,-13.128963470458984,-39.38689041137695,0.0,-9.846722602844238,-39.38689041137695,3
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-17,"[""Racism"",""others""]",17,-6.551656995500837,-45.86159896850586,0.0,-5.732699871063232,-45.86159896850586,7
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-18,"[""Region"",""others""]",18,-11.653373718261719,-58.266868591308594,0.0,-9.7111447652181,-58.266868591308594,5
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-19,"[""Racism"",""Region"",""others""]",19,-5.864978790283203,-52.78480911254883,0.0,-5.278480911254883,-52.78480911254883,9
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-20,"[""LGBTQ"",""others""]",20,-0.16401236397879465,-1.1480865478515625,0.0,-0.1435108184814453,-1.1480865478515625,7
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-21,"[""Racism"",""LGBTQ"",""others""]",21,-4.191648309881037,-46.108131408691406,0.0,-3.842344284057617,-46.108131408691406,11
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-22,"[""Region"",""LGBTQ"",""others""]",22,-5.935132344563802,-53.41619110107422,0.0,-5.3416191101074215,-53.41619110107422,9
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-23,"[""Racism"",""Region"",""LGBTQ"",""others""]",23,-3.889355879563552,-50.56162643432617,0.0,-3.611544745309012,-50.56162643432617,13
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-24,"[""Sexism"",""others""]",24,-9.77474276224772,-58.64845657348633,0.0,-8.378350939069476,-58.64845657348633,6
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-25,"[""Racism"",""Sexism"",""others""]",25,-4.883047866821289,-48.83047866821289,0.0,-4.43913442438299,-48.83047866821289,10
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-26,"[""Region"",""Sexism"",""others""]",26,-7.381482124328613,-59.051856994628906,0.0,-6.561317443847656,-59.051856994628906,8
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-27,"[""Racism"",""Region"",""Sexism"",""others""]",27,-4.138765970865886,-49.665191650390625,0.0,-3.820399357722356,-49.665191650390625,12
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-28,"[""LGBTQ"",""Sexism"",""others""]",28,-3.1255939483642576,-31.255939483642578,0.0,-2.8414490439675073,-31.255939483642578,10
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-29,"[""Racism"",""LGBTQ"",""Sexism"",""others""]",29,-4.024443217686245,-56.34220504760742,0.0,-3.756147003173828,-56.34220504760742,14
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-30,"[""Region"",""LGBTQ"",""Sexism"",""others""]",30,-5.284387588500977,-63.41265106201172,0.0,-4.877896235539363,-63.41265106201172,12
EA-5086-group-v1:original,EA-5086-group-v1,group,original,group-31,"[""Racism"",""Region"",""LGBTQ"",""Sexism"",""others""]",31,-3.383110761642456,-54.1297721862793,0.0,-3.1841042462517235,-54.1297721862793,16
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-00,[],0,-2.4311294555664062,-2.4311294555664062,0.0,-1.2155647277832031,-2.4311294555664062,1
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-01,"[""Racism""]",1,-5.599781799316406,-27.99890899658203,0.0,-4.666484832763672,-27.99890899658203,5
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-02,"[""Region""]",2,-15.32797876993815,-45.98393630981445,0.0,-11.495984077453613,-45.98393630981445,3
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-03,"[""Racism"",""Region""]",3,-7.264725821358817,-50.85308074951172,0.0,-6.356635093688965,-50.85308074951172,7
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-04,"[""LGBTQ""]",4,-3.9525169372558593,-19.762584686279297,0.0,-3.293764114379883,-19.762584686279297,5
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-05,"[""Racism"",""LGBTQ""]",5,-4.84659661187066,-43.61936950683594,0.0,-4.361936950683594,-43.61936950683594,9
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-06,"[""Region"",""LGBTQ""]",6,-8.072067260742188,-56.50447082519531,0.0,-7.063058853149414,-56.50447082519531,7
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-07,"[""Racism"",""Region"",""LGBTQ""]",7,-5.115701155229048,-56.27271270751953,0.0,-4.689392725626628,-56.27271270751953,11
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-08,"[""Sexism""]",8,-0.023227691650390625,-0.0929107666015625,0.0,-0.0185821533203125,-0.0929107666015625,4
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-09,"[""Racism"",""Sexism""]",9,-3.678816795349121,-29.43053436279297,0.0,-3.2700593736436634,-29.43053436279297,8
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-10,"[""Region"",""Sexism""]",10,-5.603652318318685,-33.62191390991211,0.0,-4.803130558558872,-33.62191390991211,6
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-11,"[""Racism"",""Region"",""Sexism""]",11,-4.418619155883789,-44.18619155883789,0.0,-4.016926505348899,-44.18619155883789,10
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-12,"[""LGBTQ"",""Sexism""]",12,-3.444896697998047,-27.559173583984375,0.0,-3.062130398220486,-27.559173583984375,8
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-13,"[""Racism"",""LGBTQ"",""Sexism""]",13,-3.7929213841756186,-45.51505661010742,0.0,-3.501158200777494,-45.51505661010742,12
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-14,"[""Region"",""LGBTQ"",""Sexism""]",14,-5.743597793579101,-57.435977935791016,0.0,-5.221452539617365,-57.435977935791016,10
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-15,"[""Racism"",""Region"",""LGBTQ"",""Sexism""]",15,-4.124673570905413,-57.74542999267578,0.0,-3.849695332845052,-57.74542999267578,14
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-16,"[""others""]",16,-10.40837542215983,-31.225126266479492,0.0,-7.806281566619873,-31.225126266479492,3
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-17,"[""Racism"",""others""]",17,-7.618744441441128,-53.33121109008789,0.0,-6.666401386260986,-53.33121109008789,7
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-18,"[""Region"",""others""]",18,-14.33337860107422,-71.6668930053711,0.0,-11.94448216756185,-71.6668930053711,5
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-19,"[""Racism"",""Region"",""others""]",19,-7.39473130967882,-66.55258178710938,0.0,-6.6552581787109375,-66.55258178710938,9
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-20,"[""LGBTQ"",""others""]",20,-6.469209398542132,-45.28446578979492,0.0,-5.660558223724365,-45.28446578979492,7
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-21,"[""Racism"",""LGBTQ"",""others""]",21,-5.39897311817516,-59.38870429992676,0.0,-4.9490586916605634,-59.38870429992676,11
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-22,"[""Region"",""LGBTQ"",""others""]",22,-8.463230980767143,-76.1690788269043,0.0,-7.6169078826904295,-76.1690788269043,9
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-23,"[""Racism"",""Region"",""LGBTQ"",""others""]",23,-5.165924512423002,-67.15701866149902,0.0,-4.796929904392788,-67.15701866149902,13
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-24,"[""Sexism"",""others""]",24,-5.314467748006185,-31.88680648803711,0.0,-4.555258069719587,-31.88680648803711,6
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-25,"[""Racism"",""Sexism"",""others""]",25,-4.692221450805664,-46.92221450805664,0.0,-4.265655864368785,-46.92221450805664,10
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-26,"[""Region"",""Sexism"",""others""]",26,-6.842968463897705,-54.74374771118164,0.0,-6.082638634575738,-54.74374771118164,8
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-27,"[""Racism"",""Region"",""Sexism"",""others""]",27,-4.989604949951172,-59.87525939941406,0.0,-4.6057891845703125,-59.87525939941406,12
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-28,"[""LGBTQ"",""Sexism"",""others""]",28,-4.3547111511230465,-43.54711151123047,0.0,-3.95882831920277,-43.54711151123047,10
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-29,"[""Racism"",""LGBTQ"",""Sexism"",""others""]",29,-4.155365126473563,-58.17511177062988,0.0,-3.878340784708659,-58.17511177062988,14
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-30,"[""Region"",""LGBTQ"",""Sexism"",""others""]",30,-5.988207499186198,-71.85848999023438,0.0,-5.527576153094952,-71.85848999023438,12
EA-6037-group-v1:original,EA-6037-group-v1,group,original,group-31,"[""Racism"",""Region"",""LGBTQ"",""Sexism"",""others""]",31,-4.068538188934326,-65.09661102294922,0.0,-3.82921241311466,-65.09661102294922,16
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-00,[],0,-4.112583160400391,-4.112583160400391,0.0,-2.0562915802001953,-4.112583160400391,1
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-01,"[""Racism""]",1,-5.268949127197265,-26.344745635986328,0.0,-4.390790939331055,-26.344745635986328,5
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-02,"[""Region""]",2,-15.008570353190104,-45.02571105957031,0.0,-11.256427764892578,-45.02571105957031,3
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-03,"[""Racism"",""Region""]",3,-7.9958697727748325,-55.97108840942383,0.0,-6.9963860511779785,-55.97108840942383,7
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-04,"[""LGBTQ""]",4,-3.6882484436035154,-18.441242218017578,0.0,-3.073540369669596,-18.441242218017578,5
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-05,"[""Racism"",""LGBTQ""]",5,-4.930283440483941,-44.37255096435547,0.0,-4.437255096435547,-44.37255096435547,9
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-06,"[""Region"",""LGBTQ""]",6,-8.104348318917411,-56.730438232421875,0.0,-7.091304779052734,-56.730438232421875,7
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-07,"[""Racism"",""Region"",""LGBTQ""]",7,-5.562510750510476,-61.187618255615234,0.0,-5.0989681879679365,-61.187618255615234,11
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-08,"[""Sexism""]",8,-0.004161834716796875,-0.0166473388671875,0.0,-0.0033294677734375,-0.0166473388671875,4
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-09,"[""Racism"",""Sexism""]",9,-3.9055795669555664,-31.24463653564453,0.0,-3.4716262817382812,-31.24463653564453,8
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-10,"[""Region"",""Sexism""]",10,-5.829566319783528,-34.97739791870117,0.0,-4.996771131243024,-34.97739791870117,6
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-11,"[""Racism"",""Region"",""Sexism""]",11,-5.061207580566406,-50.61207580566406,0.0,-4.601097800514915,-50.61207580566406,10
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-12,"[""LGBTQ"",""Sexism""]",12,-3.194054126739502,-25.552433013916016,0.0,-2.839159223768446,-25.552433013916016,8
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-13,"[""Racism"",""LGBTQ"",""Sexism""]",13,-3.859220504760742,-46.310646057128906,0.0,-3.562357389009916,-46.310646057128906,12
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-14,"[""Region"",""LGBTQ"",""Sexism""]",14,-5.820779418945312,-58.207794189453125,0.0,-5.2916176535866475,-58.207794189453125,10
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-15,"[""Racism"",""Region"",""LGBTQ"",""Sexism""]",15,-4.4178973606654575,-61.850563049316406,0.0,-4.123370869954427,-61.850563049316406,14
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-16,"[""others""]",16,-9.569733301798502,-28.709199905395508,0.0,-7.177299976348877,-28.709199905395508,3
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-17,"[""Racism"",""others""]",17,-7.637315205165318,-53.46120643615723,0.0,-6.682650804519653,-53.46120643615723,7
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-18,"[""Region"",""others""]",18,-14.111137390136719,-70.5556869506836,0.0,-11.759281158447266,-70.5556869506836,5
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-19,"[""Racism"",""Region"",""others""]",19,-7.736300362481011,-69.6267032623291,0.0,-6.96267032623291,-69.6267032623291,9
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,group,source_edge_masked,group-20,"[""LGBTQ"",""others""]",20,-6.753853116716657,-47.2769718170166,0.0,-5.909621477127075,-47.2769718170166,7
