protocol_id,query_id,task,operation,contrast,weights,score_mode,effects,interpretation_scope,strict_U_branch
EA-1128-hate-v1,1128,hate,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",answer_sum,"{""hate_direction"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.4471321105957031},""label_margin/hate"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.4471321105957031},""original_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.4471321105957031},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.4471321105957031}}",natural_input_total_effect,False
EA-1128-hate-v1,1128,hate,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",answer_mean,"{""hate_direction"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.14904607137044223},""label_margin/hate"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.14904607137044223},""original_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.14904607137044223},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.14904607137044223}}",natural_input_total_effect,False
EA-1128-hate-v1,1128,hate,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",total_with_eos,"{""hate_direction"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.4471282958984375},""label_margin/hate"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.4471282958984375},""original_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.4471282958984375},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.4471282958984375}}",natural_input_total_effect,False
EA-1128-hate-v1,1128,hate,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",mean_with_eos,"{""hate_direction"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.11178334554036429},""label_margin/hate"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.11178334554036429},""original_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.11178334554036429},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.11178334554036429}}",natural_input_total_effect,False
EA-1128-group-v1,1128,group,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",answer_sum,"{""fixed_foil_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.8943634033203125},""label_margin/LGBTQ"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":1.0437828116990318},""label_margin/Racism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.7917699374005274},""label_margin/Region"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.3738942892512078},""label_margin/Sexism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-1.8943629263182906},""label_margin/others"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.8199311572352883},""original_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.1609268188476562},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.1609268188476562}}",natural_input_total_effect,False
EA-1128-group-v1,1128,group,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",answer_mean,"{""fixed_foil_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":0.47359657287597656},""label_margin/LGBTQ"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.14946661400510775},""label_margin/Racism"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.1130540443113397},""label_margin/Region"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.1282446124949801},""label_margin/Sexism"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.13356210300211502},""label_margin/others"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.11395193582504226},""original_margin"":{""direction"":""negative"",""numeric_bound"":0.00537109375,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.11223936080932617},""reviewed_margin"":{""direction"":""negative"",""numeric_bound"":0.00537109375,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.11223936080932617}}",natural_input_total_effect,False
EA-1128-group-v1,1128,group,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",total_with_eos,"{""fixed_foil_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.8943634033203125},""label_margin/LGBTQ"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":1.0437828116990318},""label_margin/Racism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.7917699374005274},""label_margin/Region"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.3738942892512078},""label_margin/Sexism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-1.8943629263182906},""label_margin/others"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.8199311572352883},""original_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.1609268188476562},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.1609268188476562}}",natural_input_total_effect,False
EA-1128-group-v1,1128,group,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",mean_with_eos,"{""fixed_foil_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":0.37887496948242116},""label_margin/LGBTQ"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.1378725581792406},""label_margin/Racism"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.09570670795794745},""label_margin/Region"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.11805722215019143},""label_margin/Sexism"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.11136587700464828},""label_margin/others"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.10340099811208536},""original_margin"":{""direction"":""negative"",""numeric_bound"":0.00537109375,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.10564041137695312},""reviewed_margin"":{""direction"":""negative"",""numeric_bound"":0.00537109375,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.10564041137695312}}",natural_input_total_effect,False
EA-4026-hate-v1,4026,hate,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",answer_sum,"{""hate_direction"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.9398269653320312},""label_margin/hate"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.9398269653320312},""original_margin"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.9398269653320312},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.9398269653320312}}",natural_input_total_effect,False
EA-4026-hate-v1,4026,hate,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",answer_mean,"{""hate_direction"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.2033192952473959},""label_margin/hate"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.2033192952473959},""original_margin"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.2033192952473959},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.2033192952473959}}",natural_input_total_effect,False
EA-4026-hate-v1,4026,hate,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",total_with_eos,"{""hate_direction"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.9398269653320312},""label_margin/hate"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.9398269653320312},""original_margin"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.9398269653320312},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.9398269653320312}}",natural_input_total_effect,False
EA-4026-hate-v1,4026,hate,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",mean_with_eos,"{""hate_direction"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.16623401641845703},""label_margin/hate"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.16623401641845703},""original_margin"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.16623401641845703},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.16623401641845703}}",natural_input_total_effect,False
EA-4026-group-v1,4026,group,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",answer_sum,"{""fixed_foil_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":3.2278575897216797},""label_margin/LGBTQ"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.25411216770049805},""label_margin/Racism"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":2.0559552239300416},""label_margin/Region"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":3.227858169912974},""label_margin/Sexism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-1.5261013325395751},""label_margin/others"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":1.2116325291926273},""original_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.7505531311035156},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.7505531311035156}}",natural_input_total_effect,False
EA-4026-group-v1,4026,group,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",answer_mean,"{""fixed_foil_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":3.22706158955892},""label_margin/LGBTQ"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.01511457822889728},""label_margin/Racism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.0364711587595945},""label_margin/Region"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.03380983717786101},""label_margin/Sexism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.05320193689738417},""label_margin/others"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.09835394123299457},""original_margin"":{""direction"":""negative"",""numeric_bound"":0.00537109375,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.24216639200846313},""reviewed_margin"":{""direction"":""negative"",""numeric_bound"":0.00537109375,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.24216639200846313}}",natural_input_total_effect,False
EA-4026-group-v1,4026,group,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",total_with_eos,"{""fixed_foil_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":3.2278575897216797},""label_margin/LGBTQ"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.25411216770049805},""label_margin/Racism"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":2.0559552239300416},""label_margin/Region"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":3.227858169912974},""label_margin/Sexism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-1.5261013325395751},""label_margin/others"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":1.2116325291926273},""original_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.7505531311035156},""reviewed_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.7505531311035156}}",natural_input_total_effect,False
EA-4026-group-v1,4026,group,single_demo_removal_dictionary_fixed,demo_removed_dictionary_fixed_minus_baseline,"{""demo_removed_dictionary_fixed"":1,""original"":-1}",mean_with_eos,"{""fixed_foil_margin"":{""direction"":""positive"",""numeric_bound"":0.00537109375,""raw_sign"":1,""statistical_interval"":false,""value"":1.6136302947998047},""label_margin/LGBTQ"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.015490803693051447},""label_margin/Racism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.024174502711058476},""label_margin/Region"":{""direction"":""numerically_unresolved"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.0024213091328393332},""label_margin/Sexism"":{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.06345075940658784},""label_margin/others"":{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.08878788271363902},""original_margin"":{""direction"":""negative"",""numeric_bound"":0.00537109375,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.20183849334716797},""reviewed_margin"":{""direction"":""negative"",""numeric_bound"":0.00537109375,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.20183849334716797}}",natural_input_total_effect,False
