condition_id	query_id	family_id	analysis_role	source_frame	adopted_reference	qwen3-8b_m	qwen3-8b_margin_error_bound	qwen3-8b_raw_prediction	qwen3-8b_raw_correct	qwen3-8b_conservative_correct	qwen3-8b_legal_mass	qwen3-8b_physical_score_id	qwen3-8b_origin	qwen3-14b_m	qwen3-14b_margin_error_bound	qwen3-14b_raw_prediction	qwen3-14b_raw_correct	qwen3-14b_conservative_correct	qwen3-14b_legal_mass	qwen3-14b_physical_score_id	qwen3-14b_origin	glm4-9b-chat_m	glm4-9b-chat_margin_error_bound	glm4-9b-chat_raw_prediction	glm4-9b-chat_raw_correct	glm4-9b-chat_conservative_correct	glm4-9b-chat_legal_mass	glm4-9b-chat_physical_score_id	glm4-9b-chat_origin
CTDJ-G2-N-same_A	CTD-G2-v2	CTD-family-01	legacy_exposed_development	legacy_N_diagnostic	无	28.7137393951416	0.00045013427734375	无	True	True	0.999999820230075	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-015	historical_science_reused	31.734567642211914	0.00029754638671875	无	True	True	0.999999998794479	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G2-N-same_A	new_sealed_production	8.591400146484375	7.2479248046875e-05	无	True	True	0.9997850782856768	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G2-N-same_A	new_sealed_production
CTDJ-G2-N-same_B	CTD-G2-v2	CTD-family-01	legacy_exposed_development	legacy_N_diagnostic	无	27.854408264160156	0.00045013427734375	无	True	True	0.9999995422714303	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-018	historical_science_reused	34.03765106201172	0.00029754638671875	无	True	True	0.9999999980067571	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G2-N-same_B	new_sealed_production	8.96419906616211	7.2479248046875e-05	无	True	True	0.9998252524071993	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G2-N-same_B	new_sealed_production
CTDJ-G2-absent-none	CTD-G2-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	30.414289474487305	0.00045013427734375	无	True	True	0.9999991606225335	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-010	historical_science_reused	33.82191848754883	0.00029754638671875	无	True	True	0.9999999964944664	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G2-absent-none	new_sealed_production	9.0985107421875	7.2479248046875e-05	无	True	True	0.9998370755354079	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G2-absent-none	new_sealed_production
CTDJ-G2-absent-other_A	CTD-G2-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	29.051244735717773	0.00045013427734375	无	True	True	0.9999997492821423	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-109	historical_science_reused	32.58934020996094	0.00029754638671875	无	True	True	0.9999999986566408	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G2-absent-other_A	new_sealed_production	10.363348960876465	7.2479248046875e-05	无	True	True	0.9998205516833685	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G2-absent-other_A	new_sealed_production
CTDJ-G2-absent-other_B	CTD-G2-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	30.74503517150879	0.00045013427734375	无	True	True	0.9999993765026244	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-110	historical_science_reused	34.67587661743164	0.00029754638671875	无	True	True	0.9999999984651353	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G2-absent-other_B	new_sealed_production	9.67245864868164	7.2479248046875e-05	无	True	True	0.9998316305772482	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G2-absent-other_B	new_sealed_production
CTDJ-G2-absent-same_A	CTD-G2-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	28.836984634399414	0.00045013427734375	无	True	True	0.9999998309905608	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-013	historical_science_reused	31.834131240844727	0.00029754638671875	无	True	True	0.9999999988104165	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G2-absent-same_A	new_sealed_production	10.234684944152832	7.2479248046875e-05	无	True	True	0.9998136607528123	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G2-absent-same_A	new_sealed_production
CTDJ-G2-absent-same_B	CTD-G2-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	30.53644371032715	0.00045013427734375	无	True	True	0.9999993973956091	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-016	historical_science_reused	31.849498748779297	0.00029754638671875	无	True	True	0.9999999974954008	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G2-absent-same_B	new_sealed_production	8.85521125793457	7.2479248046875e-05	无	True	True	0.9998166750052108	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G2-absent-same_B	new_sealed_production
CTDJ-G3-L-none	CTD-G3-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	-4.305095672607422	0.00045013427734375	有	False	False	0.9999999972578877	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-020	historical_science_reused	-6.675418853759766	0.00029754638671875	有	False	False	0.9999999999913101	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G3-L-none	new_sealed_production	-1.8098068237304688	7.2479248046875e-05	有	False	False	0.9992022712158186	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G3-L-none	new_sealed_production
CTDJ-G3-L-same_A	CTD-G3-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	3.7855186462402344	0.00045013427734375	无	True	True	0.9999999460656724	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-023	historical_science_reused	-4.394466400146484	0.00029754638671875	有	False	False	0.9999999999917009	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G3-L-same_A	new_sealed_production	1.3309764862060547	7.2479248046875e-05	无	True	True	0.9987618610748958	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G3-L-same_A	new_sealed_production
CTDJ-G3-L-same_B	CTD-G3-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	-1.285888671875	0.00045013427734375	有	False	False	0.9999999811656652	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-026	historical_science_reused	13.360103607177734	0.00029754638671875	无	True	True	0.999999999750365	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G3-L-same_B	new_sealed_production	3.391695022583008	7.2479248046875e-05	无	True	True	0.9994513182377969	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G3-L-same_B	new_sealed_production
CTDJ-G3-N-none	CTD-G3-v2	CTD-family-01	legacy_exposed_development	legacy_N_diagnostic	无	-2.4837570190429688	0.00045013427734375	有	False	False	0.9999999817050453	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-021	historical_science_reused	-7.329998016357422	0.00029754638671875	有	False	False	0.9999999999968665	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G3-N-none	new_sealed_production	-1.5559024810791016	7.2479248046875e-05	有	False	False	0.9990715438927664	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G3-N-none	new_sealed_production
CTDJ-G3-N-same_A	CTD-G3-v2	CTD-family-01	legacy_exposed_development	legacy_N_diagnostic	无	-4.4964752197265625	0.00045013427734375	有	False	False	0.9999999989715462	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-024	historical_science_reused	-6.358707427978516	0.00029754638671875	有	False	False	0.9999999999990621	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G3-N-same_A	new_sealed_production	0.24028778076171875	7.2479248046875e-05	无	True	True	0.9986830190149715	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G3-N-same_A	new_sealed_production
CTDJ-G3-N-same_B	CTD-G3-v2	CTD-family-01	legacy_exposed_development	legacy_N_diagnostic	无	-3.7055816650390625	0.00045013427734375	有	False	False	0.9999999976085974	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-027	historical_science_reused	9.813968658447266	0.00029754638671875	无	True	True	0.9999999997993996	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G3-N-same_B	new_sealed_production	3.882335662841797	7.2479248046875e-05	无	True	True	0.9995057993325243	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G3-N-same_B	new_sealed_production
CTDJ-G3-absent-none	CTD-G3-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	-17.878421783447266	0.00045013427734375	有	False	False	0.9999999999849152	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-019	historical_science_reused	-14.019695281982422	0.00029754638671875	有	False	False	0.9999999999998863	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G3-absent-none	new_sealed_production	-2.0814571380615234	7.2479248046875e-05	有	False	False	0.999343643274881	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G3-absent-none	new_sealed_production
CTDJ-G3-absent-same_A	CTD-G3-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	-10.159080505371094	0.00045013427734375	有	False	False	0.9999999999588596	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-022	historical_science_reused	-8.880123138427734	0.00029754638671875	有	False	False	0.999999999999936	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G3-absent-same_A	new_sealed_production	0.5409832000732422	7.2479248046875e-05	无	True	True	0.9988583855381687	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G3-absent-same_A	new_sealed_production
CTDJ-G3-absent-same_B	CTD-G3-v2	CTD-family-01	legacy_exposed_development	legacy_core	无	-3.0465126037597656	0.00045013427734375	有	False	False	0.9999999965748003	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-025	historical_science_reused	12.988029479980469	0.00029754638671875	无	True	True	0.9999999996378435	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G3-absent-same_B	new_sealed_production	3.941682815551758	7.2479248046875e-05	无	True	True	0.9995099345115108	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G3-absent-same_B	new_sealed_production
CTDJ-G4-L-none	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_core	有	-22.55258560180664	0.00045013427734375	有	True	True	0.9999999999899032	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-029	historical_science_reused	-7.933116912841797	0.00029754638671875	有	True	True	0.999999999998181	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-L-none	new_sealed_production	-3.5425643920898438	7.2479248046875e-05	有	True	True	0.9996315828203594	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-L-none	new_sealed_production
CTDJ-G4-L-same_A	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_core	有	-22.661911010742188	0.00045013427734375	有	True	True	0.9999999999838636	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-032	historical_science_reused	-19.652053833007812	0.00029754638671875	有	True	True	0.9999999999996376	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-L-same_A	new_sealed_production	-3.2182559967041016	7.2479248046875e-05	有	True	True	0.9995553367799531	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-L-same_A	new_sealed_production
CTDJ-G4-L-same_B	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_core	有	-19.933727264404297	0.00045013427734375	有	True	True	0.9999999999905	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-035	historical_science_reused	-3.0558853149414062	0.00029754638671875	有	True	True	0.9999999999887947	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-L-same_B	new_sealed_production	-2.8460941314697266	7.2479248046875e-05	有	True	True	0.9994541043092452	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-L-same_B	new_sealed_production
CTDJ-G4-N-none	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_N_diagnostic	有	-21.255577087402344	0.00045013427734375	有	True	True	0.999999999979515	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-030	historical_science_reused	-8.90087890625	0.00029754638671875	有	True	True	0.9999999999981313	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-N-none	new_sealed_production	-2.843526840209961	7.2479248046875e-05	有	True	True	0.999499386682244	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-N-none	new_sealed_production
CTDJ-G4-N-same_A	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_N_diagnostic	有	-22.31259536743164	0.00045013427734375	有	True	True	0.9999999999845102	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-033	historical_science_reused	-21.561721801757812	0.00029754638671875	有	True	True	0.9999999999994742	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-N-same_A	new_sealed_production	-3.6258182525634766	7.2479248046875e-05	有	True	True	0.9996294828136824	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-N-same_A	new_sealed_production
CTDJ-G4-N-same_B	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_N_diagnostic	有	-20.430809020996094	0.00045013427734375	有	True	True	0.9999999999882334	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-036	historical_science_reused	-7.362518310546875	0.00029754638671875	有	True	True	0.9999999999993605	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-N-same_B	new_sealed_production	-2.4111366271972656	7.2479248046875e-05	有	True	True	0.999309765641901	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-N-same_B	new_sealed_production
CTDJ-G4-absent-none	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_core	有	-25.643508911132812	0.00045013427734375	有	True	True	0.9999999999928164	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-028	historical_science_reused	-15.79201889038086	0.00029754638671875	有	True	True	0.9999999856059391	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-absent-none	new_sealed_production	-3.784984588623047	7.2479248046875e-05	有	True	True	0.9996699847811684	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-absent-none	new_sealed_production
CTDJ-G4-absent-other_A	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_core	有	-25.07522201538086	0.00045013427734375	有	True	True	0.9999999999904006	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-111	historical_science_reused	-26.292537689208984	0.00029754638671875	有	True	True	0.999999999999595	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-absent-other_A	new_sealed_production	-3.974313735961914	7.2479248046875e-05	有	True	True	0.9997474306642111	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-absent-other_A	new_sealed_production
CTDJ-G4-absent-other_B	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_core	有	-26.134593963623047	0.00045013427734375	有	True	True	0.9999999999961773	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-112	historical_science_reused	-14.3988037109375	0.00029754638671875	有	True	True	0.9999999997983835	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-absent-other_B	new_sealed_production	-2.7735652923583984	7.2479248046875e-05	有	True	True	0.9995479132989324	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-absent-other_B	new_sealed_production
CTDJ-G4-absent-same_A	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_core	有	-25.034006118774414	0.00045013427734375	有	True	True	0.9999999999946354	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-031	historical_science_reused	-25.58819580078125	0.00029754638671875	有	True	True	0.9999999999995595	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-absent-same_A	new_sealed_production	-4.10614013671875	7.2479248046875e-05	有	True	True	0.9997465340017434	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-absent-same_A	new_sealed_production
CTDJ-G4-absent-same_B	CTD-G4-v2	CTD-family-01	legacy_exposed_development	legacy_core	有	-22.811988830566406	0.00045013427734375	有	True	True	0.999999999991573	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-034	historical_science_reused	-13.869155883789062	0.00029754638671875	有	True	True	0.9999999999971294	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-G4-absent-same_B	new_sealed_production	-3.0075645446777344	7.2479248046875e-05	有	True	True	0.9995635867029612	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-G4-absent-same_B	new_sealed_production
CTDJ-J1-L-none	CTD-J1-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-22.857067108154297	0.00045013427734375	有	True	True	0.9999999999942091	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-038	historical_science_reused	-34.02711296081543	0.00029754638671875	有	True	True	0.9999999999938893	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J1-L-none	new_sealed_production	-4.460329055786133	7.2479248046875e-05	有	True	True	0.9997039577842811	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J1-L-none	new_sealed_production
CTDJ-J1-L-same_A	CTD-J1-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-26.47227668762207	0.00045013427734375	有	True	True	0.9999999999977689	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-041	historical_science_reused	-36.89205360412598	0.00029754638671875	有	True	True	0.9999999999968736	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J1-L-same_A	new_sealed_production	-4.269792556762695	7.2479248046875e-05	有	True	True	0.9996763318614377	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J1-L-same_A	new_sealed_production
CTDJ-J1-L-same_B	CTD-J1-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-23.05929946899414	0.00045013427734375	有	True	True	0.9999999999947633	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-044	historical_science_reused	-35.57522773742676	0.00029754638671875	有	True	True	0.9999999999963194	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J1-L-same_B	new_sealed_production	-5.111257553100586	7.2479248046875e-05	有	True	True	0.9997409999297027	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J1-L-same_B	new_sealed_production
CTDJ-J1-N-none	CTD-J1-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	有	-21.212158203125	0.00045013427734375	有	True	True	0.9999999999845954	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-039	historical_science_reused	-26.467138290405273	0.00029754638671875	有	True	True	0.9999999999910258	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J1-N-none	new_sealed_production	-3.6920852661132812	7.2479248046875e-05	有	True	True	0.9995862335913199	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J1-N-none	new_sealed_production
CTDJ-J1-N-same_A	CTD-J1-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	有	-24.63435935974121	0.00045013427734375	有	True	True	0.999999999995751	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-042	historical_science_reused	-33.4145450592041	0.00029754638671875	有	True	True	0.9999999999949125	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J1-N-same_A	new_sealed_production	-3.5757789611816406	7.2479248046875e-05	有	True	True	0.9994541411636836	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J1-N-same_A	new_sealed_production
CTDJ-J1-N-same_B	CTD-J1-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	有	-22.443134307861328	0.00045013427734375	有	True	True	0.999999999993392	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-045	historical_science_reused	-31.540205001831055	0.00029754638671875	有	True	True	0.9999999999869189	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J1-N-same_B	new_sealed_production	-4.611980438232422	7.2479248046875e-05	有	True	True	0.9996815420225302	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J1-N-same_B	new_sealed_production
CTDJ-J1-absent-none	CTD-J1-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-24.084075927734375	0.00045013427734375	有	True	True	0.9999999999930651	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-037	historical_science_reused	-27.52302360534668	0.00029754638671875	有	True	True	0.9999999999988489	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J1-absent-none	new_sealed_production	-4.102989196777344	7.2479248046875e-05	有	True	True	0.9996130515637451	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J1-absent-none	new_sealed_production
CTDJ-J1-absent-same_A	CTD-J1-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-25.379100799560547	0.00045013427734375	有	True	True	0.9999999999940385	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-040	historical_science_reused	-28.897796630859375	0.00029754638671875	有	True	True	0.9999999999984155	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J1-absent-same_A	new_sealed_production	-3.902261734008789	7.2479248046875e-05	有	True	True	0.9996635845955917	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J1-absent-same_A	new_sealed_production
CTDJ-J1-absent-same_B	CTD-J1-v2	CTD-family-02	legacy_exposed_development	legacy_core	有	-24.28902816772461	0.00045013427734375	有	True	True	0.9999999999926104	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-043	historical_science_reused	-30.89582633972168	0.00029754638671875	有	True	True	0.9999999999985718	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J1-absent-same_B	new_sealed_production	-4.7815704345703125	7.2479248046875e-05	有	True	True	0.999791823426639	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J1-absent-same_B	new_sealed_production
CTDJ-J2-L-none	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	-10.785945892333984	0.00045013427734375	有	False	False	0.9999999999116866	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-047	historical_science_reused	30.809402465820312	0.00029754638671875	无	True	True	0.999999998952454	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-L-none	new_sealed_production	6.261589050292969	7.2479248046875e-05	无	True	True	0.9996793660740687	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-L-none	new_sealed_production
CTDJ-J2-L-same_A	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	24.24947166442871	0.00045013427734375	无	True	True	0.9999962005774337	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-050	historical_science_reused	28.398399353027344	0.00029754638671875	无	True	True	0.9999999991901021	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-L-same_A	new_sealed_production	4.131683349609375	7.2479248046875e-05	无	True	True	0.9995106246867836	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-L-same_A	new_sealed_production
CTDJ-J2-L-same_B	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	21.85126495361328	0.00045013427734375	无	True	True	0.9999990523852786	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-053	historical_science_reused	35.85557174682617	0.00029754638671875	无	True	True	0.999999999278856	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-L-same_B	new_sealed_production	6.77381706237793	7.2479248046875e-05	无	True	True	0.9997364814669445	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-L-same_B	new_sealed_production
CTDJ-J2-N-none	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	无	17.076854705810547	0.00045013427734375	无	True	True	0.9999979832339976	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-048	historical_science_reused	30.2938289642334	0.00029754638671875	无	True	True	0.9999999982660555	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-N-none	new_sealed_production	6.520647048950195	7.2479248046875e-05	无	True	True	0.9997036712091816	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-N-none	new_sealed_production
CTDJ-J2-N-same_A	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	无	24.915264129638672	0.00045013427734375	无	True	True	0.9999987856342029	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-051	historical_science_reused	29.462852478027344	0.00029754638671875	无	True	True	0.999999998834177	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-N-same_A	new_sealed_production	6.219274520874023	7.2479248046875e-05	无	True	True	0.999685429579156	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-N-same_A	new_sealed_production
CTDJ-J2-N-same_B	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_N_diagnostic	无	19.53054428100586	0.00045013427734375	无	True	True	0.9999997035300452	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-054	historical_science_reused	30.430999755859375	0.00029754638671875	无	True	True	0.9999999993588276	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-N-same_B	new_sealed_production	6.285818099975586	7.2479248046875e-05	无	True	True	0.9997085233244302	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-N-same_B	new_sealed_production
CTDJ-J2-absent-none	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	22.465961456298828	0.00045013427734375	无	True	True	0.9999980106729075	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-046	historical_science_reused	29.872051239013672	0.00029754638671875	无	True	True	0.9999999991043325	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-absent-none	new_sealed_production	6.762018203735352	7.2479248046875e-05	无	True	True	0.9997473822668641	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-absent-none	new_sealed_production
CTDJ-J2-absent-other_A	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	24.518579483032227	0.00045013427734375	无	True	True	0.999999356603376	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-113	historical_science_reused	30.18705940246582	0.00029754638671875	无	True	True	0.9999999996487361	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-absent-other_A	new_sealed_production	6.1642608642578125	7.2479248046875e-05	无	True	True	0.9996708465225635	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-absent-other_A	new_sealed_production
CTDJ-J2-absent-other_B	CTD-J2-v2	CTD-family-02	legacy_exposed_development	legacy_core	无	26.65545082092285	0.00045013427734375	无	True	True	0.9999987210335924	dc817e70-cd48-48f6-8097-eae86f803e76:science:CTEXEC-114	historical_science_reused	31.702035903930664	0.00029754638671875	无	True	True	0.9999999996781597	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CTDJ-J2-absent-other_B	new_sealed_production	7.391366958618164	7.2479248046875e-05	无	True	True	0.999767727580677	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CTDJ-J2-absent-other_B	new_sealed_production
