condition_id	query_id	family_id	analysis_role	source_frame	adopted_reference	qwen3-8b_m	qwen3-8b_margin_error_bound	qwen3-8b_raw_prediction	qwen3-8b_raw_correct	qwen3-8b_conservative_correct	qwen3-8b_legal_mass	qwen3-8b_physical_score_id	qwen3-8b_origin	qwen3-14b_m	qwen3-14b_margin_error_bound	qwen3-14b_raw_prediction	qwen3-14b_raw_correct	qwen3-14b_conservative_correct	qwen3-14b_legal_mass	qwen3-14b_physical_score_id	qwen3-14b_origin	glm4-9b-chat_m	glm4-9b-chat_margin_error_bound	glm4-9b-chat_raw_prediction	glm4-9b-chat_raw_correct	glm4-9b-chat_conservative_correct	glm4-9b-chat_legal_mass	glm4-9b-chat_physical_score_id	glm4-9b-chat_origin
CMAD-JSC-Q4-L2-D11	CMAD-JSC-Q4	CMAD-JSC	explanatory_supplement	explanatory_supplement	有	-18.746898651123047	0.00045013427734375	有	True	True	0.999999999976211	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-JSC-Q4-L2-D11	new_sealed_production	-27.485687255859375	0.00029754638671875	有	True	True	0.9999999999982379	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-JSC-Q4-L2-D11	new_sealed_production	-3.9060745239257812	7.2479248046875e-05	有	True	True	0.9995401099584353	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-JSC-Q4-L2-D11	new_sealed_production
CMAD-JSC-Q4-N-D0	CMAD-JSC-Q4	CMAD-JSC	explanatory_supplement	explanatory_supplement	有	-22.409549713134766	0.00045013427734375	有	True	True	0.9999999999793019	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-JSC-Q4-N-D0	new_sealed_production	-19.105606079101562	0.00029754638671875	有	True	True	0.9999999999969589	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-JSC-Q4-N-D0	new_sealed_production	-3.9087066650390625	7.2479248046875e-05	有	True	True	0.9995094895032883	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-JSC-Q4-N-D0	new_sealed_production
CMAD-JSC-Q4-N-D01	CMAD-JSC-Q4	CMAD-JSC	explanatory_supplement	explanatory_supplement	有	-22.02838897705078	0.00045013427734375	有	True	True	0.9999999999822364	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-JSC-Q4-N-D01	new_sealed_production	-26.401304244995117	0.00029754638671875	有	True	True	0.9999999999989768	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-JSC-Q4-N-D01	new_sealed_production	-3.469888687133789	7.2479248046875e-05	有	True	True	0.9994486594081092	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-JSC-Q4-N-D01	new_sealed_production
CMAD-JSC-Q4-N-D10	CMAD-JSC-Q4	CMAD-JSC	explanatory_supplement	explanatory_supplement	有	-21.361412048339844	0.00045013427734375	有	True	True	0.9999999999815685	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-JSC-Q4-N-D10	new_sealed_production	-24.488941192626953	0.00029754638671875	有	True	True	0.999999999993058	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-JSC-Q4-N-D10	new_sealed_production	-3.6719589233398438	7.2479248046875e-05	有	True	True	0.9992468747715504	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-JSC-Q4-N-D10	new_sealed_production
CMAD-MT-Q1-L0-D0	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	31.43133544921875	0.00045013427734375	无	True	True	0.9999982505899706	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L0-D0	new_sealed_production	29.150550842285156	0.00029754638671875	无	True	True	0.9999999938251918	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L0-D0	new_sealed_production	9.001575469970703	7.2479248046875e-05	无	True	True	0.9998055342099468	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L0-D0	new_sealed_production
CMAD-MT-Q1-L0-D00	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	30.77681541442871	0.00045013427734375	无	True	True	0.9999987184649908	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L0-D00	new_sealed_production	20.959774017333984	0.00029754638671875	无	True	True	0.9999999996281588	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L0-D00	new_sealed_production	8.181169509887695	7.2479248046875e-05	无	True	True	0.9997411571049679	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L0-D00	new_sealed_production
CMAD-MT-Q1-L0-D01	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	24.14850425720215	0.00045013427734375	无	True	True	0.9999994855941141	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L0-D01	new_sealed_production	31.144697189331055	0.00029754638671875	无	True	True	0.9999999993285797	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L0-D01	new_sealed_production	4.725090026855469	7.2479248046875e-05	无	True	True	0.9995305071616991	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L0-D01	new_sealed_production
CMAD-MT-Q1-L0-D01S	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	13.384159088134766	0.00045013427734375	无	True	True	0.9999998046204275	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L0-D01S	new_sealed_production	32.006011962890625	0.00029754638671875	无	True	True	0.9999999992704574	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L0-D01S	new_sealed_production	3.509634017944336	7.2479248046875e-05	无	True	True	0.9993713199556854	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L0-D01S	new_sealed_production
CMAD-MT-Q1-L0-D10	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	30.6441650390625	0.00045013427734375	无	True	True	0.9999993024375317	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L0-D10	new_sealed_production	31.888076782226562	0.00029754638671875	无	True	True	0.9999999984483736	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L0-D10	new_sealed_production	9.686629295349121	7.2479248046875e-05	无	True	True	0.9997987791021583	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L0-D10	new_sealed_production
CMAD-MT-Q1-L0-D10S	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	27.65100860595703	0.00045013427734375	无	True	True	0.9999991041618477	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L0-D10S	new_sealed_production	27.92568016052246	0.00029754638671875	无	True	True	0.9999999971845526	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L0-D10S	new_sealed_production	8.565988540649414	7.2479248046875e-05	无	True	True	0.9997837981821347	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L0-D10S	new_sealed_production
CMAD-MT-Q1-L0-D11	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	27.820737838745117	0.00045013427734375	无	True	True	0.9999987213348692	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L0-D11	new_sealed_production	28.522798538208008	0.00029754638671875	无	True	True	0.9999999994431974	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L0-D11	new_sealed_production	8.098421096801758	7.2479248046875e-05	无	True	True	0.9997594805789908	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L0-D11	new_sealed_production
CMAD-MT-Q1-L1-D0	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	24.53158950805664	0.00045013427734375	无	True	True	0.9999989169384346	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L1-D0	new_sealed_production	32.018232345581055	0.00029754638671875	无	True	True	0.9999999929019623	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L1-D0	new_sealed_production	8.297402381896973	7.2479248046875e-05	无	True	True	0.9997680211125031	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L1-D0	new_sealed_production
CMAD-MT-Q1-L1-D00	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	18.755573272705078	0.00045013427734375	无	True	True	0.9999998171465404	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L1-D00	new_sealed_production	32.34576988220215	0.00029754638671875	无	True	True	0.9999999976656682	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L1-D00	new_sealed_production	7.167535781860352	7.2479248046875e-05	无	True	True	0.9997073824043982	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L1-D00	new_sealed_production
CMAD-MT-Q1-L1-D01	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	19.71367645263672	0.00045013427734375	无	True	True	0.9999998000184918	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L1-D01	new_sealed_production	32.25460624694824	0.00029754638671875	无	True	True	0.9999999990948396	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L1-D01	new_sealed_production	5.169759750366211	7.2479248046875e-05	无	True	True	0.999616812961014	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L1-D01	new_sealed_production
CMAD-MT-Q1-L1-D01S	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	16.309226989746094	0.00045013427734375	无	True	True	0.9999996758394359	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L1-D01S	new_sealed_production	32.717241287231445	0.00029754638671875	无	True	True	0.9999999993105533	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L1-D01S	new_sealed_production	2.8946189880371094	7.2479248046875e-05	无	True	True	0.999330710814103	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L1-D01S	new_sealed_production
CMAD-MT-Q1-L1-D10	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	24.04601287841797	0.00045013427734375	无	True	True	0.9999998545048533	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L1-D10	new_sealed_production	31.73894500732422	0.00029754638671875	无	True	True	0.9999999972638349	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L1-D10	new_sealed_production	6.76365852355957	7.2479248046875e-05	无	True	True	0.9997231014509878	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L1-D10	new_sealed_production
CMAD-MT-Q1-L1-D10S	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	18.858192443847656	0.00045013427734375	无	True	True	0.9999998606365449	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L1-D10S	new_sealed_production	28.39104461669922	0.00029754638671875	无	True	True	0.9999999967176549	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L1-D10S	new_sealed_production	4.575435638427734	7.2479248046875e-05	无	True	True	0.9995234222407955	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L1-D10S	new_sealed_production
CMAD-MT-Q1-L1-D11	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	26.86943817138672	0.00045013427734375	无	True	True	0.9999995425420047	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L1-D11	new_sealed_production	31.274736404418945	0.00029754638671875	无	True	True	0.9999999984137347	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L1-D11	new_sealed_production	7.115055084228516	7.2479248046875e-05	无	True	True	0.9997501027455261	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L1-D11	new_sealed_production
CMAD-MT-Q1-L2-D0	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	-20.215164184570312	0.00045013427734375	有	False	False	0.9999999999812133	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L2-D0	new_sealed_production	20.249393463134766	0.00029754638671875	无	True	True	0.9999999992449347	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L2-D0	new_sealed_production	-0.7822093963623047	7.2479248046875e-05	有	False	False	0.9986398225149259	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L2-D0	new_sealed_production
CMAD-MT-Q1-L2-D00	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	-11.293594360351562	0.00045013427734375	有	False	False	0.9999999999203766	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L2-D00	new_sealed_production	28.043546676635742	0.00029754638671875	无	True	True	0.999999999535639	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L2-D00	new_sealed_production	1.9661903381347656	7.2479248046875e-05	无	True	True	0.998820067673218	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L2-D00	new_sealed_production
CMAD-MT-Q1-L2-D01	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	4.893856048583984	0.00045013427734375	无	True	True	0.9999996810336438	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L2-D01	new_sealed_production	30.628751754760742	0.00029754638671875	无	True	True	0.9999999993064179	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L2-D01	new_sealed_production	2.5284194946289062	7.2479248046875e-05	无	True	True	0.9991497032747454	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L2-D01	new_sealed_production
CMAD-MT-Q1-L2-D01S	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	-2.3102188110351562	0.00045013427734375	有	False	False	0.9999999370818407	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L2-D01S	new_sealed_production	30.47475242614746	0.00029754638671875	无	True	True	0.9999999993667785	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L2-D01S	new_sealed_production	1.0566482543945312	7.2479248046875e-05	无	True	True	0.9989525609095917	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L2-D01S	new_sealed_production
CMAD-MT-Q1-L2-D10	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	14.23373031616211	0.00045013427734375	无	True	True	0.9999997398632684	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L2-D10	new_sealed_production	28.582157135009766	0.00029754638671875	无	True	True	0.9999999994871516	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L2-D10	new_sealed_production	5.8233489990234375	7.2479248046875e-05	无	True	True	0.9995820395713685	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L2-D10	new_sealed_production
CMAD-MT-Q1-L2-D10S	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	7.266246795654297	0.00045013427734375	无	True	True	0.9999998027938853	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L2-D10S	new_sealed_production	24.997791290283203	0.00029754638671875	无	True	True	0.999999999325432	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L2-D10S	new_sealed_production	4.201658248901367	7.2479248046875e-05	无	True	True	0.9994103886345743	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L2-D10S	new_sealed_production
CMAD-MT-Q1-L2-D11	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	14.948101043701172	0.00045013427734375	无	True	True	0.9999992700877519	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-L2-D11	new_sealed_production	30.52383041381836	0.00029754638671875	无	True	True	0.9999999988264392	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-L2-D11	new_sealed_production	6.273883819580078	7.2479248046875e-05	无	True	True	0.9996564233930091	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-L2-D11	new_sealed_production
CMAD-MT-Q1-N-D0	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	26.35381507873535	0.00045013427734375	无	True	True	0.9999984460487775	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-N-D0	new_sealed_production	32.89577102661133	0.00029754638671875	无	True	True	0.9999999947879914	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-N-D0	new_sealed_production	7.469613075256348	7.2479248046875e-05	无	True	True	0.999701227879661	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-N-D0	new_sealed_production
CMAD-MT-Q1-N-D01	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	24.72716522216797	0.00045013427734375	无	True	True	0.9999992439775072	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-N-D01	new_sealed_production	33.272891998291016	0.00029754638671875	无	True	True	0.9999999983910897	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-N-D01	new_sealed_production	5.7451019287109375	7.2479248046875e-05	无	True	True	0.9996337466978603	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-N-D01	new_sealed_production
CMAD-MT-Q1-N-D10	CMAD-MT-Q1	CMAD-MT	explanatory_supplement	explanatory_supplement	无	26.989017486572266	0.00045013427734375	无	True	True	0.9999994926207386	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q1-N-D10	new_sealed_production	32.069536209106445	0.00029754638671875	无	True	True	0.9999999980968965	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q1-N-D10	new_sealed_production	6.2414093017578125	7.2479248046875e-05	无	True	True	0.9996878167773414	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q1-N-D10	new_sealed_production
CMAD-MT-Q2-L0-D0	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	29.838241577148438	0.00045013427734375	无	True	True	0.9999981179003631	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L0-D0	new_sealed_production	35.92546272277832	0.00029754638671875	无	True	True	0.9999999961521269	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L0-D0	new_sealed_production	9.462258338928223	7.2479248046875e-05	无	True	True	0.9997954860968575	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L0-D0	new_sealed_production
CMAD-MT-Q2-L0-D00	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	31.326963424682617	0.00045013427734375	无	True	True	0.9999986452918971	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L0-D00	new_sealed_production	36.66978645324707	0.00029754638671875	无	True	True	0.9999999983222594	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L0-D00	new_sealed_production	10.435046195983887	7.2479248046875e-05	无	True	True	0.9998016250032087	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L0-D00	new_sealed_production
CMAD-MT-Q2-L0-D01	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	31.682231903076172	0.00045013427734375	无	True	True	0.9999994303804544	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L0-D01	new_sealed_production	33.6939754486084	0.00029754638671875	无	True	True	0.9999999988409627	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L0-D01	new_sealed_production	9.140522003173828	7.2479248046875e-05	无	True	True	0.9997465542864933	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L0-D01	new_sealed_production
CMAD-MT-Q2-L0-D01S	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	29.171358108520508	0.00045013427734375	无	True	True	0.9999992044766481	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L0-D01S	new_sealed_production	34.1532096862793	0.00029754638671875	无	True	True	0.9999999985995984	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L0-D01S	new_sealed_production	9.04866886138916	7.2479248046875e-05	无	True	True	0.9997689159878385	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L0-D01S	new_sealed_production
CMAD-MT-Q2-L0-D10	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	31.119230270385742	0.00045013427734375	无	True	True	0.9999992438797153	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L0-D10	new_sealed_production	35.040029525756836	0.00029754638671875	无	True	True	0.9999999984180334	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L0-D10	new_sealed_production	8.943286895751953	7.2479248046875e-05	无	True	True	0.9997699990942606	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L0-D10	new_sealed_production
CMAD-MT-Q2-L0-D10S	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	27.67822265625	0.00045013427734375	无	True	True	0.9999990699591441	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L0-D10S	new_sealed_production	31.880859375	0.00029754638671875	无	True	True	0.9999999975513063	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L0-D10S	new_sealed_production	7.477099418640137	7.2479248046875e-05	无	True	True	0.9997414107708127	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L0-D10S	new_sealed_production
CMAD-MT-Q2-L0-D11	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	29.85232162475586	0.00045013427734375	无	True	True	0.9999990933375063	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L0-D11	new_sealed_production	30.82349395751953	0.00029754638671875	无	True	True	0.9999999987990975	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L0-D11	new_sealed_production	8.47134780883789	7.2479248046875e-05	无	True	True	0.9997438573189513	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L0-D11	new_sealed_production
CMAD-MT-Q2-L1-D0	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	30.500314712524414	0.00045013427734375	无	True	True	0.9999985901861937	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L1-D0	new_sealed_production	34.20313835144043	0.00029754638671875	无	True	True	0.9999999945827724	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L1-D0	new_sealed_production	9.793668746948242	7.2479248046875e-05	无	True	True	0.9998257876142369	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L1-D0	new_sealed_production
CMAD-MT-Q2-L1-D00	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	28.879182815551758	0.00045013427734375	无	True	True	0.9999996385605043	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L1-D00	new_sealed_production	33.77608108520508	0.00029754638671875	无	True	True	0.9999999943023425	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L1-D00	new_sealed_production	9.802104949951172	7.2479248046875e-05	无	True	True	0.9998191201964366	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L1-D00	new_sealed_production
CMAD-MT-Q2-L1-D01	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	29.395172119140625	0.00045013427734375	无	True	True	0.999999657688166	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L1-D01	new_sealed_production	34.32577133178711	0.00029754638671875	无	True	True	0.9999999980826217	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L1-D01	new_sealed_production	8.490605354309082	7.2479248046875e-05	无	True	True	0.9997835765427765	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L1-D01	new_sealed_production
CMAD-MT-Q2-L1-D01S	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	28.47010612487793	0.00045013427734375	无	True	True	0.9999990554771669	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L1-D01S	new_sealed_production	34.998104095458984	0.00029754638671875	无	True	True	0.9999999986170778	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L1-D01S	new_sealed_production	8.1937255859375	7.2479248046875e-05	无	True	True	0.9997907199297432	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L1-D01S	new_sealed_production
CMAD-MT-Q2-L1-D10	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	30.015804290771484	0.00045013427734375	无	True	True	0.9999995601120347	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L1-D10	new_sealed_production	32.700748443603516	0.00029754638671875	无	True	True	0.999999995561069	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L1-D10	new_sealed_production	7.502803802490234	7.2479248046875e-05	无	True	True	0.9997365371322282	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L1-D10	new_sealed_production
CMAD-MT-Q2-L1-D10S	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	25.89535140991211	0.00045013427734375	无	True	True	0.9999993332418333	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L1-D10S	new_sealed_production	30.366374969482422	0.00029754638671875	无	True	True	0.9999999941189017	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L1-D10S	new_sealed_production	5.0077056884765625	7.2479248046875e-05	无	True	True	0.9995541744985068	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L1-D10S	new_sealed_production
CMAD-MT-Q2-L1-D11	CMAD-MT-Q2	CMAD-MT	explanatory_supplement	explanatory_supplement	无	31.102705001831055	0.00045013427734375	无	True	True	0.9999996472312755	4f37f816-072f-474b-b855-565021d7471f:production:CMAD-MT-Q2-L1-D11	new_sealed_production	32.630104064941406	0.00029754638671875	无	True	True	0.9999999977129477	20e20a27-a7cd-41a4-9530-edbe0033db7e:production:CMAD-MT-Q2-L1-D11	new_sealed_production	7.933472633361816	7.2479248046875e-05	无	True	True	0.9997742048399573	29cfe956-25e6-4597-a476-e0f6c76e22c9:production:CMAD-MT-Q2-L1-D11	new_sealed_production
