content,label,label_id
还有“中国女孩找非洲黑人作为男友还要掉过头来说中国男人配不上中国女人”,性别,4
那些人觉得认可同就是zzzq，反正我是恐同的，只能说我讨厌他们，不想和他们接触，但我也不会出言侮辱他们，不是一个世界的人，大家各活各的就行了。,LGBTQ,3
靠 在非洲时 黑人银行女 酒吧女 微信附近女这么热情就不敢尝试，一个那个味道受不了，其二艾滋病占到全国百分之六七十以上，还有中国妹妹在那边洗脚您懂的，都不敢接黑人活,种族,0
现在也没有少骂啊 都荷兰喷子 恶意地域攻击,地域,2
😅以前住的小区挺多黑人的，很怕跟他们一台电梯，浓到恶心的香水味还有隐隐约约的汗味，每次都是闭着呼吸等电梯到一楼…实在不知道别人怎么忍的！而且就像你说的，审美也完全get不到。超模圈里的黑人美女，倒是有身材火辣好看的，黑人男性真的不好看啊，明星都不好看。,种族,0
近代历史基本都是讲南方的，辛亥革命，清政府被推翻，两党建立，北伐军统一军阀。据我所知只有一个地方的人自卑的很，连张学良都能吹成“民族英雄”，毛和周当年最多就是看到张对党有贡献夸他一个民族英雄罢了。从人民角度来说，张在“江桥抗战”发了一个电报给马占山这个土匪自己带领的军队死守东北，自己却不支援。蒋张实属一丘之貉，一个民族罪人一个罪人,地域,2
得了吧，他们如果分的清两广江浙沪也不至于对着江浙沪开喷南方系了。,地域,2
感觉你见到的是特例。我是四川的大学黑人不少根据本人实地考察，和黑人待在一起的女生几乎没见过更别说情侣了，什么让黑人选谁的那更是不可能。时代变了，能考上大学的多少都是有脑子的。找黑人图啥？长相和女生审美背道而驰，智商更不能比，文化差异巨大。。。。,种族,0
黑命贵祸害原住民是事实,种族,0
挺好笑的，男人没钱，一无是处的道理都不懂吗？单方面的感情值包泡面吗？,其他,1
是的，反黑不要一上来就骂，会引起反感的,种族,0
没有，商丘表示黑的是整个河南，也就洛阳好一点,地域,2
神TM女权感性灵魂交流让世界更美好，神TM男权自私喜欢战争给世界带来灾难。实际上你不就是打不过别人所以说男权只懂得战争吗？说的这么头头是道你倒是先用爱来和男权交流啊？自然生存不谈弱肉强食适者生存你TM谈爱和灵魂？我不是很懂女拳师的基本思路诶。还说什么即便是优质男人也要花很大的代价才能敢上女性，那可不嘛！这辈子我都不敢想象我能这么不要脸果然我以前说的没错啊，又当又立，是女权最基本的特征。战争关乎国家的利益到她这里就是男权自私爱发动战争，爱必须要建立在经济物质基础上到她这里就全是女权的功劳了，总之一句话，坏事都是男权做的，好事都是我们做的，只要男人不给我钱花，那就是做坏事,性别,4
我家有个日货电器，当时听人说好没看牌子就买了，花了一万两千块钱，攒钱攒了很久，没舍得砸，你们反同的“爱郭人士”有哪位给出一万就行，我砸掉,LGBTQ,3
不管你是偷的图还是去wb看的我只能说少关心慕√那点批事儿,性别,4
如果同性恋可以结婚，还会有人骗婚吗？如果社会接纳同性恋，还会有人隐瞒自己是同性恋然后去和异性结婚吗？,LGBTQ,3
找了个帅的白人，再找个丑的国人。然后放在一起比较，说中国男人就是比欧美男人丑，有意思吗？,地域,2
同样女权所说的家暴男也很少😆，为什么要把部分的家暴男上升到整体？😆😆,性别,4
黑河南都是偷抢啥的，黑东北直接开除国籍，什么鞑子日本后代啥的，这是有本质区别的。,地域,2
还别说，有句话我挺支持你，中国男人那么多，为啥要找外国人？就像，中国女人那么多，非要找外国人，一个道理，尤其是黑人。虽然，黑人有好的，但抱歉，针对黑人这个群体，我真的受不了。,种族,0
他们就是典型的欺软怕硬的，又没自理能力的一族,种族,0
哈哈哈哈哈哈，笑死我了，真会诡辩；这么理性的你不应该嫁鸡随鸡，嫁狗随狗？地球这么大，他能跑出地球？哪怕天涯海角、倾尽一生的时间找到你口中负心汉，用你无限爱与被爱的力量感动曾经与你共度的黑人，书写一段可歌可泣跨国恋情，如果你连这点都不敢尝试，你这三言两语叫我很难相信你啊，很难办事啊。,种族,0
真的现在女权生亩媾横行,性别,4
消费主义可是女权源头啊，自己冲自己的源头吗？,性别,4
原贴没了看来是被正义的小腐女们举报了,性别,4
四：被愚弄及不明真相的女拳这类女人其实是最可怜的，没得到利益还被女拳连带受害了。但是她们无辜吗？其实并不无辜，每一个成年人都必须要为自己的行为付出代价。有的责任不是无辜、装可怜就能躲过去的，何况他们每个人都或多或少吃到了女拳带来的带血的红利。目的：无目标，纯粹发泄。,性别,4
别人下班了哪里溜你不会都监视吧？生出来的那些是铁证了吧？不出去搞黑妞也不等于戒色吧？网传的东莞下岗女工非洲工地重新上岗，这个如果是真的也挺合情合理的吧？,性别,4
说得对，希望你弟哥都是0，你拔拔是1,LGBTQ,3
嘿忍是安努纳奇造人的失败品,种族,0
就会说南蛮，字都打不对，还真被河南人骗过，不知道你是哪的人,地域,2
老乡鸡，只做最纯正的乡批,性别,4
你一个精致的利己主义者，说这些话真是让人反胃。黑人艾滋病感染率了解一下，你母亲给你找个黑人继父你乐意不？,其他,1
黑**应该被美国全面入侵抹杀,种族,0
充满了抠脚汉油腻荷尔蒙气息的匿名小仙女🐶🐶,性别,4
所言极是！而且有一个很有意思的现象，往往越是资质平平的直男就越反同，相反越是素质高修养好的帅哥，反而对同性恋很包容……,LGBTQ,3
在姬圈有个别人还觉得“和男的睡过的女的都很脏”也挺无语的,性别,4
希望他们孩子能有父亲一起过父亲节吧😆,种族,0
正常操作，谁叫人家是小仙女啊。,性别,4
女拳师们速来挨骂😆😆,性别,4
祖籍河北 现居河南 另外你是西安人吧。你资料里都是关于地域黑 西安 郑州 洛阳这类问题的点赞以及回复。我还没准备和你唠唠呢，你就急着关评论，拉黑我😅😅😅 心中有鬼啊。,地域,2
这个索玛女王，应该绳之以法。怎么就没人管？,性别,4
吧主是重庆的啊，你们那儿也算是重灾区了吧,地域,2
这个女的可能是欲望比较强吧,性别,4
微博就是女fen坑，也不用。但是影响力还是有的。,性别,4
十几年前有地沟头、脏辫、嘻哈什么的，这帮孩子的审美就是被扭曲了,其他,1
直到今天。他还不敢拿出证据。它在害怕什么？它为什么始终不敢相信它是个gay？是因为曾被男人狠狠伤害过？,LGBTQ,3
舔狗龜男比拳師更可恨,性别,4
记得看过一本隐喻黑人的悬疑小说，揭示了黑人的丑恶嘴脸，主角好像叫肖万来着，还是肖旺,种族,0
哈，你意思发达国家的黑也是缺少教育？还有他们教育的代价凭什么要我们去付？我们欠他的？,种族,0
对，没有基佬基因。基佬们都说它们从小就喜欢同性，这个居然也能被它们拿来证明自己是天生的同性恋？请问：哪个小男孩从小不喜欢跟男孩子们一起玩？？长大后正常男性称这种喜欢为友情，而基佬因为各种在外因素变.态后称这种喜欢为爱情？？,LGBTQ,3
非我族类🤣！,种族,0
滚，lkd,性别,4
应该要求女的出示处女证,性别,4
江西不配被黑,地域,2
犯我河南者，有井无盖,地域,2
以后不给老婆花钱就算家暴,性别,4
谷爱凌这波风头，有没有可能是老美反向宣传？趁着跌停的出生率，鼓励外嫁！或者宣传白人至上？刚才还有个小仙女怼我呢，说我影响人家改良中国人基因了，说我酸黄瓜酸死了我让她找她爸去了！,种族,0
在上海务工的安徽人很多，一般对安徽有地域黑，其他身份对安徽无感，谈不上黑。🤣,地域,2
很多人都说性别矛盾的本质是阶级矛盾。资本是俗世的王，女权是宗教的王。中世纪国王和教皇究竟谁更厉害？教皇可以加冕国王，国王不能加冕教皇。这就是女权和资本的关系。不是资本利用女权，而是资本家也必须对女权跪伏，否则下场参考俞敏洪。即使你是马云你也是郭楠也得赎罪。比尔盖茨大手一挥十个亿，马云大手一挥一万亿。保护这个性别的权益还是本NATION的最高意志。真不知道郭楠到底哪里错了？为什么另外一个性别那么高贵？虽然我知道换个别的资本家也一样给女权进贡，但是这个人确实不咋地。,性别,4
在路上遇到黑人 他们看中国女生的眼神都很恐怖 仿佛就是行走的生殖器 有些黑人甚至会来和你搭讪 我遇到过这样的情况 非常想骂他甚至想打他 但是我不敢 我只能快点走掉 为什么呢 因为我觉得他们可能会有艾滋 真的看到这种人 是从心理到生理上的恶心,种族,0
az病是美国传来的，黑人其实也是受害者。毕竟黑人也可能没问题，小帅哥自走火炮也可能有问题。关键是黑人az比例很高，这是歧视么？害怕不行啊？,种族,0
学校也有歧视圈是真的可笑，估计那些人连大学门往那边开都不知道，只能靠虚无抬高自己,其他,1
所以上海是穷山恶水？？？？,地域,2
来不及了，女拳小队轨道空投仓先来一波,性别,4
还以为微博才是地域黑子们的天下，看了底下的个别评论，没想到知乎里竟然也有以讹传讹的地域黑子╮（╯＿╰）╭,地域,2
嫁给他，就跟他回非洲啊。黑人敢打我们的抗疫英雄，洗不白了。举报三非，收入不菲,性别,4
这个人其实也未必就一定是成都人。只能说明当时他就在成都。不过他绝对当的起一句“狗日的”。行了，送朕进小黑屋吧🐶,其他,1
人人平等，为什么你眼中你黑爹就高人一等？,种族,0
出轨直佬，我呸,LGBTQ,3
几十个人服侍一个人总比一个人服侍全村男人好吧😆,性别,4
我国不禁止种族歧视，没事的，大胆说出来就行！你是不是种族歧视！我们热爱祖国，但是我们讨厌黑人！,种族,0
我觉得中国人的德行，哪里被黑都不奇怪,地域,2
看来你就是答主说的那类人了吧，😆以后分手了再找别隐瞒你找黑人的历史哦,种族,0
你需要更多的黑吉拔,种族,0
因为某些上海人排外带来的，这不叫歧视了叫反歧视😄,地域,2
1.打工嫌累，河南安阳四名建筑工人专偷工地电缆2.6个月作案109起“电缆大盗”落网最牛的来了获40多万拆迁费、5处住房、门面房补偿费，河南一男子却半夜偷电缆 河南人都上瘾了是吧 一时半会改不了贼心阿 不止井盖了什么近偷啥 不偷痒痒,地域,2
黑人犯罪率远远大于其他肤色人种虽然有很多普通人，但是这个危险的概率太高了,种族,0
反同们也可以来听听,LGBTQ,3
假如你跟白人结了婚，你觉得不错，但是在旁人眼里你就自动出圈了，不会再把你当成自己人了。而且你自己本身就会主动向男方的圈子靠拢，顺利的话就可以彻底融入白人的圈子，最后变成他们的一分子。任何民族都比较容易接纳外族女人，再加上女人融入的意愿也很积极，至于男性的情况则完全与之相反。,性别,4
木有进化动物这样生存,种族,0
还拉黑捞子，有本事别匿名说啊,种族,0
你们同性恋是说不过异性恋说不过这个现实世界。同性相斥，异性相吸才是正常是永恒不变的真理。,LGBTQ,3
同性恋当然不是病啊.清除放射沾染，拿高压水雾往他身上冲一冲就掉了，而完全治理逆转录病毒，除了嘿嘿嘿嘿没有第二种选择.为了让某些猪队友不至于摇摆不定负加成，我非常非常赞成同性恋不算病,LGBTQ,3
所谓“男人比较邋遢，女人爱干净”的刻板印象是咋出来的,性别,4
嘿人删我贴就是**子！,种族,0
歧视了又咋滴？甚至希望他们能被德国落榜美术生同等手段对待,种族,0
你怎么知道你老婆有没有黑人前男友,性别,4
理想状态下女生找过黑人男朋友，没人接盘…现实中，几千万光棍排着队接盘呢，抬回家跪舔…就算得了艾滋也有艾滋群体里大量男性跪舔根本原因在于，男性内卷，女生有恃无恐,性别,4
最讨厌没了解，动不动就极端女拳、极端男权的，麻烦你对比下整个网络的声音里面，谁的极端，谁是起始者，谁是反对者。谁是进攻，谁是防御。,性别,4
所谓的渣男只是回归天性罢了！中国男人被责任的枷锁，束缚的太久了，把枷锁当精美的首饰，这是个错误，老黑身上唯一值得学习的地方就是他们没有家庭观念,性别,4
作为房东，告诉各位，这是真事儿，两个女的是最脏的，其次是一个女的,性别,4
应该不仅仅停留在批判，应该竭尽所能去歧视，特别是他们的下的黑皮崽。,种族,0
找白人的女人也一个德行，虚伪至极，一边说着自己爱国一边找白人，这是什么操作，b站就有,性别,4
因为和女犬讲男女平等讲不通就只好以暴制暴了,性别,4
很快就能解封的，性取向变态患者搞得鬼,LGBTQ,3
她自己不也是一个哗众取宠的小丑？普信男有什么不好？难道天天跟个八婆一样怨天怨地怪异性才好？中国人讲究天行健君子以自强不息，普通人也要不断自强，而不是像某些群体一样一味崇洋媚外，逆向种族主义，或者性别主义。,性别,4
很好，以其人之道还治其人之身，可惜某些人却要倒贴黑,种族,0
不知道😅可能是我这种好几代全都是哈尔滨本地的比较少😅问我哪人“哈尔滨”祖籍呢？“哈尔滨”老家呢？“哈尔滨”老家！“哈尔滨！”好好说话！“傅家甸（道外区旧称）”哈尔滨人了不起呀！看不起外地人呀！我：“…………不是…………真的，我没有………”滚！,地域,2
楼主可真有意思，跟地域黑讲道理，讲得通他还是地域黑吗，认知能力和价值观是很难改变的，这种人离远点就好了，否则就拉低自己层次了,地域,2
安徽人在江浙经常被歧视，其他地区还好👍️,地域,2
南满总是旁敲侧击着、变着法的黑河南、黑北方,地域,2
高等性就是不一样，外国男性放的屁就是香的🤣她们已经无药可救，病入药膏了，让她们自生自灭吧,种族,0
不知道看到多少说让上海人多死点大快人心的评论，到你这就是稍作讨论😜,地域,2
以偏概全了，什么叫底层人的思维，地位低就必须鼠目寸光吗。就是剥削者，小老板 一样有地域偏见的。嘲讽别人的刻板印象自己却也在偏见，我还见过读过大学的老人一样在捡垃圾呢。什么样的思维看人的想思不是看地位。,地域,2
我去杭州玩 刚出铂丽酒店没一百米 可能因为我在和边上的同学用东北话交流 两个东北人真是罪大恶极 杭州警察立刻把我俩拦下来盘问并且要求查身份证 你要非得说没有歧视我也没招 我说的要是萧山话他会拦我们吗,地域,2
害就是淮河流域嘛，传统的农业区，自然灾害频发，经济教育资源都匮乏，文化素质整体也不高，而且距离他们最近的发达地区就是长三角，去了之后又犯事，自然就被歧视了,地域,2
贬低和批评中国大陆是西方国家的日常工作好吧，去看看整个东南亚那里是西方国家的的后花园！,地域,2
对对对 你们就是道德模范人上人 梅毒传播率最高就是你们这帮同性恋你们的存在的目的就是削减中国的人口对吧？ ,LGBTQ,3
而现在最多的是台湾网特,地域,2
你老公要是知道，估计要恶心你一辈子?,性别,4
女性的权益已经得到保障了，各种伐律保护各种社会倾斜难道还不够吗？我现在就想知道男性的权益何时能得到保护同是生活在一片蓝天之下凭什么男性就该当牛做马还得不到保护，凭什么就认为男性就不需要平权就不需要保护,性别,4
这年头，什么人都能叫直男癌，女拳就是喜欢给人乱贴标签…,性别,4
仙女在世界第一女拳国享有犯罪豁免权，二等男人就别叽叽歪歪了。女拳国怎么可能有公平的法律。,性别,4
不管在任何平台看到有中国人跟黑人结婚的，就告诉他他们的孩子一辈子会遭到歧视，父母都是爱孩子的，他们听了这个话会受到很大的打击,种族,0
为什么不能告她性骚扰,性别,4
每个种族活下来都不容易，嘿贵也有嘿贵的特长，父母的苦口婆心都没用，别说咱们旁观者了。,种族,0
东北被黑是因为这个地域三个省，而且是捆绑东北这个词。不像甘肃宁夏之类的，上来我就西北人。不是说东北不好，而是说三个省的人一起捆绑这个词，被黑的几率肯定是别的地域的三倍以上。😅,地域,2
黑人都是灾祸的根源、明明就是进化失败的猩猩、这些脑残女都是秀逗了,种族,0
说实话，我认识的苏北男生多数确实不想和他相处。,地域,2
我提一个：見到称呼老婆为“领导”“LD”（後者更賎，字都要遮遮掩掩）的，一律骂死。男人是一家之主，户主名称，何时让给女人领导？,性别,4
我一说是安徽人就说我小偷小摸,地域,2
因为你还小，有很多事情不了解。黑不可能无缘无故的黑，肯定是存在问题的，这个为啥会出现这样的问题，还是出门打工的农村那帮人导致的，就像我那个时候认识的河南人那样，他自己把自己村里那帮人骂了个底朝天。其实做好自己，黑的人会越来越少。,地域,2
小仙女日常精神病,性别,4
拳师的台词我都预备好了：歧视，歧视，还是歧视😜,性别,4
黑人请离开，因为距离产生美,种族,0
如果你把基佬打伤，他的伤口沾到你的血或体液，他就会感染hiv。,LGBTQ,3
今天我在浦东新区某镇看见一个身材高大肌肉壮硕的黑人和身材矮小的中国女子在一起，去一家洗浴洗脚中心里面去了，真是没办法！我十分反感中国女子嫁黑人！,性别,4
失足妇女没这么不要脸,其他,1
这年头某些烂裤裆都这么明目张胆了？,性别,4
引进就是恶毒的诅咒,种族,0
不一定只有男同恶心。有的阴阳人也挺恶心的😄,LGBTQ,3
女的希望男的什么都顺从自己，又希望男的能让她百依百顺，但又想在百依百顺中让男的顺着自己。就这么矛盾。,性别,4
果然猩猩去到哪都一样,种族,0
女拳发财新手段,性别,4
汶川地震一样被黑也是一样的话甚至更甚，地域黑这种东西一代一代的,地域,2
香港也有异曲同工的叫法：“北姑”,地域,2
原来就有人水过帖子了，签名骂女的很快就会被删，但有女的签名骂男的没事,性别,4
那我在网上遇到十个广西人九个是脑瘫怎么说?,地域,2
楼主你不懂有些跪虫族就喜欢这些像黑猩猩式唱唱跳跳所谓比如就像众跪虫族就喜欢类似文化可见精神世界到底有溃乏,种族,0
哈哈哈，别自欺欺人了四川的黑帽门了解一下,性别,4
照现在的情况如果没有改变，那么美国只需要撑过20年估计就可以吃尸体了,地域,2
举报三非默有奖金！,种族,0
不过是活不下去了而已，黑人其实不反对种族歧视。你看他们歧视亚裔的样子就知道了,种族,0
看见南宋人的嘴脸就可恶。,地域,2
拿去微博，一堆拳师教你做人,性别,4
受了犹太人思想的指使，目的是创造一个新的人种，没有思想没有文明的人，便于受犹太人控制，这个女的肯定是和犹太人有关系！,种族,0
有娶黑女的，生下的小孩也是小黑孩🤣,性别,4
这个吧幕刃浓度怎么这么高,性别,4
可是你这骂的不是女权啊，你开篇就说的是中国女性，真就中国女性全都成了看不起锅男压迫男性呗，这帽子还需要人扣啊，不是自己抢着戴的？😆,其他,1
黑人如果多了，闹分裂了，圣母们担的起这个责任吗？,种族,0
山东的就不要来凑热闹了,地域,2
你说的河南人偷井盖才是无关紧要的，都带调侃的味道，但广东是在文化，族群等方面被黑，你别混淆视听，各种社区贴吧用户进去知乎，用户质量素质越来越低，各种地域黑，粤黑会越来越多,地域,2
女性基本上连寒暄都不多了，网上个个捍卫女性的恋爱自由——这是不是证明了女权的虚伪？,性别,4
兄弟们，它们拉黑我了,种族,0
美国人牛啊 能打 你们吴越人能打吗？要是古代就是吴越统一天下那现在肯定都在学吴语,地域,2
彩礼吧本来就是农村小仙女聚集地,性别,4
跪虫族不要去当键盘侠都快快去学学虫爹与虫娘勇敢冲上大街上打砸抢啊证明你们一直是再追随爹和娘脚步从未变过还有那个居心叵测之人我是鑫泽真是为撒泼打滚同仁今行诡辩时候为何不去劝劝你们跪虫族同仁们快去追随你们亲爹与亲娘的所谓正义行动,种族,0
有同妻婚骗啥的，而且男同对女性有仇视倾向，男风盛行会导致女性地位下降,LGBTQ,3
哎哟，魔都在被黑你觉得上海还愁没人去？现在被黑的惨的省份，山东河南东北是人口流出（流动人员或户籍更改）大省，直接影响经济，进行恶性循环,地域,2
黑子们四五月份骂上海，六月份骂唐山，七月份骂南京，八月份喷海南，,地域,2
又不喜欢小黑来国内。,种族,0
应该且必须批判。对于犹太财阀的渗透，必须坚决清理。,种族,0
是的，生下来的混血在西方正经人眼里有个蔑称叫黄疽病,种族,0
楼主这讽刺太有力度把跪虫族和国际鬼子虫类及其它们后代虫混描写淋漓尽致,种族,0
她自己的混杂,种族,0
在女权眼中，男人没有存在的必要,性别,4
地域黑的目的又不是表达真相，能污名化就行了,地域,2
某个博主被埃塞俄比亚入境官员收取四千多块的所谓相机税，说真的，比越南人还黑，至少他们只收几十块到一百块。,地域,2
基佬破防了😆,LGBTQ,3
这不是它们饿死不种地，渴死不打井,种族,0
你把生活区ban了就不会碰见女👊了,性别,4
说不定这男的是个同性恋，被女友发现了，然后杀人灭口,LGBTQ,3
人家那是和全世界联系起来的，眼界比我们开阔多了，有这种优势哪个女的不想嫁给他们？,性别,4
并不会，现在偏远地方就行买卖埃塞俄比亚新娘🐶,地域,2
这些黑人崇拜者为黑人做了大量正面宣传。应该占据了国内所有渠道对黑人的正面宣传的99%以上吧。而且是完全自愿，义务，积极，和免费的。宣传多了，那么自然就会有越来越多的女孩倒贴黑人。,种族,0
《猎默人：尼之噩梦》,种族,0
现在的高中生都知道那些跟黑人的女人不能找好不好,性别,4
是一部分带坏一部分，清醒的还是有的！但怎么也比不上教员那时“妇女能顶半边天”时期的妇女,性别,4
只是发图片要钱，给你们看看这些媚黑女，推特一大堆，国内也有，啥玩意儿,性别,4
问为什么反？凭什么支持？反男同不反女同？太可笑了，原来撑同也带性别节奏，你这种“高尚”的人还要搞性别歧视哦？同恋婚姻不合法是因为涉及其他相关婚恋的法条都要修改甚至变成危害社会的bug，法律是需要兼顾多个情况而不是像你这种**自私自利,LGBTQ,3
——同性恋第六感的什么方面最发达？——极度的玻璃心,LGBTQ,3
问了几个正宗江西人他们都说除非没办法才取本地女人我说彩礼就要六十万吗有一个回答让我印象深刻他果断澄清哪里要六十万呀三四十万就就可以了,地域,2
大风起兮云飞扬，安得猛士兮守四方，嘿畜，任何时候都要剿，不剿不行,种族,0
一般会这么想，竟然真有憨批找黑人,种族,0
嘿玩意基因自带从小都有攻击性,种族,0
笑死我也 我一个汉人还天天被骂野猪皮🤣,其他,1
我也不看白色区，不看棕色区，更别说黑色区。还是日韩好看😊,种族,0
性本身就是有自主权的啊，这个不分男女，很多男的天天yy女的怎么怎么yindang，其实基本上是自己自作多情罢了，或者说一厢情愿。无性恋比例百分之2，即使是直人，性也和激素有很大关系，雌性激素越多（越有女人特征的）性欲越低，雄性激素才是掌管性欲的东西。况且女人也是人，除了性还有别的追求好吧？,性别,4
什么上海？那不是叫爱丁堡吗？,地域,2
母√是这样的,性别,4
男人嘛，就是牲口。还没看懂?,性别,4
双标男，见的没几个，女的倒是挺多的😆,性别,4
结果那个泼男就是他们另外反同吧的吧主？哎哟，我都兴奋了！打的就是你们窝里的老杂毛！把话带到，我回重庆的时候约他不要怂,LGBTQ,3
寄声虫是骂不走的，只能拔除，如果拔不动，那就弄断再拔。,种族,0
你好棒棒呀 知道的真多你家那片还有井盖吗,地域,2
"阿富汗兄弟审讯中称:我们对待女人的方式跟你们不同,一个女人就应该像仆人一样做家务,煮饭带娃.",性别,4
至于普信男，呵呵那些金针菇除了抱团取暖就没有别的本事。游艇？你让普信男变魔术还是变魔法呀,性别,4
这男的也是啥pei给女的当狗活该,性别,4
让我想到了清道夫。就是传说中吃屎的那个,其他,1
白黑都歧视黄,种族,0
黑人的感觉丑臭脏黑。给黑人睡过的女人就是被弄的臭脏黑一样。男人也爱干净。,种族,0
女人经常利用男人的性，把男人死死的拿捏，但是遇到我这个药娘，她们还是蔫了，女人pua男人那套对药娘无效，这又是为什么呢？,性别,4
你这算什么 我们东北被黑的都快被踢出中国了😅,地域,2
江南三村最初是某些地方用来嘲讽江浙沪的梗。如同包邮区包邮是因为包邮区人民穷付不起邮费一样。都是某些地区嘲讽江浙沪的梗。这样的梗还有很多。[摊手],地域,2
自己不理解说别人糊涂，行河南人是全国的祖宗，怪不得你们被黑的厉害。,地域,2
女人就是如此矫情,性别,4
万一它们是体重两百的坦克呢？当然不输普通男性。一般100斤左右的力气是比不过一般男性的。,性别,4
但是现实中你吃榴莲如果在寝室或者教室别人都不喜欢那肯定会说你啊，跟吃螺蛳粉一样啊，但是现实中那些最会道德绑架别人的人就是那些高调出柜秀恩爱，或者乱搞传播艾滋啥的（同性恋艾滋有多少不用多说了吧），一般同性恋都不告诉你。,LGBTQ,3
你还真不要小看舆论的力量，有很多事情都是迫于舆论的压力才得以解决，如果大家都保持沉默，那才不是个好现象，不光要反对三非，还要反对在国内的所有洋垃圾，还国人一片净土,种族,0
教育开始就在教育男生让女生，还要保护，神他妈绝了。最讨厌就是女生自己说你们男生要让着女生,性别,4
母狗是这样的,性别,4
迎接黑人，把国内环境拱手让给黑人进入，你这叫保卫祖国？你叫卖国好不好？,种族,0
她们也就知道几个娘炮了，你说对吧彦祖,性别,4
中国男人家暴了那就是因为xdz把自己的负能量发泄在配偶那🤭,性别,4
我现在非常需要这些三非黑人的证据，越多越好，最好能证明是三非，楼主麻烦联系我一下,种族,0
对于它们必定最后结果就是疯狂零元购,种族,0
你还别说，我在非洲待了12年，黑人就是这样对待他们的老婆的。不过人家非洲女人还是照样结婚生娃！没人惯着就老实了。,种族,0
河南人在我们北方名声真的很差，其实还是有原因的,地域,2
小黑屋警告啊，你思想不正确，说谁都行，说默和魄就不行，知乎的祖宗主要来自这两个人种，你说他先人，就封你，就删你，就让你进小黑屋。,种族,0
无所谓，吃狗肉无所谓，同性恋无所谓，恶心的是，强迫别人吃狗肉，到处宣传同性恋的人,LGBTQ,3
这个索玛女王不是被曝是男的么，专门收国外的钱，然后挑拨国内性别对立。,性别,4
虽然我没有看不惯黑人，但要给我个黑种女人，维秘上的我都不敢要🤣,性别,4
这种东西都能照做的不知道是没脊椎还是没脑子，不怕一万就怕万一，万一老婆是个仙女....,其他,1
还是缺物质的女人太多。,性别,4
广东就别说了，黑河南、黑北方的总部就是广州,地域,2
河南驻马店人，被所有驻马店以外的河南人歧视,地域,2
艾呀，梅关系，不会疣事的，概率为淋。疣其湿没有尖锐的问题就更不担心啦，你要照顾好滋己呀，不要经常去疱吧了，找个斑上吧，疹心的。,其他,1
如果馆内没有他们的同类异性他们当然不会去寻找异性。,LGBTQ,3
小孩子都知道远离默，那玩意有艾滋,种族,0
中国尺寸是真的小,地域,2
使用泼图的三大好处：1.传承反同文化。2.加深反同战将之间对王的认识，提高士气，同时向基佬施压。3.每日一笑，强身健体，反同自然势在必得。,LGBTQ,3
好美的一出婊戏，闹事闹到985大学真是笑掉大牙不知道这位🐷精是哪个技校出身啊,性别,4
黑人可是有共妻的习惯的，想找黑人的人，好好想想吧🤔🤔,种族,0
笑死，要是刷男女的没人有意见，真就高贵的同性恋呗??,LGBTQ,3
江苏那帮是真没家教,地域,2
我一直觉得，绿帽宝要是能做出来，市值肯定超过阿里,性别,4
艾呀，梅事的啦，疣没什么大不了的，中奖几率为淋，痿什么要担心呢，打个疱而已嘛，下次就不药啦,LGBTQ,3
让她生下来，在分，不要说残忍，女人背着你跟别人的时候从不想这些。,性别,4
凭啥把锅甩给北京？,地域,2
广告宣传是女拳重灾区，也是私企现在唯一被女拳把持的地方。不认品牌，让私企裁掉广告宣传部门，网络女拳消失一大半。,性别,4
江西彩礼真的是高的吓人,地域,2
飞机大炮你想要也得给你呗，一炮给你轰印度打拳去,性别,4
啊这，他们缺老婆缺疯了吧，实在不行，找一个越南妹啊,性别,4
河南的盖盖呗，还能有谁,地域,2
默😆学到了，好字,种族,0
男權社會：會出現很多優待女人的行為，甚至女性特權女權社會：只會一味女性特權，打壓男性,性别,4
“这里是你的吗？是你买的吗？这里是我的！”某默视频里这么说的😆所以没有自己的文化，怎么才能过得更好呢？当然是去吃别人碗里的😆,种族,0
武汉小偷多,地域,2
"首先我是男人,但我觉得不管嫁娶都别回来。男人娶个黑妹也是生黑娃啊，也不应该支持。而且如果只强调女性,第一是明显双标,第二是就把媚黑这个矛盾转移到男女对立上了，会让女人们觉得凭什么男人可以女人不行。然后有一堆杠精来骂你,她们不一定媚黑,但一定气不过双标。所以也不利于观点传播",种族,0
别想太多了，国男去援非，找个黑妹还凑合。“欧美高质量女性”就很难了，毕竟在她们眼中，国男多数是身材矮小，弯腰驼背，眯着眼睛神情猥琐的怪物。否则，NGO别说狗粮了，💩都没得恰啊，国内也没有打拳的空间了，eg随之销声匿迹。,性别,4
河南的标签:骗钱，穷，偷井盖,地域,2
汉奸最多的不是南方么？什么汪精卫啥的,地域,2
换个角度思考一下，体验过了以后是不是就更没必要因为女的生孩子不容易去体谅女方了？毕竟她吃过的苦自己也吃了一遍这样就谁也不欠谁的了。,性别,4
潮汕人？你们的刻板印象不是钱多吗🥺,地域,2
EG都不是找那种老g吗。优秀的别人看不上,性别,4
黑人的所谓运动天赋是不值一提的，特殊领域表演项目用得到。日常生活。。还是算了吧。正经人谁没事大马路上窜下跳啊,种族,0
哪个小区居然可以饲养猩猩,种族,0
你说对了，我就是歧视黑皮啊✌️,种族,0
女性就是爱比男性双标，我觉得这句话确实没问题,性别,4
河南户籍的新疆人，手动微笑，我要和他们这些地域撕逼到底。,地域,2
