schema_version,query_id,condition,task,lex_hit,gold,pred_labels,correct,ordinal,top_score_gap,tied_top_count,within_two_epsilon,gold_margin,gold_mass,gold_nll,hate_logodds,group_label_logodds,pred_group_size,group_error_count,score_mode_sensitive,score_mode_predictions,core_mask,six_condition_mask,prompt_tokens,dictionary_tokens,demo_tokens,context_sha256,prompt_sha256,missing_reason,task_specific_null_reason,context_status
general-model-nolabel-paired-cases/v1,4239,CLDnewNoCat,hate,True,hate,"[""hate""]",True,0,0.6767692565917969,1,False,0.6767692565917969,0.6630172479318625,0.4109542741544736,0.6767692565917969,null,null,null,True,"{""answer_mean"":[""non-hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""hate""]}",0111,001111,1220,672,409,ce5454ef310c42b22c544c4bf563f92ef465e4e2e126c7a303173814ed0f8143,455c9b9eafde03f6c6c2174716d51bf779d10fbe04265b53e16e40b18a80f7b0,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4239,CLDnewNoCat,group,True,"[""Racism""]","[""Racism""]",True,1,14.986690521240234,1,False,14.986690521240234,0.9999996853193904,3.1468065908989303e-07,null,"{""LGBTQ"":-25.05394907396722,""Racism"":20.61761885141387,""Region"":-19.537061056996603,""Sexism"":-14.986687267422916,""others"":-21.9942512148644}",1,0,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",1011,101101,1314,672,430,1fb77cd974035a8c1b70d927c4788776fe718c6a2ed01efae462e05c73f3afec,8abda3723b981b360412c4f8cb8152c6bfa9cb3497e57ac49293dcbfaeced8ac,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,C0,hate,True,hate,"[""hate""]",True,0,1.277090072631836,1,False,1.277090072631836,0.7819540353024599,0.2459593185499442,1.277090072631836,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1111,101111,110,0,0,67ab9bf66c92bce6ba3f40f9a3f104ded6e1a6c2d44b2365c25282cfbabdb40e,919371090a9d689e713bd648a2baf6f951aaa311b2b9a24823410d311e517daf,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,C0,group,True,"[""Sexism""]",[],False,0,17.34871482849121,1,False,-27.09773063659668,1.704531767900918e-12,27.097730665840864,null,"{""LGBTQ"":-24.337581678744115,""Racism"":-24.20104657907389,""Region"":-24.32788182246608,""Sexism"":-24.27931090278855,""others"":-17.34779619202842}",0,1,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",0011,011101,183,0,0,494c339c9a06b2fc6ef85e367a5b8bfe6023ad9d2ea99b3f1c631f7cac4609c2,4f173fff44d5f27de7d5a9d720bac1b94d38f0850c531ff82536c05387efff08,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CLnew,hate,True,hate,"[""non-hate""]",False,1,0.8522109985351562,1,False,-0.8522109985351562,0.29896925589998213,1.2074145339550884,-0.8522109985351562,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,101111,310,200,0,cf64e230b55bbf65850a5dd0088b9a183927fc427f4a6c058ab08e4840ca84c5,9f2cfa961e8bc4db6a72bfd7af551e52ba3e82477a9c4aab2d4da7e10bea2827,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CLnew,group,True,"[""Sexism""]","[""Sexism""]",True,8,13.556440353393555,1,False,13.556440353393555,0.9999987039659867,1.296034853134724e-06,null,"{""LGBTQ"":-21.892493997770853,""Racism"":-30.222047446591382,""Region"":-35.5905569768721,""Sexism"":13.556200652984424,""others"":-29.04412122985158}",1,0,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0011,011101,383,200,0,f52eead08d9a1cc31f83f9875f5bb805db4f3f4572532a27de31b0910aef82cf,9c83b54dea5702fff89451bc50aba0045ad70bd58c854a603c8ede19d1c2aa68,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CD,hate,True,hate,"[""hate""]",True,0,4.258687973022461,1,False,4.258687973022461,0.9860563318159857,0.014041794352237971,4.258687973022461,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1111,101111,327,0,217,af2574d826f205a25dc0fadf6d2e46cc62b9b45bcf9bbd50312496f2230f8c5f,5f2a5f2223977a53fdeef80303b679fc6eee454aee9629aa4b5ee163bcf913bb,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CD,group,True,"[""Sexism""]","[""Sexism""]",True,8,8.096603393554688,1,False,8.096603393554688,0.9996955206026201,0.00030452576064291653,null,"{""LGBTQ"":-8.096603379573063,""Racism"":-23.16485900045136,""Region"":-41.297695388991976,""Sexism"":8.096602622057064,""others"":-37.78473625667922}",1,0,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0011,011101,398,0,215,cfc4d4b7e9d8d634ab94ddee6e49acb00b17b26658c3e3f66a427c2ee9c44e82,0325cf7f5e9c8e32c275760319abd7d3600ddf5c3d587750f90fadfa16124ddc,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CLDnew,hate,True,hate,"[""hate""]",True,0,6.150951385498047,1,False,6.150951385498047,0.9978730804573208,0.002129184648418103,6.150951385498047,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1111,101111,527,200,217,17d3a43d4be01660d0e744dcd8dee903023d8ebf98c52fd076ce7df8d5ac0e70,21adf2964cad32214c4d0c5105dd9ba7681c78c6d7dabdd53ea093c0dd5234e4,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CLDnew,group,True,"[""Sexism""]","[""Sexism""]",True,8,22.63938331604004,1,False,22.63938331604004,0.9999999998527989,1.472011401549642e-10,null,"{""LGBTQ"":-38.98284749401993,""Racism"":-31.481413888258007,""Region"":-39.55444903527346,""Sexism"":22.639238693107533,""others"":-33.61690795782634}",1,0,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0011,011101,598,200,215,63eeae6998d00d0ac175b36aef955d89783e3ea18131fb4d6eecc97d2b65615f,57a6495d010ddccbe0330e3844f7a7e92e12dc68875ad46f1bf8e31908b978d8,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CLnewNoCat,hate,True,hate,"[""hate""]",True,0,2.4985599517822266,1,False,2.4985599517822266,0.9240408055660879,0.07899904644749894,2.4985599517822266,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1111,101111,277,167,0,d56a2fa96b19fa1af4d6d37abbfaf46310e3f310fc5985d0c6e506906e267811,7c9dc755805033bca888583c23fcc3003f1dbfa8e9829fed20689ec1494b7dcf,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CLnewNoCat,group,True,"[""Sexism""]","[""LGBTQ""]",False,4,8.240943908691406,1,False,-15.920604705810547,1.2179380117033137e-07,15.92093637647697,null,"{""LGBTQ"":8.017087278973827,""Racism"":-8.240438349477689,""Region"":-11.277198889701166,""Sexism"":-13.08068873648535,""others"":-20.494725257083182}",1,2,False,"{""answer_mean"":[""LGBTQ""],""answer_sum"":[""LGBTQ""],""mean_with_eos"":[""LGBTQ""],""total_with_eos"":[""LGBTQ""]}",0011,011101,350,167,0,23550fd37505762be0cbfc2fb0d61e8d75c27f2f09ffdc5712b2d3ab53de4151,859561d56dc6cc9b0455f97932684f02db69939b86dfee1b886af332819e8010,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CLDnewNoCat,hate,True,hate,"[""hate""]",True,0,6.659709930419922,1,False,6.659709930419922,0.998720122140696,0.0012806976024934144,6.659709930419922,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1111,101111,494,167,217,bda87fe30bc7470aba65fa523e23014d9e4d4a974c1949bad61e381628b86a4f,d057dd060af8156bf8481717c222d43acc131009d4e56720e6d7d9fbcabc7c6b,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4260,CLDnewNoCat,group,True,"[""Sexism""]","[""Sexism""]",True,8,19.405017852783203,1,False,19.405017852783203,0.9999999955300716,4.469928417405862e-09,null,"{""LGBTQ"":-19.405017741287896,""Racism"":-25.785518639493755,""Region"":-31.087867023830768,""Sexism"":19.225893777205865,""others"":-30.97797739336551}",1,0,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0011,011101,565,167,215,577dfd2fac43207b11bead087e08da704ea1926a38dfaed227a57ef055795050,21ddaf187827add392c202b538e3f339160b54686db39e64a57ae20e0ef18373,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,C0,hate,False,hate,"[""non-hate""]",False,1,3.3191795349121094,1,False,-3.3191795349121094,0.034919047417178786,3.3547228273868583,-3.3191795349121094,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001001,134,0,0,fa983d72c9558627b6a216931320e5ad6ad770f7e5651ccd7b4e217101c94728,f864a26a5c01c0caf420a39918bcd79488dbec86e063d8c505565feb1c2a2ff2,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,C0,group,False,"[""Racism"",""others""]","[""Racism""]",False,1,11.217470169067383,1,False,-30.03559112548828,9.030309041049079e-14,30.035604711258408,null,"{""LGBTQ"":-18.26088677879878,""Racism"":11.2064963105826,""Region"":-18.520280198814376,""Sexism"":-15.87409528325292,""others"":-22.775036085285663}",1,1,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",0000,000000,207,0,0,db60e4418ebdc741f5531b4284ba1c19fbf780529b73e40e54b5b89cb76fa6cd,6f4dae1653798791a8a74f558dd2d6c02814208acfe80ff85dde134ed057b296,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CLnew,hate,False,hate,"[""non-hate""]",False,1,3.192363739013672,1,False,-3.192363739013672,0.039454102226402755,3.232617251636221,-3.192363739013672,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001001,212,78,0,aaf252613dee54288cd290720262177ad069f953558637cddbc32a29c3f00259,682f261c3e2dca4fa21919f55f3b0f7cc702b7c648dd3309c030d6163ee19c76,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CLnew,group,False,"[""Racism"",""others""]","[""Racism""]",False,1,13.404899597167969,1,False,-16.191123962402344,9.295714689654826e-08,16.191127236046295,null,"{""LGBTQ"":-19.422544426914556,""Racism"":13.140036400772678,""Region"":-15.480447107660737,""Sexism"":-13.417206848627844,""others"":-16.053004060439765}",1,1,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",0000,000000,285,78,0,a144b95a9283e8832b882142d05334f4eb1daa629b20dc5373f514001d2c4712,16be93b7ae57e7a5f61e459d6312cdc2d8725f0622f37bb1d77ca6dca5a5fdbb,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CD,hate,False,hate,"[""hate""]",True,0,1.1609039306640625,1,False,1.1609039306640625,0.7614969249540089,0.2724691447982007,1.1609039306640625,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",0011,001001,700,0,566,59da861dc6843ee6d3b2ef64a8f2adba09a01cfbdbd3219f1bfd01f698a83c8e,265523bd885cb4c0d59175efa3cccce509b9f95db1b0ed3656cc37504b9011b5,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CD,group,False,"[""Racism"",""others""]","[""Racism""]",False,1,6.77178955078125,1,False,-22.093429565429688,2.537746220118692e-10,22.094574557720815,null,"{""LGBTQ"":-23.518668505913777,""Racism"":19.19774923156355,""Region"":-21.422325083732,""Sexism"":-6.7717895548655385,""others"":-22.091926341353016}",1,1,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",0000,000000,799,0,592,17f4c5243debcec9fe1dd7c2eec07fbcba9bd29318c8a6713e8f37e42c444d4f,1158a377959e7bbfd98cfdce59ea023a8eba65bff0410b23eae43696ea12f75b,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CLDnew,hate,False,hate,"[""non-hate""]",False,1,0.1411895751953125,1,False,-0.1411895751953125,0.46476112586132656,0.7662317132129556,-0.1411895751953125,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001001,778,78,566,0925090862da00ba8e6cd9de3eb2e931ace83f761d94c099d702e3283499a2fe,57a1d4023a3f95645f380a7ea3a789303e5ac442d23c415c7bdc23f6c05462dc,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CLDnew,group,False,"[""Racism"",""others""]","[""Racism""]",False,1,0.7489585876464844,1,False,-18.58981704711914,5.733025916392318e-09,18.977022362466574,null,"{""LGBTQ"":-22.707048295670088,""Racism"":16.37180290845251,""Region"":-22.272887521448425,""Sexism"":-0.7489587105161133,""others"":-18.956440550577337}",1,1,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",0000,000000,877,78,592,2350a7ca850947f30812a6229fadb62daf4199375197e1e93fcf04d758dd9e0e,dd5982b4fa22df8f7a10a06d564f120b791b6dd97a61550c22c56863b6efbe1e,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CLnewNoCat,hate,False,hate,"[""non-hate""]",False,1,6.143589019775391,1,False,-6.143589019775391,0.0021426028130000136,6.1457339212457915,-6.143589019775391,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001001,197,63,0,6d4ce394ad97c8dbf39e67983eca4595002e43f955146db16a77b59c44cb30ca,3a2f3da99360813ccbab061ff5fae1110eeae8e614e0924a177a2c14e538798e,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CLnewNoCat,group,False,"[""Racism"",""others""]","[""Racism""]",False,1,12.003778457641602,1,False,-30.82801055908203,4.088473391452546e-14,30.828019655462096,null,"{""LGBTQ"":-17.176623040648742,""Racism"":11.607901773946484,""Region"":-13.16909207457735,""Sexism"":-13.787791534768424,""others"":-19.283459266775445}",1,1,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",0000,000000,270,63,0,f7407a7e56c79843c3ca6c43e049cccb645d6620fb19fd15fb1555a99fadeca1,596c700d4e7ab265281c0762bb18de191c541f4c774f79562e821094da2a1365,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CLDnewNoCat,hate,False,hate,"[""hate""]",True,0,0.02756500244140625,1,False,0.02756500244140625,0.5068908142956259,0.6794596550023612,0.02756500244140625,null,null,null,True,"{""answer_mean"":[""non-hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""hate""]}",0011,001001,763,63,566,753a845c6d4473692592245d5c4fe107b0bd1116c3a99592801606b75f429371,f01639ab5cd8a027cd65797b655b73638447890cbd603365e0d12ab4826f5f1c,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4262,CLDnewNoCat,group,False,"[""Racism"",""others""]","[""Racism""]",False,1,4.964103698730469,1,False,-20.868915557861328,8.584647374845769e-10,20.875875511001198,null,"{""LGBTQ"":-25.59398718315569,""Racism"":17.808117277202072,""Region"":-19.780307004960477,""Sexism"":-4.964103719924585,""others"":-20.86925078999346}",1,1,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",0000,000000,862,63,592,60caa8279a95d8076db85d8b3f33aa41a323678595c6ff010f7f8b8deddc3aa4,c9e16b0ff58dbea19afdbfd8b4c590ceeb3fe5c693e802326e8d7c41dab23cbf,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,C0,hate,True,hate,"[""non-hate""]",False,1,6.409740447998047,1,False,-6.409740447998047,0.0016427484639202736,6.4113845472527675,-6.409740447998047,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001101,117,0,0,915bb781a4d21b55176fa8a4b114d45be6e87aa32b73c21698e90a4f9ab6fbc3,81d61285d89d4363f32c316cdfb0e97fb2f4f799fc00176c903f938b0185e22e,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,C0,group,True,"[""Sexism""]",[],False,0,14.546016693115234,1,False,-16.357219696044922,7.873167333158305e-08,16.357220305923022,null,"{""LGBTQ"":-20.37878745734347,""Racism"":-14.546016809210508,""Region"":-20.318883077269177,""Sexism"":-16.357220191712354,""others"":-16.88227134207998}",0,1,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",0111,011111,190,0,0,0f59f309eb7f2e606f7d899238e86971186584d175b71e7097169eaae880f0e4,4c75abb5ef42f1fd83f47b9ce8911d67a195edd39b4b8093233604bf8f395a0a,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CLnew,hate,True,hate,"[""non-hate""]",False,1,0.9873771667480469,1,False,-0.9873771667480469,0.27143044749768713,1.304049351073221,-0.9873771667480469,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001101,195,78,0,ee0c9c5a0d827afa68a64ba712c431cd56032edf4c95ce13271ef4b43032aa72,5d7816c4980e54a6a1d83dabc7040f198a9b5042c0ef884d36642ee598994576,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CLnew,group,True,"[""Sexism""]","[""Sexism""]",True,8,10.339492797851562,1,False,10.339492797851562,0.9999676703039064,3.23302187094194e-05,null,"{""LGBTQ"":-29.44816353359586,""Racism"":-26.61956757010961,""Region"":-35.99078631729752,""Sexism"":10.339492720982197,""others"":-24.553151046237147}",1,0,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0111,011111,268,78,0,ffc8b922715b74ac7e51e00dcb343f4f086f4e74275281ffdfe6f13347e3adf6,e427594c32500e50aa891d980913d4a4781730e602a3417cddd4a0b315224e75,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CD,hate,True,hate,"[""hate""]",True,0,2.942913055419922,1,False,2.942913055419922,0.9499274688314495,0.05136964590072738,2.942913055419922,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",0011,001101,478,0,361,119fe8385edf4906876a04df31ff665dbd95e36c6f11639923e5497ed8c8b121,a7f742499d338ce76c0ace168e777d2f35b68566b49b3fb6c09a820acb61e62a,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CD,group,True,"[""Sexism""]","[""Sexism""]",True,8,7.566608428955078,1,False,7.566608428955078,0.9994788315921534,0.0005213042633056587,null,"{""LGBTQ"":-19.30820657993292,""Racism"":-7.558927108453005,""Region"":-23.326259803739777,""Sexism"":7.5666021500351235,""others"":-21.49512759473396}",1,0,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0111,011111,555,0,365,42e6991cd0d8ee2512544f42df149bea0b999647cecbaed8201b5bd1e340d27d,13e01f1c23d6516f72c21b448d1f06e8a630ccbed291d545aa3d2306505906c5,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CLDnew,hate,True,hate,"[""hate""]",True,0,3.572683334350586,1,False,3.572683334350586,0.9726865687810617,0.02769337738439175,3.572683334350586,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",0011,001101,556,78,361,ef2ae9a601f9a7da4b19057348d73809f9057ade3603bd58ad2e3c726b985b5b,56523dddad7c392743b7db32c1f4d3a2ba3b660999ffcc29610789dbe65033da,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CLDnew,group,True,"[""Sexism""]","[""Sexism""]",True,8,19.450721740722656,1,False,19.450721740722656,0.9999999964105122,3.589487811638762e-09,null,"{""LGBTQ"":-28.65035806323312,""Racism"":-25.461341675810257,""Region"":-39.48926865616607,""Sexism"":19.448366845943603,""others"":-25.28459159893044}",1,0,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0111,011111,633,78,365,4d94f8bdeca82d0437b431251e631c152a0afe085e7604b431a3469a126bc483,d49d94e787397fa9bf9669f5db3a4041122019523b701331c81f6127559ff629,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CLnewNoCat,hate,True,hate,"[""non-hate""]",False,1,2.6508140563964844,1,False,-2.6508140563964844,0.06593885328814518,2.719027431721108,-2.6508140563964844,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001101,181,64,0,a8f661d6348569fb19618d289cb4c706f7835efe1007b38b5e68a1362fe59030,04b4ad3897c24d0120c3f78ae1b3528be0fb06076904c2ca8631d6fc9b08c7e8,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CLnewNoCat,group,True,"[""Sexism""]","[""Sexism""]",True,8,1.3690567016601562,1,False,1.3690567016601562,0.7971182642851453,0.2267522243931976,null,"{""LGBTQ"":-14.484724129715806,""Racism"":-1.369185594003067,""Region"":-23.780710756507954,""Sexism"":1.3684232133533218,""others"":-24.884606410786827}",1,0,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0111,011111,254,64,0,61d6e4901aabc7fb0dcc41b7e4a0841456ab2c22350abed8bf5c81585504b4b6,6f130b93a62b16b8df0d72b62e489a8252bec57979bc082144aee1b0f5ec63ec,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CLDnewNoCat,hate,True,hate,"[""hate""]",True,0,4.449119567871094,1,False,4.449119567871094,0.9884461970287336,0.011621066756430423,4.449119567871094,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",0011,001101,542,64,361,90fa92b40bc615137f8e27e2e733d16a5cde283bcd066aef55b8ca69ac3352eb,0156fce23054256f74e8f9b1b4aa68eef00ace8f23de4470e93ced52e5a4ef39,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4266,CLDnewNoCat,group,True,"[""Sexism""]","[""Sexism""]",True,8,18.7470760345459,1,False,18.7470760345459,0.9999999926984173,7.301582645143426e-09,null,"{""LGBTQ"":-27.787525005207414,""Racism"":-32.47994194969412,""Region"":-40.56683060403717,""Sexism"":18.746957295926123,""others"":-23.182266242152252}",1,0,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0111,011111,619,64,365,cfe995831e2ac5e88f2d335ae2da23029c834e7da17b0c254f5041aa00771913,8a102a7656e3d38f320b35d70ad9978dd1bed5bb73cf274a388cfdbcf6f88a3b,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4308,C0,hate,False,non-hate,"[""non-hate""]",True,1,9.291553497314453,1,False,9.291553497314453,0.9999078087830496,9.219546682184615e-05,-9.291553497314453,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,143,0,0,494f356b460a9057c0e8d6212c729daefe4e533e826302092634a3c537784601,ee762d95ef9deb57e4b59dd22a48d841189f004d5997f82bae5ed12fd1b5c89d,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4308,C0,group,False,[],[],True,0,17.34061050415039,1,False,17.34061050415039,0.9999999705489409,2.9451059601474723e-08,null,"{""LGBTQ"":-29.426907205047186,""Racism"":-36.15551962229099,""Region"":-26.93023797746441,""Sexism"":-31.805870120267098,""others"":-17.340610496976737}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,216,0,0,3c26fbc37221e7d642d6116841407499bed9401e9ff6d7b67dd7f1fb9647d877,f07450fde9e219176e928965374c5288a9e2c19db5ee00d22b3f2a3f7cdb99ea,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4308,CLnew,hate,False,non-hate,"[""non-hate""]",True,1,16.260013580322266,1,False,16.260013580322266,0.9999999132307611,8.676924269011393e-08,-16.260013580322266,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1111,111111,367,224,0,23149d1493a606391a9deca5f13e00dfde8e054d8b310296fbbd00fbcfcf9fd4,feab37fbae2d4728dbd266cf9f8846272a1c0e645ae984180df93b69bd6a37a2,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,4308,CLnew,group,False,[],[],True,0,24.823455810546875,1,False,24.823455810546875,0.9999999999723073,2.7692736992051686e-11,null,"{""LGBTQ"":-41.05137692872847,""Racism"":-41.57319420357545,""Region"":-39.04228654225251,""Sexism"":-25.22199654972004,""others"":-24.823453443913227}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,440,224,0,f4545614d4b7c8a5b3d268d0b1a6a27c6699bc52cc7a9cb3f80108603fef8b45,35a582379677d1c24c3ae7c86bc05dd487f05f5133e1004af5ba51993a55c7e1,null,field_belongs_to_other_task,complete
