schema_version,query_id,task,lex_hit,E_remove_with_D,E_remove_with_D_hate_logodds,E_remove_without_D,E_remove_without_D_hate_logodds,E_S_given_D,E_S_given_D_hate_logodds,I_S_D,I_S_D_hate_logodds
general-model-nolabel-paired-cases/v1,4049,group,False,-2.2567176818847656,,-0.5633430480957031,,-1.4781475067138672,,0.10503387451171875,
general-model-nolabel-paired-cases/v1,4055,hate,False,0.4225273132324219,-0.4225273132324219,1.8546409606933594,-1.8546409606933594,0.810882568359375,-0.810882568359375,-7.01031494140625,7.01031494140625
general-model-nolabel-paired-cases/v1,4055,group,False,5.4124298095703125,,1.2688560485839844,,14.58123779296875,,16.200075149536133,
general-model-nolabel-paired-cases/v1,4066,hate,False,-0.4799232482910156,0.4799232482910156,0.3932075500488281,-0.3932075500488281,10.199214935302734,-10.199214935302734,3.0299148559570312,-3.0299148559570312
general-model-nolabel-paired-cases/v1,4066,group,False,3.501140594482422,,1.2522354125976562,,2.1553077697753906,,-4.960994720458984,
general-model-nolabel-paired-cases/v1,4067,hate,False,0.6081314086914062,0.6081314086914062,0.41179656982421875,0.41179656982421875,1.0145263671875,1.0145263671875,7.419223785400391,7.419223785400391
general-model-nolabel-paired-cases/v1,4067,group,False,2.7167091369628906,,-7.312664031982422,,11.791553497314453,,16.463298797607422,
general-model-nolabel-paired-cases/v1,4069,hate,False,-1.1571197509765625,-1.1571197509765625,-1.8669166564941406,-1.8669166564941406,-7.359519958496094,-7.359519958496094,-5.2215423583984375,-5.2215423583984375
general-model-nolabel-paired-cases/v1,4069,group,False,-0.27559661865234375,,2.220123291015625,,-6.321285247802734,,2.7189254760742188,
general-model-nolabel-paired-cases/v1,4073,hate,False,0.9250450134277344,-0.9250450134277344,-0.7527351379394531,0.7527351379394531,0.4099235534667969,-0.4099235534667969,-2.051799774169922,2.051799774169922
general-model-nolabel-paired-cases/v1,4073,group,False,0.35773277282714844,,3.6486549377441406,,4.739519119262695,,-2.478090286254883,
general-model-nolabel-paired-cases/v1,4075,hate,False,1.5868701934814453,1.5868701934814453,-1.0737800598144531,-1.0737800598144531,-1.9418697357177734,-1.9418697357177734,1.0833797454833984,1.0833797454833984
general-model-nolabel-paired-cases/v1,4075,group,False,0.9348602294921875,,2.0323944091796875,,-1.1835651397705078,,2.0379276275634766,
general-model-nolabel-paired-cases/v1,4080,hate,False,0.93115234375,0.93115234375,0.8090782165527344,0.8090782165527344,0.17025375366210938,0.17025375366210938,-1.4659690856933594,-1.4659690856933594
general-model-nolabel-paired-cases/v1,4080,group,False,-3.1724090576171875,,4.997982025146484,,3.020721435546875,,-1.1218090057373047,
general-model-nolabel-paired-cases/v1,4087,hate,False,-0.12046241760253906,-0.12046241760253906,0.6578483581542969,0.6578483581542969,-0.739227294921875,-0.739227294921875,8.947757720947266,8.947757720947266
general-model-nolabel-paired-cases/v1,4087,group,False,-2.1016845703125,,-9.842132568359375,,-2.863201141357422,,13.129589080810547,
general-model-nolabel-paired-cases/v1,4090,hate,False,3.1272506713867188,-3.1272506713867188,0.07473373413085938,-0.07473373413085938,8.142578125,-8.142578125,4.485908508300781,-4.485908508300781
general-model-nolabel-paired-cases/v1,4090,group,False,-0.32214927673339844,,-0.7726516723632812,,4.417287826538086,,-0.6672954559326172,
general-model-nolabel-paired-cases/v1,4113,hate,False,-0.0008087158203125,-0.0008087158203125,-1.6725921630859375,-1.6725921630859375,-2.565338134765625,-2.565338134765625,-0.24245452880859375,-0.24245452880859375
general-model-nolabel-paired-cases/v1,4113,group,False,-1.4471988677978516,,-3.1403541564941406,,-3.2954368591308594,,0.7472095489501953,
general-model-nolabel-paired-cases/v1,4115,hate,True,-0.24606895446777344,-0.24606895446777344,-1.9609603881835938,-1.9609603881835938,-1.421173095703125,-1.421173095703125,-9.733287811279297,-9.733287811279297
general-model-nolabel-paired-cases/v1,4115,group,True,-0.8390655517578125,,-2.9049453735351562,,-2.2959251403808594,,-37.7121696472168,
general-model-nolabel-paired-cases/v1,4123,hate,True,0.213958740234375,0.213958740234375,-0.074127197265625,-0.074127197265625,-0.4428997039794922,-0.4428997039794922,-1.8334827423095703,-1.8334827423095703
general-model-nolabel-paired-cases/v1,4123,group,True,10.43048095703125,,12.011608123779297,,4.853961944580078,,-15.448297500610352,
general-model-nolabel-paired-cases/v1,4130,hate,False,0.4712543487548828,0.4712543487548828,0.5273780822753906,0.5273780822753906,0.6713790893554688,0.6713790893554688,-2.5016517639160156,-2.5016517639160156
general-model-nolabel-paired-cases/v1,4130,group,False,-2.208507537841797,,3.2932357788085938,,8.56014633178711,,-3.3300819396972656,
general-model-nolabel-paired-cases/v1,4133,hate,True,1.0457496643066406,1.0457496643066406,-0.3868446350097656,-0.3868446350097656,-1.5183486938476562,-1.5183486938476562,0.31151580810546875,0.31151580810546875
general-model-nolabel-paired-cases/v1,4133,group,True,16.607593536376953,,4.348880767822266,,-11.947858810424805,,-8.064804077148438,
general-model-nolabel-paired-cases/v1,4137,hate,False,-1.5139923095703125,1.5139923095703125,-0.6367874145507812,0.6367874145507812,-0.6931076049804688,0.6931076049804688,-0.5220680236816406,0.5220680236816406
general-model-nolabel-paired-cases/v1,4137,group,False,0.009857177734375,,3.7141571044921875,,1.0994548797607422,,-8.696706771850586,
general-model-nolabel-paired-cases/v1,4149,hate,False,-0.19523239135742188,-0.19523239135742188,-0.4538917541503906,-0.4538917541503906,-7.033359527587891,-7.033359527587891,-7.448333740234375,-7.448333740234375
general-model-nolabel-paired-cases/v1,4149,group,False,-4.316762924194336,,0.5321464538574219,,-4.326316833496094,,4.3435821533203125,
general-model-nolabel-paired-cases/v1,4184,hate,False,-1.1844024658203125,-1.1844024658203125,-0.11348152160644531,-0.11348152160644531,-6.623645782470703,-6.623645782470703,-4.476957321166992,-4.476957321166992
general-model-nolabel-paired-cases/v1,4184,group,False,-0.7307701110839844,,-1.1609077453613281,,-1.8919448852539062,,1.2926883697509766,
general-model-nolabel-paired-cases/v1,4189,hate,True,1.0097084045410156,1.0097084045410156,0.7526168823242188,0.7526168823242188,0.8133926391601562,0.8133926391601562,-1.3404502868652344,-1.3404502868652344
general-model-nolabel-paired-cases/v1,4189,group,True,-0.849212646484375,,-3.896421432495117,,11.966438293457031,,12.86859130859375,
general-model-nolabel-paired-cases/v1,4190,hate,False,1.2939796447753906,1.2939796447753906,0.742828369140625,0.742828369140625,0.3653602600097656,0.3653602600097656,-1.46124267578125,-1.46124267578125
general-model-nolabel-paired-cases/v1,4190,group,False,0.2739124298095703,,-2.929340362548828,,0.7626304626464844,,1.6591453552246094,
general-model-nolabel-paired-cases/v1,4192,hate,True,-0.5479602813720703,-0.5479602813720703,-1.568023681640625,-1.568023681640625,-2.7866668701171875,-2.7866668701171875,-1.2473602294921875,-1.2473602294921875
general-model-nolabel-paired-cases/v1,4192,group,True,-6.2592315673828125,,-2.073335647583008,,10.876041412353516,,4.918178558349609,
general-model-nolabel-paired-cases/v1,4200,hate,False,1.6488037109375,-1.6488037109375,-1.2328510284423828,1.2328510284423828,-3.986255645751953,3.986255645751953,-9.03480339050293,9.03480339050293
general-model-nolabel-paired-cases/v1,4200,group,False,3.1896934509277344,,1.3828964233398438,,-3.3062705993652344,,-6.679309844970703,
general-model-nolabel-paired-cases/v1,4230,hate,True,0.8690509796142578,0.8690509796142578,0.03229331970214844,0.03229331970214844,0.5974922180175781,0.5974922180175781,0.4253120422363281,0.4253120422363281
general-model-nolabel-paired-cases/v1,4230,group,True,14.23675537109375,,-9.43752670288086,,1.9613265991210938,,0.897674560546875,
general-model-nolabel-paired-cases/v1,4239,hate,True,-0.07226943969726562,-0.07226943969726562,2.139493942260742,2.139493942260742,-4.5362396240234375,-4.5362396240234375,-8.572494506835938,-8.572494506835938
general-model-nolabel-paired-cases/v1,4239,group,True,4.5756683349609375,,-2.8474655151367188,,-0.5241355895996094,,5.8951568603515625,
general-model-nolabel-paired-cases/v1,4260,hate,True,0.508758544921875,0.508758544921875,3.350770950317383,3.350770950317383,2.401021957397461,2.401021957397461,1.1795520782470703,1.1795520782470703
general-model-nolabel-paired-cases/v1,4260,group,True,-3.234365463256836,,-29.4770450592041,,11.308414459228516,,0.1312885284423828,
general-model-nolabel-paired-cases/v1,4262,hate,False,0.16875457763671875,0.16875457763671875,-2.9512252807617188,-2.9512252807617188,-1.1333389282226562,-1.1333389282226562,1.691070556640625,1.691070556640625
general-model-nolabel-paired-cases/v1,4262,group,False,-2.2790985107421875,,-14.636886596679688,,1.2245140075683594,,2.0169334411621094,
general-model-nolabel-paired-cases/v1,4266,hate,True,0.8764362335205078,0.8764362335205078,-1.6634368896484375,-1.6634368896484375,1.5062065124511719,1.5062065124511719,-2.2527198791503906,-2.2527198791503906
general-model-nolabel-paired-cases/v1,4266,group,True,-0.7036457061767578,,-8.970436096191406,,11.18046760559082,,-6.545808792114258,
general-model-nolabel-paired-cases/v1,4308,hate,False,-1.2259292602539062,1.2259292602539062,-0.9512443542480469,0.9512443542480469,0.7582550048828125,-0.7582550048828125,-5.258960723876953,5.258960723876953
general-model-nolabel-paired-cases/v1,4308,group,False,1.1199016571044922,,-1.8551025390625,,-3.3820362091064453,,-9.00977897644043,
general-model-nolabel-paired-cases/v1,4309,hate,False,1.6760444641113281,1.6760444641113281,1.7996749877929688,1.7996749877929688,-11.513545989990234,-11.513545989990234,-9.50460433959961,-9.50460433959961
general-model-nolabel-paired-cases/v1,4309,group,False,-6.058494567871094,,-1.9270896911621094,,-22.94088363647461,,-29.404739379882812,
general-model-nolabel-paired-cases/v1,4315,hate,False,0.6269645690917969,-0.6269645690917969,-2.8434906005859375,2.8434906005859375,3.3038177490234375,-3.3038177490234375,0.1481475830078125,-0.1481475830078125
general-model-nolabel-paired-cases/v1,4315,group,False,1.9116401672363281,,-0.10396003723144531,,7.6673431396484375,,-9.743703842163086,
general-model-nolabel-paired-cases/v1,4319,hate,False,0.39696311950683594,0.39696311950683594,-1.8003005981445312,-1.8003005981445312,-1.1622085571289062,-1.1622085571289062,2.6867637634277344,2.6867637634277344
general-model-nolabel-paired-cases/v1,4319,group,False,-15.446918487548828,,-6.6297607421875,,1.7553825378417969,,-7.551811218261719,
general-model-nolabel-paired-cases/v1,4329,hate,False,0.4907875061035156,-0.4907875061035156,0.4075050354003906,-0.4075050354003906,-1.7902145385742188,1.7902145385742188,-1.2929115295410156,1.2929115295410156
general-model-nolabel-paired-cases/v1,4329,group,False,0.49047279357910156,,3.5559730529785156,,1.9324970245361328,,-1.7222843170166016,
general-model-nolabel-paired-cases/v1,4330,hate,False,0.9553604125976562,-0.9553604125976562,3.188854217529297,-3.188854217529297,5.225807189941406,-5.225807189941406,-6.06965446472168,6.06965446472168
general-model-nolabel-paired-cases/v1,4330,group,False,3.7571449279785156,,3.2161331176757812,,9.688434600830078,,17.699604034423828,
general-model-nolabel-paired-cases/v1,4345,hate,False,0.47187232971191406,0.47187232971191406,-2.2656936645507812,-2.2656936645507812,-2.709585189819336,-2.709585189819336,5.897832870483398,5.897832870483398
general-model-nolabel-paired-cases/v1,4345,group,False,0.146240234375,,-7.017417907714844,,2.5669593811035156,,9.427848815917969,
general-model-nolabel-paired-cases/v1,4346,hate,True,1.946014404296875,1.946014404296875,-1.1540908813476562,-1.1540908813476562,-4.504999160766602,-4.504999160766602,-5.110517501831055,-5.110517501831055
general-model-nolabel-paired-cases/v1,4346,group,True,-1.6553192138671875,,-8.634172439575195,,0.6910400390625,,8.101476669311523,
general-model-nolabel-paired-cases/v1,4356,hate,False,0.8533439636230469,0.8533439636230469,0.8021392822265625,0.8021392822265625,-2.458881378173828,-2.458881378173828,-1.4628028869628906,-1.4628028869628906
general-model-nolabel-paired-cases/v1,4356,group,False,4.2534332275390625,,-11.402339935302734,,8.796318054199219,,14.318531036376953,
general-model-nolabel-paired-cases/v1,4359,hate,False,-0.2850303649902344,0.2850303649902344,-0.011098861694335938,0.011098861694335938,2.4705657958984375,-2.4705657958984375,-0.5336055755615234,0.5336055755615234
general-model-nolabel-paired-cases/v1,4359,group,False,1.7341136932373047,,0.9359169006347656,,-1.0897140502929688,,-6.309051513671875,
general-model-nolabel-paired-cases/v1,4367,hate,True,1.576639175415039,1.576639175415039,-0.483123779296875,-0.483123779296875,-4.064571380615234,-4.064571380615234,-5.300746917724609,-5.300746917724609
general-model-nolabel-paired-cases/v1,4367,group,True,10.071910858154297,,6.411106109619141,,5.616905212402344,,-12.796932220458984,
general-model-nolabel-paired-cases/v1,4372,hate,False,-0.5875358581542969,0.5875358581542969,0.745361328125,-0.745361328125,2.5751991271972656,-2.5751991271972656,-3.467945098876953,3.467945098876953
general-model-nolabel-paired-cases/v1,4372,group,False,0.15603065490722656,,-0.6523227691650391,,6.318935394287109,,-9.640533447265625,
general-model-nolabel-paired-cases/v1,4375,hate,False,0.08761215209960938,-0.08761215209960938,-0.429962158203125,0.429962158203125,1.4849662780761719,-1.4849662780761719,-1.6963272094726562,1.6963272094726562
general-model-nolabel-paired-cases/v1,4375,group,False,0.72900390625,,-1.9814682006835938,,10.4288330078125,,5.509796142578125,
general-model-nolabel-paired-cases/v1,4417,hate,False,1.6429710388183594,-1.6429710388183594,-1.4546051025390625,1.4546051025390625,3.661602020263672,-3.661602020263672,-0.9177894592285156,0.9177894592285156
general-model-nolabel-paired-cases/v1,4417,group,False,2.1608505249023438,,0.7771263122558594,,1.4649982452392578,,-1.5449848175048828,
general-model-nolabel-paired-cases/v1,4418,hate,False,2.6928863525390625,2.6928863525390625,1.0992813110351562,1.0992813110351562,-2.0438098907470703,-2.0438098907470703,-3.2295913696289062,-3.2295913696289062
general-model-nolabel-paired-cases/v1,4418,group,False,1.6592178344726562,,-6.592596054077148,,10.35150146484375,,10.84061050415039,
general-model-nolabel-paired-cases/v1,4422,hate,False,1.1310081481933594,1.1310081481933594,1.1739578247070312,1.1739578247070312,-3.8981246948242188,-3.8981246948242188,-3.0057449340820312,-3.0057449340820312
general-model-nolabel-paired-cases/v1,4422,group,False,-1.7194862365722656,,-1.8998069763183594,,-2.0390472412109375,,-5.665843963623047,
general-model-nolabel-paired-cases/v1,4450,hate,False,0.3254852294921875,0.3254852294921875,0.09339141845703125,0.09339141845703125,-0.760406494140625,-0.760406494140625,-0.6765365600585938,-0.6765365600585938
general-model-nolabel-paired-cases/v1,4450,group,False,-1.1291313171386719,,0.09135818481445312,,1.8126640319824219,,-3.8773651123046875,
general-model-nolabel-paired-cases/v1,4479,hate,True,-0.9582939147949219,0.9582939147949219,-0.17089462280273438,0.17089462280273438,0.4174156188964844,-0.4174156188964844,5.302883148193359,-5.302883148193359
general-model-nolabel-paired-cases/v1,4479,group,True,4.587093353271484,,4.766605377197266,,-15.901447296142578,,2.14971923828125,
general-model-nolabel-paired-cases/v1,4486,hate,False,0.5287513732910156,0.5287513732910156,-2.6553726196289062,-2.6553726196289062,-2.6910438537597656,-2.6910438537597656,0.12683868408203125,0.12683868408203125
general-model-nolabel-paired-cases/v1,4486,group,False,0.095458984375,,0.8930244445800781,,-4.555105209350586,,-6.356050491333008,
general-model-nolabel-paired-cases/v1,4488,hate,False,-0.08010673522949219,0.08010673522949219,-0.6121826171875,0.6121826171875,1.0511398315429688,-1.0511398315429688,-5.254947662353516,5.254947662353516
general-model-nolabel-paired-cases/v1,4488,group,False,1.8371658325195312,,3.020191192626953,,3.4262657165527344,,4.019420623779297,
general-model-nolabel-paired-cases/v1,4499,hate,False,0.48377037048339844,0.48377037048339844,-1.5983810424804688,-1.5983810424804688,-0.12398910522460938,-0.12398910522460938,7.559808731079102,7.559808731079102
general-model-nolabel-paired-cases/v1,4499,group,False,1.5833740234375,,-5.078845977783203,,0.468231201171875,,8.196491241455078,
general-model-nolabel-paired-cases/v1,4548,hate,False,0.3936805725097656,-0.3936805725097656,-1.0475502014160156,1.0475502014160156,2.5431900024414062,-2.5431900024414062,-0.881683349609375,0.881683349609375
general-model-nolabel-paired-cases/v1,4548,group,False,2.7205772399902344,,4.640083312988281,,3.8002967834472656,,9.574371337890625,
general-model-nolabel-paired-cases/v1,4549,hate,False,0.05296134948730469,0.05296134948730469,1.1034393310546875,1.1034393310546875,0.41802978515625,0.41802978515625,4.709846496582031,4.709846496582031
general-model-nolabel-paired-cases/v1,4549,group,False,-3.82513427734375,,-4.837554931640625,,-4.994043350219727,,0.6670074462890625,
general-model-nolabel-paired-cases/v1,4571,hate,False,-0.23952484130859375,-0.23952484130859375,-0.5314311981201172,-0.5314311981201172,-0.8747749328613281,-0.8747749328613281,8.861570358276367,8.861570358276367
general-model-nolabel-paired-cases/v1,4571,group,False,-4.266170501708984,,-5.117916107177734,,9.197830200195312,,24.171815872192383,
general-model-nolabel-paired-cases/v1,4601,hate,False,3.1581954956054688,3.1581954956054688,-0.07799530029296875,-0.07799530029296875,-2.3743247985839844,-2.3743247985839844,-0.5360527038574219,-0.5360527038574219
general-model-nolabel-paired-cases/v1,4601,group,False,2.977874755859375,,-3.267314910888672,,3.842456817626953,,9.386089324951172,
general-model-nolabel-paired-cases/v1,4615,hate,True,1.1265926361083984,1.1265926361083984,-2.339275360107422,-2.339275360107422,-2.7994384765625,-2.7994384765625,-2.4614524841308594,-2.4614524841308594
general-model-nolabel-paired-cases/v1,4615,group,True,-21.466899871826172,,-3.287517547607422,,-8.965309143066406,,-24.48068618774414,
general-model-nolabel-paired-cases/v1,4621,hate,False,1.153778076171875,-1.153778076171875,0.1450347900390625,-0.1450347900390625,3.641571044921875,-3.641571044921875,-0.08797073364257812,0.08797073364257812
general-model-nolabel-paired-cases/v1,4621,group,False,2.053478240966797,,3.2968082427978516,,-0.6057281494140625,,-14.267822265625,
general-model-nolabel-paired-cases/v1,4622,hate,True,0.6316184997558594,0.6316184997558594,-1.5268898010253906,-1.5268898010253906,-2.2709617614746094,-2.2709617614746094,-2.169750213623047,-2.169750213623047
general-model-nolabel-paired-cases/v1,4622,group,True,-1.3693580627441406,,18.06106948852539,,2.6389083862304688,,2.937084197998047,
general-model-nolabel-paired-cases/v1,4625,hate,True,0.20854949951171875,0.20854949951171875,-0.8929481506347656,-0.8929481506347656,0.5777187347412109,0.5777187347412109,0.11094856262207031,0.11094856262207031
general-model-nolabel-paired-cases/v1,4625,group,True,-11.263805389404297,,-7.412797927856445,,9.368534088134766,,-9.269685745239258,
general-model-nolabel-paired-cases/v1,4632,hate,False,0.14049530029296875,0.14049530029296875,-0.9957008361816406,-0.9957008361816406,-0.4270477294921875,-0.4270477294921875,10.906684875488281,10.906684875488281
general-model-nolabel-paired-cases/v1,4632,group,False,1.1818695068359375,,2.0565872192382812,,-2.017009735107422,,11.993549346923828,
general-model-nolabel-paired-cases/v1,4665,hate,False,0.156890869140625,0.156890869140625,-0.8503570556640625,-0.8503570556640625,-3.9981956481933594,-3.9981956481933594,0.9289169311523438,0.9289169311523438
general-model-nolabel-paired-cases/v1,4665,group,False,-3.1832122802734375,,-8.137845993041992,,-0.3473625183105469,,21.7726993560791,
general-model-nolabel-paired-cases/v1,4692,hate,True,0.9532814025878906,0.9532814025878906,3.8530120849609375,3.8530120849609375,-1.6065750122070312,-1.6065750122070312,-6.659915924072266,-6.659915924072266
general-model-nolabel-paired-cases/v1,4692,group,True,11.977153778076172,,18.449501037597656,,-3.925037384033203,,8.495176315307617,
general-model-nolabel-paired-cases/v1,4737,hate,False,-2.194915771484375,2.194915771484375,0.3249244689941406,-0.3249244689941406,1.489593505859375,-1.489593505859375,-1.0488853454589844,1.0488853454589844
general-model-nolabel-paired-cases/v1,4737,group,False,4.1454620361328125,,3.9674224853515625,,-0.211578369140625,,21.129257202148438,
general-model-nolabel-paired-cases/v1,4756,hate,False,3.0408172607421875,3.0408172607421875,1.3705368041992188,1.3705368041992188,0.4910736083984375,0.4910736083984375,1.4633102416992188,1.4633102416992188
general-model-nolabel-paired-cases/v1,4756,group,False,0.9957103729248047,,-1.0166282653808594,,1.342782974243164,,7.255926132202148,
general-model-nolabel-paired-cases/v1,4763,hate,True,1.7527332305908203,1.7527332305908203,1.1770172119140625,1.1770172119140625,-1.342702865600586,-1.342702865600586,-9.096685409545898,-9.096685409545898
general-model-nolabel-paired-cases/v1,4763,group,True,2.933086395263672,,14.695629119873047,,-4.452022552490234,,-22.386001586914062,
general-model-nolabel-paired-cases/v1,4767,hate,False,-2.0482177734375,2.0482177734375,-0.07904434204101562,0.07904434204101562,1.9450035095214844,-1.9450035095214844,-3.2508010864257812,3.2508010864257812
general-model-nolabel-paired-cases/v1,4767,group,False,-1.8422966003417969,,1.9381179809570312,,-3.8774795532226562,,-6.890850067138672,
general-model-nolabel-paired-cases/v1,4774,hate,False,4.064239501953125,4.064239501953125,1.0230178833007812,1.0230178833007812,-2.0930747985839844,-2.0930747985839844,0.3618125915527344,0.3618125915527344
general-model-nolabel-paired-cases/v1,4774,group,False,1.3568534851074219,,-4.437873840332031,,0.3900909423828125,,8.99038314819336,
general-model-nolabel-paired-cases/v1,4780,hate,True,0.24782943725585938,0.24782943725585938,0.5860080718994141,0.5860080718994141,0.6246566772460938,0.6246566772460938,-3.888324737548828,-3.888324737548828
general-model-nolabel-paired-cases/v1,4780,group,True,0.10645103454589844,,-1.628641128540039,,16.312028884887695,,16.700471878051758,
general-model-nolabel-paired-cases/v1,4795,hate,False,0.29144287109375,0.29144287109375,-0.3707237243652344,-0.3707237243652344,-2.526092529296875,-2.526092529296875,-2.3328628540039062,-2.3328628540039062
general-model-nolabel-paired-cases/v1,4795,group,False,11.230358123779297,,-9.060281753540039,,5.3020172119140625,,15.09625244140625,
general-model-nolabel-paired-cases/v1,4828,hate,True,2.836261749267578,2.836261749267578,1.3559799194335938,1.3559799194335938,-1.1465568542480469,-1.1465568542480469,4.17950439453125,4.17950439453125
general-model-nolabel-paired-cases/v1,4828,group,True,-3.6946754455566406,,-4.300994873046875,,-0.4371681213378906,,2.9951858520507812,
general-model-nolabel-paired-cases/v1,4830,hate,True,1.561807632446289,1.561807632446289,-0.066864013671875,-0.066864013671875,-1.018198013305664,-1.018198013305664,-2.0147876739501953,-2.0147876739501953
general-model-nolabel-paired-cases/v1,4830,group,True,-3.4712753295898438,,-4.790439605712891,,3.145427703857422,,-1.1947288513183594,
general-model-nolabel-paired-cases/v1,4855,hate,False,1.8470039367675781,1.8470039367675781,2.1880950927734375,2.1880950927734375,-0.8303127288818359,-0.8303127288818359,9.472509384155273,9.472509384155273
general-model-nolabel-paired-cases/v1,4855,group,False,4.154186248779297,,-15.912086486816406,,-14.650699615478516,,8.879478454589844,
general-model-nolabel-paired-cases/v1,4862,hate,False,1.1245803833007812,1.1245803833007812,-1.0352630615234375,-1.0352630615234375,-2.2030868530273438,-2.2030868530273438,-0.13431549072265625,-0.13431549072265625
general-model-nolabel-paired-cases/v1,4862,group,False,-12.581100463867188,,0.574462890625,,-0.2978515625,,10.54202651977539,
general-model-nolabel-paired-cases/v1,4871,hate,True,1.9919166564941406,1.9919166564941406,-1.9466838836669922,-1.9466838836669922,-0.04122734069824219,-0.04122734069824219,2.095550537109375,2.095550537109375
general-model-nolabel-paired-cases/v1,4871,group,True,-5.192291259765625,,-6.698535919189453,,-30.474891662597656,,-21.798377990722656,
general-model-nolabel-paired-cases/v1,4888,hate,False,1.9271907806396484,1.9271907806396484,-0.5177955627441406,-0.5177955627441406,-1.705728530883789,-1.705728530883789,-0.436614990234375,-0.436614990234375
general-model-nolabel-paired-cases/v1,4888,group,False,6.4501800537109375,,-4.847412109375,,1.5667877197265625,,10.220205307006836,
general-model-nolabel-paired-cases/v1,4903,hate,False,-0.512481689453125,0.512481689453125,0.6811599731445312,-0.6811599731445312,2.180500030517578,-2.180500030517578,-2.2161827087402344,2.2161827087402344
general-model-nolabel-paired-cases/v1,4903,group,False,0.8725566864013672,,-0.023357391357421875,,4.089668273925781,,-6.033573150634766,
general-model-nolabel-paired-cases/v1,4906,hate,False,-1.6870231628417969,-1.6870231628417969,-0.07521438598632812,-0.07521438598632812,-4.823211669921875,-4.823211669921875,1.9541282653808594,1.9541282653808594
general-model-nolabel-paired-cases/v1,4906,group,False,-1.8050308227539062,,2.6930503845214844,,-7.811431884765625,,3.4822463989257812,
general-model-nolabel-paired-cases/v1,4907,hate,False,-0.4644508361816406,-0.4644508361816406,-1.3573760986328125,-1.3573760986328125,0.38854217529296875,0.38854217529296875,2.577198028564453,2.577198028564453
general-model-nolabel-paired-cases/v1,4907,group,False,-3.737445831298828,,-2.718029022216797,,-4.399959564208984,,5.038278579711914,
general-model-nolabel-paired-cases/v1,4915,hate,False,1.1145057678222656,1.1145057678222656,-0.4809532165527344,-0.4809532165527344,-3.348663330078125,-3.348663330078125,-1.6402854919433594,-1.6402854919433594
general-model-nolabel-paired-cases/v1,4915,group,False,0.8764610290527344,,-8.984893798828125,,5.720592498779297,,0.8222465515136719,
general-model-nolabel-paired-cases/v1,4916,hate,False,0.9095115661621094,-0.9095115661621094,-0.24649810791015625,0.24649810791015625,1.1344947814941406,-1.1344947814941406,-1.5255355834960938,1.5255355834960938
general-model-nolabel-paired-cases/v1,4916,group,False,0.77349853515625,,1.3864822387695312,,-3.2878150939941406,,-19.569297790527344,
general-model-nolabel-paired-cases/v1,4933,hate,False,1.19146728515625,1.19146728515625,-0.89312744140625,-0.89312744140625,-1.1271514892578125,-1.1271514892578125,4.649816513061523,4.649816513061523
general-model-nolabel-paired-cases/v1,4933,group,False,-4.348350524902344,,-1.8089637756347656,,-8.214542388916016,,21.88675308227539,
general-model-nolabel-paired-cases/v1,4947,hate,False,-0.3480110168457031,0.3480110168457031,-0.9285202026367188,0.9285202026367188,7.970102310180664,-7.970102310180664,6.528230667114258,-6.528230667114258
general-model-nolabel-paired-cases/v1,4947,group,False,7.676063537597656,,-1.244455337524414,,12.103790283203125,,10.763708114624023,
general-model-nolabel-paired-cases/v1,4961,hate,False,-0.4147377014160156,0.4147377014160156,-0.13418960571289062,0.13418960571289062,-0.057338714599609375,0.057338714599609375,-1.8273334503173828,1.8273334503173828
general-model-nolabel-paired-cases/v1,4961,group,False,0.8326168060302734,,0.38904571533203125,,-2.5584259033203125,,-1.526662826538086,
general-model-nolabel-paired-cases/v1,4966,hate,False,-0.7769546508789062,-0.7769546508789062,-0.3029937744140625,-0.3029937744140625,-7.034381866455078,-7.034381866455078,-0.49126434326171875,-0.49126434326171875
general-model-nolabel-paired-cases/v1,4966,group,False,-4.5527191162109375,,10.455223083496094,,-16.50698471069336,,-8.40285873413086,
general-model-nolabel-paired-cases/v1,4971,hate,False,0.01975250244140625,-0.01975250244140625,-0.6095428466796875,0.6095428466796875,4.350181579589844,-4.350181579589844,0.7637825012207031,-0.7637825012207031
general-model-nolabel-paired-cases/v1,4971,group,False,5.450706481933594,,-7.127300262451172,,4.015766143798828,,-4.783397674560547,
general-model-nolabel-paired-cases/v1,4972,hate,False,-2.0878982543945312,-2.0878982543945312,-0.21826934814453125,-0.21826934814453125,-7.116634368896484,-7.116634368896484,-1.1816864013671875,-1.1816864013671875
general-model-nolabel-paired-cases/v1,4972,group,False,-3.026874542236328,,-0.7790374755859375,,-11.864944458007812,,-0.3879280090332031,
general-model-nolabel-paired-cases/v1,4974,hate,False,0.32048988342285156,0.32048988342285156,0.9888076782226562,0.9888076782226562,-0.6101436614990234,-0.6101436614990234,1.0900096893310547,1.0900096893310547
general-model-nolabel-paired-cases/v1,4974,group,False,0.17705917358398438,,0.11281967163085938,,-0.018829345703125,,-15.057771682739258,
general-model-nolabel-paired-cases/v1,4988,hate,True,-0.4643821716308594,-0.4643821716308594,1.4718742370605469,1.4718742370605469,0.8782958984375,0.8782958984375,-0.5439338684082031,-0.5439338684082031
general-model-nolabel-paired-cases/v1,4988,group,True,-3.842121124267578,,-0.8521728515625,,0.4229087829589844,,-10.626556396484375,
