schema_version,stratum,n,contrast,before,after,task,transition,feature,stratum_n,transition_n,mean,median,q25,q75,positive_fraction,negative_fraction,zero_fraction,missing_reason
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,union_count,252,19,4.578947368421052,5.0,3.0,6.0,0.9473684210526315,0.0,0.05263157894736842,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,prompt_tokens_before,252,19,202.31578947368422,199.0,190.5,203.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,prompt_tokens_after,252,19,373.05263157894734,372.0,323.0,422.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,prompt_tokens_before_minus_after,252,19,-170.73684210526315,-177.0,-223.0,-125.5,0.0,0.9473684210526315,0.05263157894736842,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,dictionary_tokens_before,252,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,dictionary_tokens_after,252,19,170.73684210526315,177.0,125.5,223.0,0.9473684210526315,0.0,0.05263157894736842,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,demo_hate_n,252,19,6.2631578947368425,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,demo_Racism_n,252,19,1.6842105263157894,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,demo_Region_n,252,19,2.3157894736842106,1.0,1.0,3.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,demo_LGBTQ_n,252,19,2.0,1.0,1.0,2.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,demo_Sexism_n,252,19,2.8421052631578947,3.0,2.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,00,demo_others_n,252,19,1.2105263157894737,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,lq_count,252,41,0.07317073170731707,0.0,0.0,0.0,0.04878048780487805,0.0,0.9512195121951219,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,ld_only_count,252,41,5.146341463414634,5.0,4.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,union_count,252,41,5.219512195121951,5.0,4.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,prompt_tokens_before,252,41,207.09756097560975,194.0,188.0,209.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,prompt_tokens_after,252,41,400.5365853658537,398.0,341.0,453.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,prompt_tokens_before_minus_after,252,41,-193.4390243902439,-201.0,-245.0,-145.0,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,dictionary_tokens_before,252,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,dictionary_tokens_after,252,41,193.3658536585366,201.0,145.0,245.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,demo_hate_n,252,41,6.219512195121951,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,demo_Racism_n,252,41,2.1707317073170733,2.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,demo_Region_n,252,41,2.1219512195121952,1.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,demo_LGBTQ_n,252,41,1.3658536585365855,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,demo_Sexism_n,252,41,3.048780487804878,3.0,2.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,41,S_vs_0,C0,CLnewNoCat,group,01,demo_others_n,252,41,1.2195121951219512,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,lq_count,252,19,0.7368421052631579,1.0,0.0,1.0,0.6842105263157895,0.0,0.3157894736842105,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,ld_only_count,252,19,5.894736842105263,6.0,4.0,7.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,union_count,252,19,6.631578947368421,7.0,5.0,8.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,prompt_tokens_before,252,19,195.73684210526315,191.0,188.0,202.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,prompt_tokens_after,252,19,440.2105263157895,454.0,407.5,490.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,prompt_tokens_before_minus_after,252,19,-244.47368421052633,-248.0,-288.0,-220.5,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,dictionary_tokens_before,252,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,dictionary_tokens_after,252,19,244.47368421052633,248.0,220.5,288.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,demo_hate_n,252,19,6.0,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,demo_Racism_n,252,19,1.736842105263158,2.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,demo_Region_n,252,19,1.5789473684210527,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,demo_LGBTQ_n,252,19,1.2105263157894737,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,demo_Sexism_n,252,19,2.6315789473684212,2.0,2.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,19,S_vs_0,C0,CLnewNoCat,group,10,demo_others_n,252,19,1.3157894736842106,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,lq_count,252,173,0.046242774566473986,0.0,0.0,0.0,0.04046242774566474,0.0,0.9595375722543352,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,ld_only_count,252,173,4.375722543352601,4.0,3.0,5.0,0.9942196531791907,0.0,0.005780346820809248,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,union_count,252,173,4.421965317919075,4.0,3.0,5.0,0.9942196531791907,0.0,0.005780346820809248,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,prompt_tokens_before,252,173,194.91907514450867,188.0,185.0,197.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,prompt_tokens_after,252,173,365.4508670520231,351.0,313.0,400.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,prompt_tokens_before_minus_after,252,173,-170.53179190751445,-159.0,-206.0,-121.0,0.0,0.9942196531791907,0.005780346820809248,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,dictionary_tokens_before,252,173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,dictionary_tokens_after,252,173,170.48554913294797,159.0,121.0,206.0,0.9942196531791907,0.0,0.005780346820809248,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,demo_hate_n,252,173,6.063583815028902,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,demo_Racism_n,252,173,1.5549132947976878,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,demo_Region_n,252,173,1.346820809248555,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,demo_LGBTQ_n,252,173,1.1271676300578035,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,demo_Sexism_n,252,173,2.61271676300578,2.0,2.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,173,S_vs_0,C0,CLnewNoCat,group,11,demo_others_n,252,173,1.3352601156069364,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,lq_count,252,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,ld_only_count,252,1,4.0,4.0,4.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,union_count,252,1,4.0,4.0,4.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,prompt_tokens_before,252,1,115.0,115.0,115.0,115.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,prompt_tokens_after,252,1,460.0,460.0,460.0,460.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,prompt_tokens_before_minus_after,252,1,-345.0,-345.0,-345.0,-345.0,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,dictionary_tokens_before,252,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,dictionary_tokens_after,252,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,demo_hate_n,252,1,6.0,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,demo_Racism_n,252,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,demo_Region_n,252,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,demo_LGBTQ_n,252,1,2.0,2.0,2.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,demo_Sexism_n,252,1,3.0,3.0,3.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,1,D_vs_0,C0,CD,hate,00,demo_others_n,252,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,lq_count,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,ld_only_count,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,union_count,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,prompt_tokens_before,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,prompt_tokens_after,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,prompt_tokens_before_minus_after,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,dictionary_tokens_before,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,dictionary_tokens_after,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,demo_hate_n,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,demo_Racism_n,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,demo_Region_n,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,demo_LGBTQ_n,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,demo_Sexism_n,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,0,D_vs_0,C0,CD,hate,01,demo_others_n,252,0,null,null,null,null,null,null,null,empty_or_unavailable
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,lq_count,252,108,0.1574074074074074,0.0,0.0,0.0,0.14814814814814814,0.0,0.8518518518518519,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,ld_only_count,252,108,4.611111111111111,4.0,3.0,6.0,0.9814814814814815,0.0,0.018518518518518517,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,union_count,252,108,4.768518518518518,4.0,3.0,6.0,0.9814814814814815,0.0,0.018518518518518517,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,prompt_tokens_before,252,108,120.78703703703704,118.0,113.75,124.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,prompt_tokens_after,252,108,524.6018518518518,499.5,419.75,591.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,prompt_tokens_before_minus_after,252,108,-403.81481481481484,-380.5,-460.5,-303.75,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,dictionary_tokens_before,252,108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,dictionary_tokens_after,252,108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,demo_hate_n,252,108,6.12962962962963,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,demo_Racism_n,252,108,1.7222222222222223,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,demo_Region_n,252,108,1.5833333333333333,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,demo_LGBTQ_n,252,108,1.1944444444444444,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,demo_Sexism_n,252,108,2.7777777777777777,3.0,2.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,108,D_vs_0,C0,CD,hate,10,demo_others_n,252,108,1.2407407407407407,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,lq_count,252,143,0.11188811188811189,0.0,0.0,0.0,0.09090909090909091,0.0,0.9090909090909091,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,ld_only_count,252,143,4.594405594405594,4.0,3.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,union_count,252,143,4.706293706293707,4.0,3.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,prompt_tokens_before,252,143,127.4055944055944,117.0,112.0,128.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,prompt_tokens_after,252,143,587.2797202797203,538.0,426.0,698.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,prompt_tokens_before_minus_after,252,143,-459.87412587412587,-419.0,-568.0,-312.5,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,dictionary_tokens_before,252,143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,dictionary_tokens_after,252,143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,demo_hate_n,252,143,6.076923076923077,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,demo_Racism_n,252,143,1.6503496503496504,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,demo_Region_n,252,143,1.5524475524475525,1.0,1.0,1.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,demo_LGBTQ_n,252,143,1.2657342657342658,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,demo_Sexism_n,252,143,2.6433566433566433,2.0,2.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,143,D_vs_0,C0,CD,hate,11,demo_others_n,252,143,1.3566433566433567,1.0,1.0,1.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,lq_count,252,54,0.2037037037037037,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,ld_only_count,252,54,4.7407407407407405,4.0,4.0,6.0,0.9814814814814815,0.0,0.018518518518518517,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,union_count,252,54,4.944444444444445,5.0,4.0,6.0,0.9814814814814815,0.0,0.018518518518518517,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,prompt_tokens_before,252,54,204.59259259259258,195.0,189.5,204.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,prompt_tokens_after,252,54,711.2777777777778,653.0,573.0,787.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,prompt_tokens_before_minus_after,252,54,-506.68518518518516,-452.0,-573.0,-382.0,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,dictionary_tokens_before,252,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,dictionary_tokens_after,252,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,demo_hate_n,252,54,6.2407407407407405,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,demo_Racism_n,252,54,2.074074074074074,2.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,demo_Region_n,252,54,2.185185185185185,1.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,demo_LGBTQ_n,252,54,1.4814814814814814,1.0,1.0,2.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,demo_Sexism_n,252,54,2.962962962962963,3.0,2.0,3.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,54,D_vs_0,C0,CD,group,00,demo_others_n,252,54,1.2037037037037037,1.0,1.0,1.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,lq_count,252,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,ld_only_count,252,6,5.666666666666667,5.5,4.25,7.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,union_count,252,6,5.666666666666667,5.5,4.25,7.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,prompt_tokens_before,252,6,214.5,197.5,184.5,229.25,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,prompt_tokens_after,252,6,765.6666666666666,668.5,644.75,819.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,prompt_tokens_before_minus_after,252,6,-551.1666666666666,-473.0,-590.5,-459.75,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,dictionary_tokens_before,252,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,dictionary_tokens_after,252,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,demo_hate_n,252,6,6.166666666666667,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,demo_Racism_n,252,6,1.5,1.0,1.0,1.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,demo_Region_n,252,6,2.1666666666666665,2.0,1.0,3.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,demo_LGBTQ_n,252,6,2.3333333333333335,1.0,1.0,4.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,demo_Sexism_n,252,6,3.1666666666666665,3.0,3.0,3.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,6,D_vs_0,C0,CD,group,01,demo_others_n,252,6,1.3333333333333333,1.0,1.0,1.75,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,lq_count,252,67,0.19402985074626866,0.0,0.0,0.0,0.16417910447761194,0.0,0.835820895522388,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,ld_only_count,252,67,4.940298507462686,5.0,3.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,union_count,252,67,5.134328358208955,5.0,3.0,7.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,prompt_tokens_before,252,67,195.50746268656715,191.0,188.0,199.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,prompt_tokens_after,252,67,642.6417910447761,588.0,509.0,723.5,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,prompt_tokens_before_minus_after,252,67,-447.13432835820896,-392.0,-527.5,-322.0,0.0,1.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,dictionary_tokens_before,252,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,dictionary_tokens_after,252,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,demo_hate_n,252,67,6.104477611940299,6.0,6.0,6.0,1.0,0.0,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_0,67,D_vs_0,C0,CD,group,10,demo_Racism_n,252,67,1.7014925373134329,1.0,1.0,2.0,1.0,0.0,0.0,null
