object_id,text,hate,group,attack_severity,field_provenance,field_status,history_json
demo:3582,泼妇男，你贴出我拉黑你？你怎么不贴出你持续不断满篇脏话的撒泼言语呢？嗯？那帖子还能正常回吗？嗯？下作的剑人，哈哈哈[表情],hate,"[""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""ai_scored""}","{""attack_severity"": {""value"": null, ""field_provenance"": ""missing"", ""task_policy"": null, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:3585,这种东西都能照做的不知道是没脊椎还是没脑子，不怕一万就怕万一，万一老婆是个仙女....,,"[""Sexism"", ""others""]",,"{""hate"": ""pending_severity"", ""group"": ""ai_note"", ""attack_severity"": ""pending_discussion""}","{""hate"": ""pending_severity"", ""group"": ""retained"", ""attack_severity"": ""needs_discussion""}","{""attack_severity"": {""value"": null, ""field_provenance"": ""missing"", ""task_policy"": null, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}, ""hate"": {""value"": ""hate"", ""field_provenance"": ""ai_note"", ""task_policy"": {""sha256"": ""53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97"", ""version"": ""evidence-applicability-annotation-policy/v2""}, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:3602,😆哈哈哈哈答主为啥不回你呢,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""ai_scored""}","{""attack_severity"": {""value"": null, ""field_provenance"": ""missing"", ""task_policy"": null, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:3612,rush，增加kuai感的,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3619,其实仔细想想这些地域黑言论，主要都是河南山东和东北，这些还都是粮食大省，微博知乎上都有很多地域黑，就是不断的损毁这些省份的声誉，我是河南人，身边有很对东北同学，我觉的人很好啊，没什么可黑的，室友就是山东的也特别好，真的不知道那些黑子的经历是怎么来的，我遇见的这些省份的人都觉的很好，到黑子嘴里就是十恶不赦了,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3652,姐姐你的圈子有点小啊，我就见过黑白在学校门口扭打（女的撕打，嘿人被打），女的带着哭腔质问“选我还是选她”？。。。平时不知道用啥语言沟通，这句倒是字正腔圆的京片子。,hate,"[""Racism"", ""Sexism""]",1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3660,主要是被嘿嘿玩过的，那不是一般的思想，那得多么的。。。,hate,"[""Racism"", ""Sexism""]",2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3680,在姬圈有个别人还觉得“和男的睡过的女的都很脏”也挺无语的,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3701,我不喜欢黑人，第一点是，是审美上的问题。第二点是，他们刻在骨子里的懒惰，与不安分。第三点是，他们没有国家认同感，对他们再好，他们也觉得自己是落叶，只知道索取第四点是，他们没有民族荣誉感，他们不会为了民族而斗争。可以慢慢同化，但是要多少时间与代价？？,hate,"[""Racism""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3742,网上喷黑喷同胞的成万上亿，现实中敢和黑人硬碰硬的寥寥无几，看来还是上网喷同胞安全又不犯法😆,hate,null,1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""pending_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""needs_discussion"", ""attack_severity"": ""retained""}","{""group"": {""value"": [""Racism"", ""others""], ""field_provenance"": ""user_discussion"", ""task_policy"": {""version"": ""evidence-applicability-annotation-policy/v2+personal-insult-others.1"", ""sha256"": ""c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d""}, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:3749,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,hate,"[""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3784,还是不一样的。首先，在非洲的中国人几乎都算当地土豪，土豪享有优先交配权很正常，国内土豪也没少玩。其次，那帮渣男不会因为有个非洲对象就有优越感，更不会因此贬低国内女人。相反，有国外对象的女人明里暗里秀优越，贬国男，甚至当二鬼子的可太多了。,hate,"[""Region"", ""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3845,短视频不少公的黑人跟中国女孩交往的人啊爆出来的新闻也很多啊,hate,"[""Racism""]",3,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:387,一眼真，也就母畜能干得出来这种事,hate,"[""Sexism""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3882,😆见义勇为：南京小张。😠嫌疑人：黑龙江张某。（在南京居然还敢见义勇为也是很勇了）,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:3911,想下一杯水滴上滴墨水，还它嘛好看，还它嘛不黑，黑人总是美化自我，抬高自身，只懂得向欧美索取对于先辈的赔偿，却永不感恩如果不是欧美亚人类，非洲还是石器时代！,hate,"[""Racism""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4272,我没看到他原来的回答，不过我觉得不带有歧视正常的婚恋是没毛病的，那种含有种族歧视的崇洋媚外的却是让人唾弃。,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4299,扯吧，微博豆瓣小红书哪个不是女性的天下,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:43,吧主是重庆的啊，你们那儿也算是重灾区了吧,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4344,仙女在世界第一女拳国享有犯罪豁免权，二等男人就别叽叽歪歪了。女拳国怎么可能有公平的法律。,hate,"[""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4351,河南真的太惨了，我河南同学被黑的不敢说自己是河南的,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4352,两性关系中掌握了话语权，定义价值，可以写小作文。男人有权力一样有，但是男人的责任女人就没有了。不能要求女人贤良淑德和贞操但依旧要求男人承受大部分经济社会责任扮演供养者角色。全世界大部分国家法律偏向女性。男人在两性舆论阵地上一再失守，从处女情结开始再到年龄要求未来还会攻击亲子情节，对女人有纯洁任何要求都是封建对男人依旧要彩礼物质。女人已经实现了东食西宿。我记得初中时都是不是处女一样好这种为非处辩解的言论，流产都是很难想象的事情。再到我的过去你管不着，我要怀谁的孩子我说了算，尽管她可能有老公（提一句这是有法律和案例支持的）。而男人呢，只会被要求更多以前只要物质，现在还要提供情绪价值和长相好。女人不关心生活中与自己无关的东西不关注宏大叙事，抱团专精与两性领域现在已经取得了极大的成果。,hate,"[""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4374,在信仰、价值取向、生活观念、文化认同等方面没有达到一致，无论白人、黑人都是异族；古话说的好：非我族类，其心必异。多看看世界历史上排华、歧华事件，一旦爆发华人在当地就是被掠杀的对象，不要觉得我说的危言耸听，史实就是这样。疫情期间美国那鸟地方不也在歧华？在他们眼里中国人就低人一等，因为他们文化继承里包含着殖民文化带来的种族优越感。,hate,"[""Racism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4392,debuff叠满了，本人西安上学维吾尔族极左普信男粉红爱国蛆😄,hate,null,1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""pending_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""needs_discussion"", ""attack_severity"": ""retained""}","{""group"": {""value"": [""Racism"", ""Sexism"", ""others""], ""field_provenance"": ""user_discussion"", ""task_policy"": {""version"": ""evidence-applicability-annotation-policy/v2+personal-insult-others.1"", ""sha256"": ""c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d""}, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:4443,针对女拳而已，😆应该还有些好点的女人,hate,"[""Sexism""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4448,你这逻辑就不对！河南现在被黑，有人出来说话，前提不是河南还是被黑？不是河南人，你们根本不知道河南人被黑的情况。拜托不要慷他人之慨！,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4487,我也有查犹太人的历史,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4496,我在bilibili吧发了帖子直接被秒删,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:465,还在吹这个计划😅,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4653,不太认同，虽然我本身的审美是黄种人，但是有的人就是喜欢白种人或者黑人吧，就像有的男人就是喜欢白人妹子一样。一棍子打死所有人不好吧🤔,non-hate,"[""Racism"", ""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:467,毕竟同性是真“艾”,hate,"[""LGBTQ""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4690,这吧的都魔怔了喊不醒,hate,"[""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4744,可以说，以上的地域歧视只能说是略有夸大。但是几乎全部都有事实依据。要真是空穴来风根本不可能流传开来。,non-hate,[],0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:476,在下也不太能接受。不过有一个问题，假如那姑娘被黑人给QJ了怎么算⁉俺觉得这种情况反而能接受了😅,hate,"[""Racism"", ""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:478,u1s1，那个图片里对女人的解读基本没什么毛病，如果你觉得不对，那么请在五千年人类史中举出反例,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4810,女权背后打拳替美国佬办事的狗东西可不少，把黑人娶进来的咋不说呢,hate,null,2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""pending_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""needs_discussion"", ""attack_severity"": ""retained""}","{""group"": {""value"": [""Racism"", ""Sexism"", ""others""], ""field_provenance"": ""user_discussion"", ""task_policy"": {""version"": ""evidence-applicability-annotation-policy/v2+personal-insult-others.1"", ""sha256"": ""c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d""}, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:4839,用歧视修正道德吧，媚黑的扭曲三观，需要歧视其，并连带歧视其家人邻居等等大范围，只有火烧到了身上，大部分人才会救火,hate,"[""others""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4891,抛开数量谈都是耍流氓最底层的“最”，这个模糊的伺……底层男可以找底层女啊，底层女的也被挤压（）,non-hate,"[""Sexism"", ""others""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:4939,备注：本人于今天上午一点发的同名帖子被系统删除，删前已有100多评论。大家猜猜是怎么回事呢,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:51,人类中智商极端高的通常是红丸觉醒者，他们深刻认识到了母人吸血的本能和生命的雌本位底层代码，所以才把母人当成繁殖和泄欲的工具，或者干脆就是男同。,hate,"[""LGBTQ"", ""Sexism"", ""others""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5113,很多男的无感，我老公就是对同志无感，而且他还有一个同事一个战友是同，他们玩的都挺好的。但是他说他在部队，有个男的加他，要给他k，他不同意，然后那个男的说闭上眼睛享受就行了，结果我老公把他拉黑了。今年我不知道啥事问他，他才告诉我的，他说就是很奇怪，为啥会有男的要给他k🤔，神经病么。。。他们直男都不了解为什么同会这样，都觉得很奇怪。其实很多直男对同都是无感的,non-hate,"[""LGBTQ"", ""Sexism"", ""others""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5125,嫁非洲人可以，去非洲。我们不需要中非混血。更不需要嘿二代少先队员说我们是祖国的花朵。审美不符，道德情操不符，艾滋病的潜伏期太长，国人很怕当接盘侠。,hate,"[""Racism"", ""Region"", ""Sexism""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5135,作为一个土生外长的河南人，以前也一直是恨铁不成钢，和外面的人打交道从来小心翼翼，生怕给故乡招了黑，但到后来慢慢才发现，各种迹象表明，地域黑是西方资本控制的国内某些媒体，刻意营造出来的从内部分裂、瓦解民族认同感的舆论战争！（结合当下的国际形势，以及曝光出来的一些类似案例，请自行脑补）,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5211,这个不是有视频吗，再怎么样黑黑在中国打中国女人那两个男的不出手说不过去，如果在非洲中国人打黑女人估计命都不保,non-hate,"[""Racism"", ""Region"", ""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5230,这里部分哪里是臆想，一个存在命题而已，【存在】华工在法国获得了法国女性的青睐，这样子表述你依旧认为不完备吗？,non-hate,"[""Region"", ""Sexism"", ""others""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:528,骂棒畜是一回事，骂幕刃又是另一回事,hate,"[""Region"", ""Sexism""]",3,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5282,他们对上海地域黑怎么黑的他们把我们做过的事都说了一遍别的不说，就爱丁堡一事，哪怕你是上海人都不该维护自己，否则就别怪别人黑,hate,"[""Region""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5297,西安本地都是河南人，在西安城里面走到哪都能听到河南话，有必要黑河南？我听到见到的主流声音都是豫陕一家亲，从足球来看，无论陕西浐灞还是现在的长安竞技，都是和河南建业关系最好。个别黑河南黑洛阳的是带着KPI的，甚至不排除反串的，请不要再挑起豫陕两省的矛盾了。,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5330,只能说物以类聚吧，至少我身边的女孩子都是这样，甚至还会觉得他们（黑和白）味道很大😭,hate,"[""Racism"", ""Sexism""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5365,又是应了那句老话，认真你就输了。人类真是复读机，租鸡青一了解一下？（开玩笑的）,non-hate,"[""Sexism"", ""others""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5394,我感觉西方的教会拒绝甚至诅咒同性恋是对他们信仰的维护。我也不容我的信仰被玷污。当然，西方炼铜的，该怎么死怎么死。在我的生活中，只要txl不干扰他人并强迫接受，那可以理解。当然，不诅咒已经是最大的克制了。不祝福，不喜欢。,hate,"[""LGBTQ"", ""others""]",3,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5408,幕刃是这样的,hate,"[""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5416,这么说的话最不会传播艾滋病的是女同，女同应该打压男同跟异性恋，让世界上只有女同！,hate,"[""LGBTQ"", ""others""]",2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5425,滚，lkd,hate,"[""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5466,上个帖子被贴吧破防的幕刃举报没了，后面我看重新申请回来,hate,"[""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5473,有一说一真的不会有审美隔离吗，例如黑人白人看我们都是黄皮，我们也分不太清黑人白人的样貌，甚至觉得黑人严重不符合我的审美,non-hate,"[""Racism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5507,幕刃不值得同情,hate,"[""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5532,如果你喜欢对号入座，我无话可说。你们遭人唾弃，还是你们自己的问题，若想人不知，除非己莫为。,hate,"[""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5535,大兄弟，小心被地域黑当成靶子，毕竟回族在中文网络上名声不太好,non-hate,"[""Racism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5615,嘿人删我贴就是**子！,hate,"[""Racism""]",2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5616,很明显火星人是人好吧？火星人名字都带人字了，选错的自己反省,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5666,现在被基佬删了,hate,"[""LGBTQ"", ""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5676,你不会真以为我是小号了吧，没见度度都不说话了吗,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5690,基佬破防了，急得大号和小号说话,hate,"[""LGBTQ"", ""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5708,哪来的通讯录怪物,hate,"[""LGBTQ"", ""others""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:5713,不希望以后中国遍地都是黑人小孩，怕但是治安社会矛盾突出，大家过都过不好，大家都是中国人，感觉大家还是不一样的…没有那么懒，没有那么多政治正确，没有那么多暴力和低素质，5000年的道德约束还是有的,hate,"[""Racism""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
