contrast_id,query_id,task,kind,terms,score_mode,non_hate_margin_effect,original_margin_effect,reviewed_margin_effect,human_mechanism_judgment
EMF-541:C1-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-A""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.34264373779296875}",-0.34264373779296875,-0.34264373779296875,False
EMF-541:C1-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-A""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.031197230021158873}",-0.031197230021158873,-0.031197230021158873,False
EMF-541:C1-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-B""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.6399307250976562}",0.6399307250976562,0.6399307250976562,False
EMF-541:C1-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-B""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.33330078125}",0.33330078125,0.33330078125,False
EMF-541:C1-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-B""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.6399307250976562}",0.6399307250976562,0.6399307250976562,False
EMF-541:C1-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-B""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.23497676849365232}",0.23497676849365232,0.23497676849365232,False
EMF-541:C2-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-A""}]",answer_sum,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.28806304931640625}",-0.28806304931640625,-0.28806304931640625,False
EMF-541:C2-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-A""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.02863820393880201}",-0.02863820393880201,-0.02863820393880201,False
EMF-541:C2-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-A""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.28806304931640625}",-0.28806304931640625,-0.28806304931640625,False
EMF-541:C2-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-A""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.029901504516601562}",-0.029901504516601562,-0.029901504516601562,False
EMF-541:C2-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-B""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.6945114135742188}",0.6945114135742188,0.6945114135742188,False
EMF-541:C2-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-B""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.33173522949218753}",0.33173522949218753,0.33173522949218753,False
EMF-541:C2-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-B""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.6945114135742188}",0.6945114135742188,0.6945114135742188,False
EMF-541:C2-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-B""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.23627249399820963}",0.23627249399820963,0.23627249399820963,False
EMF-541:D1-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-A""}]",answer_sum,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.10994720458984375}",-0.10994720458984375,-0.10994720458984375,False
EMF-541:D1-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-A""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.02776031494140624}",-0.02776031494140624,-0.02776031494140624,False
EMF-541:D1-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-A""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.10994720458984375}",-0.10994720458984375,-0.10994720458984375,False
EMF-541:D1-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-A""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.02193133036295572}",-0.02193133036295572,-0.02193133036295572,False
EMF-541:D1-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-B""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.8726272583007812}",0.8726272583007812,0.8726272583007812,False
EMF-541:D1-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-B""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.3326131184895833}",0.3326131184895833,0.3326131184895833,False
EMF-541:D1-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-B""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.8726272583007812}",0.8726272583007812,0.8726272583007812,False
EMF-541:D1-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-B""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.24424266815185547}",0.24424266815185547,0.24424266815185547,False
EMF-541:D2-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-A""}]",answer_sum,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.28466033935546875}",-0.28466033935546875,-0.28466033935546875,False
EMF-541:D2-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-A""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.06734873453776036}",-0.06734873453776036,-0.06734873453776036,False
EMF-541:D2-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-A""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.28466033935546875}",-0.28466033935546875,-0.28466033935546875,False
EMF-541:D2-vs-A,541,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-A""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.05395380655924478}",-0.05395380655924478,-0.05395380655924478,False
EMF-541:D2-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-B""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.6979141235351562}",0.6979141235351562,0.6979141235351562,False
EMF-541:D2-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-B""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.2930246988932292}",0.2930246988932292,0.2930246988932292,False
EMF-541:D2-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-B""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.6979141235351562}",0.6979141235351562,0.6979141235351562,False
EMF-541:D2-vs-B,541,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-B""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.2122201919555664}",0.2122201919555664,0.2122201919555664,False
EMF-541:semantic-original-1,541,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-C1""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.232696533203125}",0.232696533203125,0.232696533203125,False
EMF-541:semantic-original-1,541,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-C1""}]",answer_mean,"{""direction"":""numerically_unresolved"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.0006876627604167074}",-0.0006876627604167074,-0.0006876627604167074,False
EMF-541:semantic-original-1,541,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-C1""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.232696533203125}",0.232696533203125,0.232696533203125,False
EMF-541:semantic-original-1,541,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-C1""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.009265899658203153}",0.009265899658203153,0.009265899658203153,False
EMF-541:semantic-original-2,541,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-C2""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.0034027099609375}",0.0034027099609375,0.0034027099609375,False
EMF-541:semantic-original-2,541,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-C2""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.03871053059895835}",-0.03871053059895835,-0.03871053059895835,False
EMF-541:semantic-original-2,541,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-C2""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.0034027099609375}",0.0034027099609375,0.0034027099609375,False
EMF-541:semantic-original-2,541,hate,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-C2""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.02405230204264322}",-0.02405230204264322,-0.02405230204264322,False
EMF-541:wording-C,541,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-C1""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.0545806884765625}",0.0545806884765625,0.0545806884765625,False
EMF-541:wording-C,541,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-C1""}]",answer_mean,"{""direction"":""numerically_unresolved"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.0015655517578124778}",-0.0015655517578124778,-0.0015655517578124778,False
EMF-541:wording-C,541,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-C1""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.0545806884765625}",0.0545806884765625,0.0545806884765625,False
EMF-541:wording-C,541,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-C1""}]",mean_with_eos,"{""direction"":""numerically_unresolved"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.0012957255045573102}",0.0012957255045573102,0.0012957255045573102,False
EMF-541:wording-D,541,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-D1""}]",answer_sum,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.174713134765625}",-0.174713134765625,-0.174713134765625,False
EMF-541:wording-D,541,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-D1""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.03958841959635412}",-0.03958841959635412,-0.03958841959635412,False
EMF-541:wording-D,541,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-D1""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.174713134765625}",-0.174713134765625,-0.174713134765625,False
EMF-541:wording-D,541,hate,within_family_wording_sensitivity,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-D1""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.03202247619628906}",-0.03202247619628906,-0.03202247619628906,False
EMF-3169:natural-deletion,3169,hate,historical_natural_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-B""},{""coefficient"":-1,""condition"":""R-A""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":3.128314971923828}",3.128314971923828,3.128314971923828,False
EMF-3169:natural-deletion,3169,hate,historical_natural_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-B""},{""coefficient"":-1,""condition"":""R-A""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.6772473653157551}",0.6772473653157551,0.6772473653157551,False
EMF-3169:natural-deletion,3169,hate,historical_natural_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-B""},{""coefficient"":-1,""condition"":""R-A""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":3.128314971923828}",3.128314971923828,3.128314971923828,False
EMF-3169:natural-deletion,3169,hate,historical_natural_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-B""},{""coefficient"":-1,""condition"":""R-A""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.5536260604858398}",0.5536260604858398,0.5536260604858398,False
EMF-3169:C1-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-A""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":3.874298095703125}",3.874298095703125,3.874298095703125,False
EMF-3169:C1-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-A""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.8678151448567708}",0.8678151448567708,0.8678151448567708,False
EMF-3169:C1-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-A""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":3.874298095703125}",3.874298095703125,3.874298095703125,False
EMF-3169:C1-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-A""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.7038135528564453}",0.7038135528564453,0.7038135528564453,False
EMF-3169:C1-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-B""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.7459831237792969}",0.7459831237792969,0.7459831237792969,False
EMF-3169:C1-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-B""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.19056777954101564}",0.19056777954101564,0.19056777954101564,False
EMF-3169:C1-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-B""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.7459831237792969}",0.7459831237792969,0.7459831237792969,False
EMF-3169:C1-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C1""},{""coefficient"":-1,""condition"":""R-B""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.15018749237060547}",0.15018749237060547,0.15018749237060547,False
EMF-3169:C2-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-A""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":4.417278289794922}",4.417278289794922,4.417278289794922,False
EMF-3169:C2-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-A""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":1.0183972676595052}",1.0183972676595052,1.0183972676595052,False
EMF-3169:C2-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-A""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":4.417278289794922}",4.417278289794922,4.417278289794922,False
EMF-3169:C2-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-A""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.8205515543619791}",0.8205515543619791,0.8205515543619791,False
EMF-3169:C2-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-B""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":1.2889633178710938}",1.2889633178710938,1.2889633178710938,False
EMF-3169:C2-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-B""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.3411499023437501}",0.3411499023437501,0.3411499023437501,False
EMF-3169:C2-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-B""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":1.2889633178710938}",1.2889633178710938,1.2889633178710938,False
EMF-3169:C2-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-C2""},{""coefficient"":-1,""condition"":""R-B""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.2669254938761393}",0.2669254938761393,0.2669254938761393,False
EMF-3169:D1-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-A""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.4145851135253906}",0.4145851135253906,0.4145851135253906,False
EMF-3169:D1-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-A""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.08580144246419263}",0.08580144246419263,0.08580144246419263,False
EMF-3169:D1-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-A""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.4145851135253906}",0.4145851135253906,0.4145851135253906,False
EMF-3169:D1-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-A""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.07090028127034498}",0.07090028127034498,0.07090028127034498,False
EMF-3169:D1-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-B""}]",answer_sum,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-2.7137298583984375}",-2.7137298583984375,-2.7137298583984375,False
EMF-3169:D1-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-B""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.5914459228515625}",-0.5914459228515625,-0.5914459228515625,False
EMF-3169:D1-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-B""}]",total_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-2.7137298583984375}",-2.7137298583984375,-2.7137298583984375,False
EMF-3169:D1-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D1""},{""coefficient"":-1,""condition"":""R-B""}]",mean_with_eos,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.48272577921549487}",-0.48272577921549487,-0.48272577921549487,False
EMF-3169:D2-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-A""}]",answer_sum,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.30031585693359375}",0.30031585693359375,0.30031585693359375,False
EMF-3169:D2-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-A""}]",answer_mean,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.061461893717447924}",0.061461893717447924,0.061461893717447924,False
EMF-3169:D2-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-A""}]",total_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.30031585693359375}",0.30031585693359375,0.30031585693359375,False
EMF-3169:D2-vs-A,3169,hate,fixed_slot_content_change,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-A""}]",mean_with_eos,"{""direction"":""positive"",""numeric_bound"":0.002685546875,""raw_sign"":1,""statistical_interval"":false,""value"":0.05092684427897132}",0.05092684427897132,0.05092684427897132,False
EMF-3169:D2-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-B""}]",answer_sum,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-2.8279991149902344}",-2.8279991149902344,-2.8279991149902344,False
EMF-3169:D2-vs-B,3169,hate,restored_example_vs_deletion_total_effect,"[{""coefficient"":1,""condition"":""R-D2""},{""coefficient"":-1,""condition"":""R-B""}]",answer_mean,"{""direction"":""negative"",""numeric_bound"":0.002685546875,""raw_sign"":-1,""statistical_interval"":false,""value"":-0.6157854715983072}",-0.6157854715983072,-0.6157854715983072,False
