condition_id,query_id,demo_family,lexicon_arm,demo_surface,view,non_hate_margin,numeric_bound,prediction,exact_tie,numerically_unresolved,original_reference,reviewed_reference,original_correct,reviewed_correct,reviewed_margin
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,single_probe/space,1.526164245605468,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.526164245605468
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,single_probe/na,2.722830454508463,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.722830454508463
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,single_probe/mask,1.744329071044921,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.744329071044921
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,single_probe/lorem,-0.004267628987631333,0.002685546875,hate,False,False,null,non-hate,null,False,-0.004267628987631333
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,leave_one_out/empty,1.853907658118937,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.853907658118937
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,leave_one_out/space,1.7762930075968066,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.7762930075968066
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,leave_one_out/na,1.2508617358636265,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.2508617358636265
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,leave_one_out/mask,1.7270916907518434,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.7270916907518434
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,leave_one_out/lorem,1.9276964953374098,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.9276964953374098
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,ab_symmetric_sum,20.56740379333496,0.0013427734375,non-hate,False,False,null,non-hate,null,True,20.56740379333496
FQD-FD-3169-Q05-F1-N1-A,FD-3169-Q05,1,N1,A,ab_mapping_gap_sum,-7.614955902099609,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,original/answer_sum,13.741035461425781,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.741035461425781
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,original/answer_mean,4.5803685506184895,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.5803685506184895
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,original/total_with_eos,13.741039276123047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.741039276123047
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,original/mean_with_eos,3.4352744420369468,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.4352744420369468
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_forward/answer_sum,16.042699813842773,0.0013427734375,non-hate,False,False,null,non-hate,null,True,16.042699813842773
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_forward/answer_mean,8.021349906921387,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.021349906921387
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_forward/total_with_eos,16.04270362854004,0.0013427734375,non-hate,False,False,null,non-hate,null,True,16.04270362854004
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_forward/mean_with_eos,5.347567876180013,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.347567876180013
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_reverse/answer_sum,23.80196762084961,0.0013427734375,non-hate,False,False,null,non-hate,null,True,23.80196762084961
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_reverse/answer_mean,11.900983810424805,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.900983810424805
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_reverse/total_with_eos,23.80196762084961,0.0013427734375,non-hate,False,False,null,non-hate,null,True,23.80196762084961
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_reverse/mean_with_eos,7.93398920694987,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.93398920694987
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,background,2.826161483202899,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ncc,1.7542070674155905,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.7542070674155905
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,single_probe/empty,1.054717508951823,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.054717508951823
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,single_probe/space,1.5643394470214842,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.5643394470214842
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,single_probe/na,2.751159413655599,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.751159413655599
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,single_probe/mask,1.7575154622395832,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.7575154622395832
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,single_probe/lorem,-0.0247650146484375,0.002685546875,hate,False,False,null,non-hate,null,False,-0.0247650146484375
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,leave_one_out/empty,1.87675765347056,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.87675765347056
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,leave_one_out/space,1.7970384655421672,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.7970384655421672
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,leave_one_out/na,1.2731762727546991,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.2731762727546991
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,leave_one_out/mask,1.7533784476892933,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.7533784476892933
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,leave_one_out/lorem,1.9535631084903402,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.9535631084903402
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_symmetric_sum,19.92233371734619,0.0013427734375,non-hate,False,False,null,non-hate,null,True,19.92233371734619
FQD-FD-3169-Q05-F1-N1-H,FD-3169-Q05,1,N1,H,ab_mapping_gap_sum,-7.759267807006836,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,original/answer_sum,13.930770874023438,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.930770874023438
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,original/answer_mean,4.643604024251302,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.643604024251302
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,original/total_with_eos,13.930774688720703,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.930774688720703
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,original/mean_with_eos,3.4827022552490234,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.4827022552490234
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_forward/answer_sum,16.60605239868164,0.0013427734375,non-hate,False,False,null,non-hate,null,True,16.60605239868164
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_forward/answer_mean,8.30302619934082,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.30302619934082
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_forward/total_with_eos,16.606060028076172,0.0013427734375,non-hate,False,False,null,non-hate,null,True,16.606060028076172
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_forward/mean_with_eos,5.535353342692058,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.535353342692058
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_reverse/answer_sum,24.563623428344727,0.0013427734375,non-hate,False,False,null,non-hate,null,True,24.563623428344727
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_reverse/answer_mean,12.281811714172363,0.0013427734375,non-hate,False,False,null,non-hate,null,True,12.281811714172363
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_reverse/total_with_eos,24.563623428344727,0.0013427734375,non-hate,False,False,null,non-hate,null,True,24.563623428344727
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_reverse/mean_with_eos,8.187874476114908,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.187874476114908
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,background,2.8203422040755806,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ncc,1.8232618201757216,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.8232618201757216
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,single_probe/empty,1.0917485555013022,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.0917485555013022
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,single_probe/space,1.5912071228027345,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.5912071228027345
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,single_probe/na,2.816228230794271,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.816228230794271
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,single_probe/mask,1.8719853719075523,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.8719853719075523
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,single_probe/lorem,0.12241236368815045,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.12241236368815045
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,leave_one_out/empty,1.9495545555089921,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.9495545555089921
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,leave_one_out/space,1.8744673079319547,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.8744673079319547
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,leave_one_out/na,1.3460636277962355,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.3460636277962355
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,leave_one_out/mask,1.8107449525541792,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.8107449525541792
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,leave_one_out/lorem,2.01950882686568,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.01950882686568
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_symmetric_sum,20.584837913513184,0.0013427734375,non-hate,False,False,null,non-hate,null,True,20.584837913513184
FQD-FD-3169-Q05-F1-N2-A,FD-3169-Q05,1,N2,A,ab_mapping_gap_sum,-7.957571029663086,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,original/answer_sum,13.993362426757812,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.993362426757812
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,original/answer_mean,4.664472961425782,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.664472961425782
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,original/total_with_eos,13.993366241455078,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.993366241455078
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,original/mean_with_eos,3.4983533223470054,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.4983533223470054
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_forward/answer_sum,15.930980682373047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,15.930980682373047
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_forward/answer_mean,7.965490341186523,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.965490341186523
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_forward/total_with_eos,15.930984497070312,0.0013427734375,non-hate,False,False,null,non-hate,null,True,15.930984497070312
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_forward/mean_with_eos,5.3103281656901045,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.3103281656901045
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_reverse/answer_sum,23.903881072998047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,23.903881072998047
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_reverse/answer_mean,11.951940536499023,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.951940536499023
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_reverse/total_with_eos,23.903881072998047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,23.903881072998047
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_reverse/mean_with_eos,7.967960357666016,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.967960357666016
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,background,2.774417165612287,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ncc,1.8900557958134945,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.8900557958134945
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,single_probe/empty,1.1605257670084637,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.1605257670084637
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,single_probe/space,1.6648752848307296,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6648752848307296
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,single_probe/na,2.8945449829101566,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.8945449829101566
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,single_probe/mask,1.923094177246094,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.923094177246094
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,single_probe/lorem,0.1509577433268232,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.1509577433268232
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,leave_one_out/empty,2.016320056886145,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.016320056886145
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,leave_one_out/space,1.9399541192590002,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.9399541192590002
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,leave_one_out/na,1.4057627519653844,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.4057627519653844
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,leave_one_out/mask,1.8816436143920892,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.8816436143920892
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,leave_one_out/lorem,2.0883760420520483,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.0883760420520483
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_symmetric_sum,19.917430877685547,0.0013427734375,non-hate,False,False,null,non-hate,null,True,19.917430877685547
FQD-FD-3169-Q05-F1-N2-H,FD-3169-Q05,1,N2,H,ab_mapping_gap_sum,-7.972900390625,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,original/answer_sum,5.798545837402344,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.798545837402344
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,original/answer_mean,1.9365585327148438,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9365585327148438
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,original/total_with_eos,5.798545837402344,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.798545837402344
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,original/mean_with_eos,1.4519551595052083,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.4519551595052083
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_forward/answer_sum,6.394065856933594,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.394065856933594
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_forward/answer_mean,3.197032928466797,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.197032928466797
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_forward/total_with_eos,6.394065856933594,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.394065856933594
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_forward/mean_with_eos,2.1313552856445312,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.1313552856445312
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_reverse/answer_sum,17.61782455444336,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.61782455444336
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_reverse/answer_mean,8.80891227722168,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.80891227722168
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_reverse/total_with_eos,17.61782455444336,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.61782455444336
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_reverse/mean_with_eos,5.872608184814453,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.872608184814453
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,background,2.8117657112581274,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ncc,-0.8752071785432836,0.002685546875,hate,False,False,null,non-hate,null,False,-0.8752071785432836
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,single_probe/empty,-1.5147298177083333,0.002685546875,hate,False,False,null,non-hate,null,False,-1.5147298177083333
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,single_probe/space,-1.0292666117350258,0.002685546875,hate,False,False,null,non-hate,null,False,-1.0292666117350258
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,single_probe/na,0.07280832926432312,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.07280832926432312
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,single_probe/mask,-0.8685577392578125,0.002685546875,hate,False,False,null,non-hate,null,False,-0.8685577392578125
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,single_probe/lorem,-2.4394559224446617,0.002685546875,hate,False,False,null,non-hate,null,False,-2.4394559224446617
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,leave_one_out/empty,-0.7599112885960426,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7599112885960426
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,leave_one_out/space,-0.8397825249689796,0.002685546875,hate,False,False,null,non-hate,null,False,-0.8397825249689796
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,leave_one_out/na,-1.3142465849371197,0.002685546875,hate,False,False,null,non-hate,null,False,-1.3142465849371197
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,leave_one_out/mask,-0.876875680514585,0.002685546875,hate,False,False,null,non-hate,null,False,-0.876875680514585
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,leave_one_out/lorem,-0.6850628726076773,0.002685546875,hate,False,False,null,non-hate,null,False,-0.6850628726076773
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_symmetric_sum,12.005945205688477,0.0013427734375,non-hate,False,False,null,non-hate,null,True,12.005945205688477
FQD-FD-3169-Q05-F1-O-A,FD-3169-Q05,1,O,A,ab_mapping_gap_sum,-11.223758697509766,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,original/answer_sum,5.704784393310547,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.704784393310547
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,original/answer_mean,1.9051689147949218,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9051689147949218
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,original/total_with_eos,5.704784393310547,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.704784393310547
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,original/mean_with_eos,1.4284299214680989,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.4284299214680989
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_forward/answer_sum,6.434501647949219,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.434501647949219
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_forward/answer_mean,3.2172508239746094,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.2172508239746094
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_forward/total_with_eos,6.434501647949219,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.434501647949219
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_forward/mean_with_eos,2.1448338826497397,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.1448338826497397
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_reverse/answer_sum,17.758399963378906,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.758399963378906
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_reverse/answer_mean,8.879199981689453,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.879199981689453
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_reverse/total_with_eos,17.758399963378906,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.758399963378906
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_reverse/mean_with_eos,5.919466654459636,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.919466654459636
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,background,2.69136176104422,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ncc,-0.7861928462492984,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7861928462492984
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/empty,-1.4010510762532555,0.002685546875,hate,False,False,null,non-hate,null,False,-1.4010510762532555
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/space,-0.8876413981119793,0.002685546875,hate,False,False,null,non-hate,null,False,-0.8876413981119793
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/na,0.1560801188151042,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.1560801188151042
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/mask,-0.7833277384440103,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7833277384440103
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/lorem,-2.461451212565105,0.002685546875,hate,False,False,null,non-hate,null,False,-2.461451212565105
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/empty,-0.6736110759703124,0.002685546875,hate,False,False,null,non-hate,null,False,-0.6736110759703124
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/space,-0.7621793430899415,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7621793430899415
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/na,-1.2141906520812777,0.002685546875,hate,False,False,null,non-hate,null,False,-1.2141906520812777
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/mask,-0.7869102442691025,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7869102442691025
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/lorem,-0.5896453380813802,0.002685546875,hate,False,False,null,non-hate,null,False,-0.5896453380813802
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_symmetric_sum,12.096450805664062,0.0013427734375,non-hate,False,False,null,non-hate,null,True,12.096450805664062
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_mapping_gap_sum,-11.323898315429688,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,original/answer_sum,13.337188720703125,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.337188720703125
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,original/answer_mean,4.445740254720052,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.445740254720052
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,original/total_with_eos,13.33719253540039,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.33719253540039
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,original/mean_with_eos,3.3343048095703125,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.3343048095703125
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,ab_forward/answer_sum,13.611087799072266,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.611087799072266
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,ab_forward/answer_mean,6.805543899536133,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.805543899536133
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,ab_forward/total_with_eos,13.61111068725586,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.61111068725586
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,ab_forward/mean_with_eos,4.537036895751953,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.537036895751953
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,ab_reverse/answer_sum,24.12958335876465,0.0013427734375,non-hate,False,False,null,non-hate,null,True,24.12958335876465
FQD-FD-3169-Q05-F2-D-A,FD-3169-Q05,2,D,A,ab_reverse/answer_mean,12.064791679382324,0.0013427734375,non-hate,False,False,null,non-hate,null,True,12.064791679382324
