condition_id,query_id,demo_family,lexicon_arm,demo_surface,view,non_hate_margin,numeric_bound,prediction,exact_tie,numerically_unresolved,original_reference,reviewed_reference,original_correct,reviewed_correct,reviewed_margin
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_forward/answer_sum,6.434501647949219,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.434501647949219
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_forward/answer_mean,3.2172508239746094,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.2172508239746094
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_forward/total_with_eos,6.434501647949219,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.434501647949219
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_forward/mean_with_eos,2.1448338826497397,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.1448338826497397
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_reverse/answer_sum,17.758399963378906,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.758399963378906
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_reverse/answer_mean,8.879199981689453,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.879199981689453
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_reverse/total_with_eos,17.758399963378906,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.758399963378906
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_reverse/mean_with_eos,5.919466654459636,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.919466654459636
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,background,2.69136176104422,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ncc,-0.7861928462492984,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7861928462492984
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/empty,-1.4010510762532555,0.002685546875,hate,False,False,null,non-hate,null,False,-1.4010510762532555
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/space,-0.8876413981119793,0.002685546875,hate,False,False,null,non-hate,null,False,-0.8876413981119793
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/na,0.1560801188151042,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.1560801188151042
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/mask,-0.7833277384440103,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7833277384440103
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,single_probe/lorem,-2.461451212565105,0.002685546875,hate,False,False,null,non-hate,null,False,-2.461451212565105
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/empty,-0.6736110759703124,0.002685546875,hate,False,False,null,non-hate,null,False,-0.6736110759703124
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/space,-0.7621793430899415,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7621793430899415
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/na,-1.2141906520812777,0.002685546875,hate,False,False,null,non-hate,null,False,-1.2141906520812777
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/mask,-0.7869102442691025,0.002685546875,hate,False,False,null,non-hate,null,False,-0.7869102442691025
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,leave_one_out/lorem,-0.5896453380813802,0.002685546875,hate,False,False,null,non-hate,null,False,-0.5896453380813802
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_symmetric_sum,12.096450805664062,0.0013427734375,non-hate,False,False,null,non-hate,null,True,12.096450805664062
FQD-FD-3169-Q05-F1-O-H,FD-3169-Q05,1,O,H,ab_mapping_gap_sum,-11.323898315429688,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,original/answer_sum,2.3647422790527344,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.3647422790527344
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,original/answer_mean,0.8334241231282552,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.8334241231282552
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,original/total_with_eos,2.3647422790527344,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.3647422790527344
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,original/mean_with_eos,0.6194210052490234,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.6194210052490234
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_forward/answer_sum,2.7244606018066406,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.7244606018066406
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_forward/answer_mean,1.3622303009033203,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.3622303009033203
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_forward/total_with_eos,2.7244606018066406,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.7244606018066406
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_forward/mean_with_eos,0.9081535339355469,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.9081535339355469
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_reverse/answer_sum,14.335105895996094,0.0013427734375,non-hate,False,False,null,non-hate,null,True,14.335105895996094
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_reverse/answer_mean,7.167552947998047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.167552947998047
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_reverse/total_with_eos,14.335105895996094,0.0013427734375,non-hate,False,False,null,non-hate,null,True,14.335105895996094
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_reverse/mean_with_eos,4.778368631998698,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.778368631998698
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,background,2.7650347447594155,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ncc,-1.9316106216311604,0.002685546875,hate,False,False,null,non-hate,null,False,-1.9316106216311604
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,single_probe/empty,-2.6149141947428385,0.002685546875,hate,False,False,null,non-hate,null,False,-2.6149141947428385
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,single_probe/space,-2.140826670328776,0.002685546875,hate,False,False,null,non-hate,null,False,-2.140826670328776
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,single_probe/na,-0.9277984619140623,0.002685546875,hate,False,False,null,non-hate,null,False,-0.9277984619140623
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,single_probe/mask,-1.9641853332519532,0.002685546875,hate,False,False,null,non-hate,null,False,-1.9641853332519532
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,single_probe/lorem,-3.519654591878256,0.002685546875,hate,False,False,null,non-hate,null,False,-3.519654591878256
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,leave_one_out/empty,-1.810744879667003,0.002685546875,hate,False,False,null,non-hate,null,False,-1.810744879667003
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,leave_one_out/space,-1.8848566741661958,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8848566741661958
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,leave_one_out/na,-2.4146930666836792,0.002685546875,hate,False,False,null,non-hate,null,False,-2.4146930666836792
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,leave_one_out/mask,-1.9236111730262175,0.002685546875,hate,False,False,null,non-hate,null,False,-1.9236111730262175
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,leave_one_out/lorem,-1.739855772710881,0.002685546875,hate,False,False,null,non-hate,null,False,-1.739855772710881
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_symmetric_sum,8.529783248901367,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.529783248901367
FQD-FD-3169-Q05-F1-P1-A,FD-3169-Q05,1,P1,A,ab_mapping_gap_sum,-11.610645294189453,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,original/answer_sum,1.9563026428222656,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9563026428222656
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,original/answer_mean,0.7058723449707032,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.7058723449707032
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,original/total_with_eos,1.9563026428222656,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9563026428222656
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,original/mean_with_eos,0.5226828257242838,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.5226828257242838
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_forward/answer_sum,3.1924209594726562,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.1924209594726562
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_forward/answer_mean,1.5962104797363281,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.5962104797363281
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_forward/total_with_eos,3.1924209594726562,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.1924209594726562
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_forward/mean_with_eos,1.0641403198242188,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.0641403198242188
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_reverse/answer_sum,14.150562286376953,0.0013427734375,non-hate,False,False,null,non-hate,null,True,14.150562286376953
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_reverse/answer_mean,7.075281143188477,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.075281143188477
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_reverse/total_with_eos,14.150562286376953,0.0013427734375,non-hate,False,False,null,non-hate,null,True,14.150562286376953
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_reverse/mean_with_eos,4.716854095458984,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.716854095458984
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,background,2.6491457769941347,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ncc,-1.9432734320234315,0.002685546875,hate,False,False,null,non-hate,null,False,-1.9432734320234315
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,single_probe/empty,-2.601399230957031,0.002685546875,hate,False,False,null,non-hate,null,False,-2.601399230957031
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,single_probe/space,-2.1088335673014322,0.002685546875,hate,False,False,null,non-hate,null,False,-2.1088335673014322
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,single_probe/na,-0.9399098714192706,0.002685546875,hate,False,False,null,non-hate,null,False,-0.9399098714192706
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,single_probe/mask,-1.9833274841308592,0.002685546875,hate,False,False,null,non-hate,null,False,-1.9833274841308592
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,single_probe/lorem,-3.6193616231282553,0.002685546875,hate,False,False,null,non-hate,null,False,-3.6193616231282553
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,leave_one_out/empty,-1.8250087767048864,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8250087767048864
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,leave_one_out/space,-1.9053690874079245,0.002685546875,hate,False,False,null,non-hate,null,False,-1.9053690874079245
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,leave_one_out/na,-2.418026479560985,0.002685546875,hate,False,False,null,non-hate,null,False,-2.418026479560985
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,leave_one_out/mask,-1.933474062173217,0.002685546875,hate,False,False,null,non-hate,null,False,-1.933474062173217
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,leave_one_out/lorem,-1.7461926046990779,0.002685546875,hate,False,False,null,non-hate,null,False,-1.7461926046990779
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_symmetric_sum,8.671491622924805,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.671491622924805
FQD-FD-3169-Q05-F1-P1-H,FD-3169-Q05,1,P1,H,ab_mapping_gap_sum,-10.958141326904297,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,original/answer_sum,2.4326210021972656,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.4326210021972656
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,original/answer_mean,0.8630572001139323,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.8630572001139323
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,original/total_with_eos,2.4326210021972656,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.4326210021972656
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,original/mean_with_eos,0.6407699584960938,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.6407699584960938
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_forward/answer_sum,2.9559555053710938,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.9559555053710938
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_forward/answer_mean,1.4779777526855469,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.4779777526855469
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_forward/total_with_eos,2.9559555053710938,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.9559555053710938
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_forward/mean_with_eos,0.9853185017903646,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.9853185017903646
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_reverse/answer_sum,14.83892822265625,0.0013427734375,non-hate,False,False,null,non-hate,null,True,14.83892822265625
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_reverse/answer_mean,7.419464111328125,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.419464111328125
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_reverse/total_with_eos,14.83892822265625,0.0013427734375,non-hate,False,False,null,non-hate,null,True,14.83892822265625
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_reverse/mean_with_eos,4.946309407552084,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.946309407552084
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,background,2.719816567608741,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ncc,-1.8567593674948089,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8567593674948089
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,single_probe/empty,-2.4764048258463545,0.002685546875,hate,False,False,null,non-hate,null,False,-2.4764048258463545
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,single_probe/space,-2.0581418355305994,0.002685546875,hate,False,False,null,non-hate,null,False,-2.0581418355305994
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,single_probe/na,-0.8711359659830729,0.002685546875,hate,False,False,null,non-hate,null,False,-0.8711359659830729
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,single_probe/mask,-1.86415278116862,0.002685546875,hate,False,False,null,non-hate,null,False,-1.86415278116862
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,single_probe/lorem,-3.524838256835938,0.002685546875,hate,False,False,null,non-hate,null,False,-3.524838256835938
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,leave_one_out/empty,-1.7436634202972818,0.002685546875,hate,False,False,null,non-hate,null,False,-1.7436634202972818
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,leave_one_out/space,-1.811545168735395,0.002685546875,hate,False,False,null,non-hate,null,False,-1.811545168735395
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,leave_one_out/na,-2.3214054456660635,0.002685546875,hate,False,False,null,non-hate,null,False,-2.3214054456660635
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,leave_one_out/mask,-1.854918476832929,0.002685546875,hate,False,False,null,non-hate,null,False,-1.854918476832929
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,leave_one_out/lorem,-1.6608507340159437,0.002685546875,hate,False,False,null,non-hate,null,False,-1.6608507340159437
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_symmetric_sum,8.897441864013672,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.897441864013672
FQD-FD-3169-Q05-F1-P2-A,FD-3169-Q05,1,P2,A,ab_mapping_gap_sum,-11.882972717285156,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,original/answer_sum,1.9989852905273438,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9989852905273438
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,original/answer_mean,0.7263951619466146,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.7263951619466146
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,original/total_with_eos,1.9989852905273438,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.9989852905273438
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,original/mean_with_eos,0.5372880299886068,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.5372880299886068
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_forward/answer_sum,3.7564659118652344,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.7564659118652344
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_forward/answer_mean,1.8782329559326172,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.8782329559326172
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_forward/total_with_eos,3.7564659118652344,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.7564659118652344
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_forward/mean_with_eos,1.2521553039550781,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.2521553039550781
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_reverse/answer_sum,14.659713745117188,0.0013427734375,non-hate,False,False,null,non-hate,null,True,14.659713745117188
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_reverse/answer_mean,7.329856872558594,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.329856872558594
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_reverse/total_with_eos,14.659713745117188,0.0013427734375,non-hate,False,False,null,non-hate,null,True,14.659713745117188
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_reverse/mean_with_eos,4.886571248372396,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.886571248372396
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,background,2.6016837647920905,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ncc,-1.875288602845476,0.002685546875,hate,False,False,null,non-hate,null,False,-1.875288602845476
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,single_probe/empty,-2.4628636678059896,0.002685546875,hate,False,False,null,non-hate,null,False,-2.4628636678059896
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,single_probe/space,-2.0289329528808597,0.002685546875,hate,False,False,null,non-hate,null,False,-2.0289329528808597
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,single_probe/na,-0.8941673278808594,0.002685546875,hate,False,False,null,non-hate,null,False,-0.8941673278808594
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,single_probe/mask,-1.889984639485677,0.002685546875,hate,False,False,null,non-hate,null,False,-1.889984639485677
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,single_probe/lorem,-3.6371294657389326,0.002685546875,hate,False,False,null,non-hate,null,False,-3.6371294657389326
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,leave_one_out/empty,-1.7659765636648501,0.002685546875,hate,False,False,null,non-hate,null,False,-1.7659765636648501
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,leave_one_out/space,-1.8398743799277173,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8398743799277173
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,leave_one_out/na,-2.328517787533734,0.002685546875,hate,False,False,null,non-hate,null,False,-2.328517787533734
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,leave_one_out/mask,-1.871643513163133,0.002685546875,hate,False,False,null,non-hate,null,False,-1.871643513163133
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,leave_one_out/lorem,-1.673976802022457,0.002685546875,hate,False,False,null,non-hate,null,False,-1.673976802022457
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_symmetric_sum,9.208089828491211,0.0013427734375,non-hate,False,False,null,non-hate,null,True,9.208089828491211
FQD-FD-3169-Q05-F1-P2-H,FD-3169-Q05,1,P2,H,ab_mapping_gap_sum,-10.903247833251953,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,original/answer_sum,3.4363021850585938,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.4363021850585938
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,original/answer_mean,1.192767333984375,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.192767333984375
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,original/total_with_eos,3.4363021850585938,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.4363021850585938
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,original/mean_with_eos,0.8886588414510092,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.8886588414510092
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,ab_forward/answer_sum,5.366462707519531,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.366462707519531
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,ab_forward/answer_mean,2.6832313537597656,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.6832313537597656
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,ab_forward/total_with_eos,5.366462707519531,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.366462707519531
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,ab_forward/mean_with_eos,1.7888209025065105,0.0013427734375,non-hate,False,False,null,non-hate,null,True,1.7888209025065105
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,ab_reverse/answer_sum,17.20111846923828,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.20111846923828
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,ab_reverse/answer_mean,8.60055923461914,0.0013427734375,non-hate,False,False,null,non-hate,null,True,8.60055923461914
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,ab_reverse/total_with_eos,17.20111846923828,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.20111846923828
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,ab_reverse/mean_with_eos,5.733706156412761,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.733706156412761
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,background,2.779006849720204,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,ncc,-1.5862395157358289,0.002685546875,hate,False,False,null,non-hate,null,False,-1.5862395157358289
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,single_probe/empty,-2.29325205485026,0.002685546875,hate,False,False,null,non-hate,null,False,-2.29325205485026
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,single_probe/space,-1.8069213867187501,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8069213867187501
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,single_probe/na,-0.5750508626302082,0.002685546875,hate,False,False,null,non-hate,null,False,-0.5750508626302082
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,single_probe/mask,-1.611716969807943,0.002685546875,hate,False,False,null,non-hate,null,False,-1.611716969807943
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,single_probe/lorem,-3.1932398478190107,0.002685546875,hate,False,False,null,non-hate,null,False,-3.1932398478190107
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,leave_one_out/empty,-1.4626101476036768,0.002685546875,hate,False,False,null,non-hate,null,False,-1.4626101476036768
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,leave_one_out/space,-1.5372264190148714,0.002685546875,hate,False,False,null,non-hate,null,False,-1.5372264190148714
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,leave_one_out/na,-2.0767165140056436,0.002685546875,hate,False,False,null,non-hate,null,False,-2.0767165140056436
FQD-FD-3169-Q05-F1-X1-A,FD-3169-Q05,1,X1,A,leave_one_out/mask,-1.5799587865473017,0.002685546875,hate,False,False,null,non-hate,null,False,-1.5799587865473017
