label,TEXT
1,河南人在我们北方名声真的很差，其实还是有原因的
5,以色列生育率居然这么高人家还是发达国家
3,还有的男人给自己定下目标一辈子睡1000个女人之类的，还美其名曰是有本事，能开好多个锁的钥匙叫万能钥匙，能被别的钥匙打开的锁就是垃圾。在新型婚姻不需要彩礼，婚后费用AA制，都有男的说是处女吗，我虽然不是处男，但你必须是处女因为男人女人不一样。
3,最简单的判断方法是看看她有没有微博，小红书，豆瓣
0,别闹了，黑人在女方怀孕后就有了消失的特异功能不是开玩笑的
5,东南亚小国人种可能和南方人差异就不大
5,事变皆在于人心 这句话没毛病吧 不同地区的人皆具有人性 不论经济发达贫困的影响 最终影响的都是人心 我们比较不同地区好坏时有一个维度可以考虑 便是比较坏的程度 比较好的程度
5,咱也不懂，啥时候湖北是中原了？
3,微博女厕所啊，哥
5,情商太低，管不住自己、
5,同样的组织污蔑中国制造新冠看来某些群体里还有50w啊，当然可能这个艾滋病传染源全体加一起可能不值50块就是了
1,其实我也没想通为啥大家都这么爱黑东北😅
2,智商有点正常的同性恋也会正视自己的不正常会明白同性相斥，异性相吸才是正常的道理。只有智商低的同性恋才会来这个吧挑战。就像抽烟的人也会明白抽烟不健康一样。同性恋不正常是事实，没必要挑起矛盾。
3,如果她们倒贴嫁出去，那希望赶紧移民，真的别留下了
0,没心气管了，上次歪果人永居我尽力了
2,当然是撑同
5,东北的，感觉湖北话挺好听的，
3,这母猪看面相就不是个好人
3,妥了，这下小仙女要买爆了。。人手一箱舍得酒
0,以前觉得不能盲目看不起别人，可惜现实是黑外教、黑留学生垃圾真的多。
0,现在还有人把洋垃圾当宝吗
4,正常人还是占大多数的，那些热评是什么成分大家都懂吧
5,图片暂时发不出来等我想想办法
2,君子和而不同，小人同而不和！团结一起反同力量，为人类创造美好的明天！
5,谢谢赵叔带来的最新资料
5,你去读黑人人种研究的书吧
5,如果说自然法则不允许同性恋存在，为什么不让它灭绝？
3,放在没有女拳的时代我们可以浸她猪笼
5,很好!出于虚伪的人性道德?迫于无奈的理论漏洞?才有你们的今天?如果不管什么道德?你他妈今天的午饭就是在猪槽里吃了
0,对，这洽洽是对所有中国人的歧视，所以排他们，他们活该。
5,我将带头冲锋
0,有些中国男人就是耐不住寂寞找黑人老婆啊，我也管不了啊，你跟我说这些有什么用？🤔
1,其他地方是地域黑，上海这个只是说了实话怎么能算黑
5,得了吧这两人都不太现实这样的情侣只会越来越多
1,还有就是有些上海市区人歧视市区以外的人（包括上海郊区）
5,借个楼哈，原贴被删我就在这里发了。这个人把我恶心到了。
5,刚刚看到有个1很喜欢你你还单身吗
3,一眼lkd现实中没人要的柜物罢了
0,留学生院招“翻译”的时候都排长队，我班女生因为没被选上还闷闷不乐。
5,同性恋也可以跟异性结婚生小孩的没啥的
5,😅浅陋啦。👍👍低估他们了。
5,我怀疑他们一块瓢仓。如果没有，他怎么不拿出证据？
3,现在女的哪个不是这样啊。我都习惯了。
0,嗯嗯那就往大了说，中国女人审美都有问题了都一喜欢又黑又丑又臭还不负责的嘿人，这下你满意嘛
0,真就是，病毒啊，会扩散，会传染
1,很多广东人老爱说自己是汉族正统，自己才是纯正正统汉人血统，北方都是胡人血统，胡杂，那北方人自然会觉得，你是正统汉人，来来，让我们看看正统汉人长什么样，然后看了之后才发现🤣，你们说的都对，华夏发源地都在广东好不好😆😆😆
1,“尊重女性”既是资本主义的骗局，也是西方文化的糟粕，一个性别有什么资格要求尊重？一个人有什么资格因为自己的性别被尊重？任何提尊重女性的都是不尊重男性，谁提谁是右！
2,天生的没办法，有些gay就是恶心，骚扰人，这纯纯没素质行为。但有些就干干净净，有干净的圈子和让人舒适的人品，让许多人愿意与他交朋友。再遇到这种骚扰人的你完全可以削他🤔，咱有理
2,一般的同你是察觉不出来的[蹲]，女装大佬不一定是同🤔
1,你为什么黑山东人？答：我只是把他们做的说了一遍
0,理想状态下女生找过黑人男朋友，没人接盘…现实中，几千万光棍排着队接盘呢，抬回家跪舔…就算得了艾滋也有艾滋群体里大量男性跪舔根本原因在于，男性内卷，女生有恃无恐
4,翻墙不就是看h吗⁉
5,坦率说，能来中国留学的非洲学生都非常聪明，我这个室友单亲家庭出生，心理是有一定问题的。
0,OK，把黑人赶出去
5,说的不是很严谨，一般女性的精神祖国是丈夫的祖国
5,这个陈漫应该封杀了
5,哈哈哈，这张脸真是看一次笑一次，真是太丑了
5,兄台这个捅字用的是出神入化
3,女性多数感性思维容易洗脑
5,恩！生孩子都不用去医院！
3,上男人车提供吹吹服务
3,换个角度，如果从一开始就不结婚哪有这些破事儿，该干的一样不差，那啥点的崽子落地直接走人
2,没事找事的基佬必须打，要是安分守己那无所谓。基佬说白了就是一堆屎，没几个好东西，都是些心里变态的货
5,谢谢夸奖！！（其实我既可爱又帅气哒）
5,这种问题下面必有老骟跳脚😄
5,你们高兴就好.
4,这就是艾情😎
0,生理上的不适，至少作为男生而言真没多少会找黑人女朋友。
1,对的，好多安徽人在网上骨头真的软
5,你咋知道😅
5,我们可以占他们便宜，但敢占我们便宜的都得死😄
0,女的都嫌被黑人睡过的女人恶心?别说男人了，闹心
1,上面那个务实帅男就是先黑河南，骂河南，让河南人骂你，你再把河南人骂你的聊天记录截下来，再去挑动东北人来骂河南人，从而成功拱火，让两个地区开始无限乱斗，一部分人被开地图炮之后会应激反应的开始无脑反击，这又会导致被无故反击到的人参战我，然后就愈演愈烈
5,所以要做到一视同仁，我觉得不可能，但我们还是应该向这方面前进，我觉得应当做到平衡，而不是平等
4,带着你的家人移民非洲吧！还有圣母的爱……
5,這句話😅⋯⋯⋯太精闢了
3,女司机逆行，小癣女评论怪男副驾
5,反自己人可还行我德二人就静静的看着你们内斗初二不好好学习当双标儿，你连群里搞反同主义的都不如好吧
5,晚安，很谢谢你，能够不歧视同性恋。希望你，能够一直幸福，然后每天都能够开开心心的，然后你也可以做一些自己喜欢做的事情啊，女生也要有自己的事业。为女性同胞的gay蜜，我希望女性能够有自己的事业这样能够更好的活出自己。🤣
5,我们是文明人
3,中国男人推崇的少，中国女人推崇的多，简直到跪舔地步，老外来中国路访随机索要100个吻轻轻松松，广东茂名有个白人模特经常换中国女人拍抖音，搂搂抱抱，中国女人也不嫌弃
5,转：非洲分为撒哈拉地区和撒哈拉南的地区。撒哈拉地区很早就脱离了原始文明了，早期有埃及文明以及后来的腓尼基人，后来该地区又先后成为了亚历山大马其顿帝国，罗马共和国帝国，阿拉伯帝国，奥斯曼帝国的领土，近代时受到欧洲势力的殖民或半殖民，直到近几十年纷纷独立为现在的一个个国家。撒哈拉以南的黑非洲地区，长期处于部落或部落联盟的文明水平，没有成型的系统的文字，没有国家民族概念的形成，直到几百年前被西方殖民者入侵，才接触的现代文明，最终有了民族的概念，后来被西方殖民后在近几十年独立后产生了现代的国家。黑人多数是南非洲，几百年前是部落文明，原始社会，没有文字。没有历史北非洲很少黑人，黄种人白种人有历史，有文明
3,笑，田楠就是骗婚骗炮的，真田楠水准在一般人以上，就没那么多剩女了
5,让我们看看女权吧被改名女子的权利吧，女权吧吧主变成谁了呢
3,三：女拳受益者这里我把女拳受益者分为2类，一类是直接受益者，一类是间接受益者。直接女拳受益者：很简单，利用女人的一些共鸣来建立信任，比如说你如果骂男人就会自动引来一群女人附和，哪怕骂得再没道理、没逻辑，也会有一群女人支持。有了人气就可以兑现，所以微商、写小作文的女拳才那么吃香，一边鼓吹着女人要独立、女人天下无敌，又一边坑害着相信她的女同胞的钱。你先不要可怜这些受害的女人，这里的受害女人是有极大的概率变为女拳手的，受害者又变回施暴者，可笑的是双方都是女人。间接女拳受益者：知道女拳的危害，平时支持女拳，或者放任女拳现象，心安理得享受着女拳打男人得来的不对称利益。比如：结婚男方必须出彩礼，而女方不出嫁妆。男人天生要让着女人。男人就是拿来牺牲的。这类隐藏的女拳手伪装成白莲花，是最可恨的，她们就像癌症一样，你很难精准找到她们。目的：获取自身利益。
0,和黑人睡不恶心吗🤔
5,谁是敌人，谁是朋友是革命的首要问题。
3,外娶多好，不打扰小仙女了。
3,问题是。别人不一定像国女一样倒贴啊
3,舔狗都是很恶毒的男淫。它们自己未必真对女人好，只是希望全天下男的都当跪男，这样，它们才有一点优越感。
2,首先让我先说一下如何识别有性别焦虑问题的通讯录
0,人们普遍敢打黑人
0,我无所谓，反正不想结婚🐶不过我讨厌黑，因为他们真的很没礼貌。
3,那什么，事实上大多数gay对女性拥有好感，而其中很多gay又反感直男，因为观念上极大的不合🍉gay一般是不可能反感女性的
5,得，您骂的好，您说的对?
0,嘿畜狌繁殖，都是强上的。
1,日本这次为了sb政治正确，所谓修正别人排外的观点。，才搞了一堆混血运动员，这简直是nt。不过日本本身混血比例很低。
2,太可怕了，之前我们学校有个同性恋也是个巨胖的，一直骚扰他的舍友，每天给舍友发几十条微信啊
5,莫言是满族人
2,所以人对同姓恋支持者攻击也是最猛烈的
3,需要姆蛆引流捏
3,有人问我为什么要为女性发声，我说，我只是不忍心看到她们被人伤害，仅此而已🤔女性确实会被黑人伤害，要么被强j，要么被轮j，要么被当成玩物。你所理解的这个伤害，不会是反对黑人和中国女性结婚，是对中国女性的伤害吧。你不忍心她们被伤害，就应该告诉她们，和黑人在一起，最后的结果大概率是什么，有多惨，抱着孩子找不着爹。去了黑人家当第四，第五个没地位的小老婆。
3,想反女权还得看女权，舔狗龟男理中客们不是男人能打醒的
0,我是女的我也看不惯交往过黑人的女的，，，读大学那会儿班里有两个女生，一个白人男朋友一个黑人男朋友，也是绝了，没事就发着朋友圈炫耀，真想问她炫耀个啥。不过反正也没有交集的人，毕业了删了
0,又不是没看过动作片，我当然知道，但是，菊花里全是翔，默与媚默女居然乐此不疲，令人难以理解。一旦看到这种镜头，我全都快进跳过，心理不适，对这种行为毫无兴趣，更没有试的冲动。另外，某些国家的默的艾滋感染率很高，无套内x会带给女人很大风险，接盘者可能招至无妄之灾，这才是真正恐怖之处。中国的艾滋呈扩散趋势，同胞们不要乱约了，珍爱自己，珍爱家人。
5,另外看看成都那边的入职增加hiv检查这一项，当然会保密，不过患者必须接受治疗，签订相关承诺
0,对不起，你要眼里的什么东西创造了五千年不间断文明。你眼里的高大上的黑人却连最起码温饱解决不了。
5,你说得对，但我认为母猪产后护理，首先要从产前做起，母猪产前四五天要逐渐减少饲喂量，其目的是减少腹部压力，产前吃得少，产后才能吃得多。若产前吃得多，不仅会使产程过长，而且还会造成产后胃积，母猪生产后首先要给母猪进行消毒，给母猪和猪仔一个干净、温暖的环境；在喂养产后的母猪时，要多给母猪喝水，多喂青绿、高蛋白的食物，食物的分量要适宜，不能一次性食用太多；猪舍保证适宜温度和湿度，利于母猪修养，猪仔也不会容易感冒。
0,黑人英雄都是犯罪分子，这个是惯犯
4,不是男足菜，不是女足好，只是想用女足来踩踩男足，女足死活它根本不关注，被人无情打脸
5,等下传播奥密克戎时会更猛
3,娶媳妇没用的关键是大小不然会被绿当老实人接盘侠，这么多年没有任何改变
1,之前跟四个同学去上海玩，等地铁的时候被一个老太太秀了一波优越感，不让我坐着她要坐，关键旁边还有一小排椅子是空的，地铁还有两分钟就到，我想算了吧，不跟老太太一般见识，我就去旁边坐了😅然后我到知乎上全面的说这件事，其中有一个环节是我的一个同学在等地铁的时候吃东西，然后有一个上海人评论，全面抨击我吃东西的同学，说他们上海人在进了闸机口就不会吃东西的，说我们没道德什么的只字不提上面那个老太太。（我们在南京都会吃，进地铁才不吃，南京的要求就是地铁内不能进食。)我们的确不了解上海的政策规定，关键是等地铁吃东西的人真的很多啊，PS有一天晚上我们在地铁里，还有一个优雅的上海女人在优雅的吃哈根达斯，我跟她对视了，她轻蔑的撇开了视线，她跟她老公一起说上海话聊天应该是上海人吧，而且看起来很上海，五十来岁。。反正那个评论的上海人又秀了一波优越感，他们上海人就不会吃东西，我们外地人开就没道德，老双标了。
0,实话实说，这小黑孩的照片我居然感觉有些惊悚
1,这是被黑吗？只是把东北人所作所为如实说出来。
2,如果你真的受到了男同骚扰的话，我觉得你有权说这句话。但我想请问一下，你是在怎么跟男同隔了十万八千里的情况下，还能被男同给刚上的，隔山打牛吗？
3,看不懂，只知道可以透。
3,真正经历过的都知道这是不知情的想当然而已，国内之所以有打拳的市场，就是因为太多人都是你这样想法，宁愿一棵树吊死罢了
5,我也是同，你有人了吗，可以加一下吗
1,现在也没有少骂啊 都荷兰喷子 恶意地域攻击
3,小仙女真是心地善良呢，为什么不让流浪猫住进她家呢
3,才10年，粿籹就该直接枪毙
0,黑人，沐猩而冠。
5,外国是政治正确啊
3,建议小蚬屡加大力度，最好见面就得送一万元的东西，这样舔狗龟男保证死绝?
1,对真的碰到这种气死了，有些人来上海要来的，来了上海之后骂上海人配不上这个全中国的上海，打压上海文化（比如方言），还因为“上海是全中国的上海”来说本土文化被打压是应该的。我吐了。
5,你在现实见到黑人也这么说？
5,试图捕获，小仙女
5,我觉得上海吧，上海人还是很不错的，除了有点缺点之外，其他都一般，没啥可说的
3,毕业了跟他去非洲做非洲酋长夫人呗😆
5,这种好队友你们收吗
5,她说的都逗，一个电视台主持人在主持节目时候说上海方言🙄这还不该被投诉？？？这要搁央视，得算直播事故，直接降职到幕后拉大幕去吧😆
3,现实里女拳没网上猖狂可以了
1,我魔都是重灾区，能黑到小品舞台上，全国人民笑看上海娘娘腔男人和拜金女人。
0,我现在非常需要这些三非黑人的证据，越多越好，最好能证明是三非，楼主麻烦联系我一下
2,我不恐同，就是单纯的厌恶，觉得恶心，不为别的，就为txl群体传播x病，还要骗人形婚，毁人一生。运气差一点的，只是被骗婚。运气再差一点，被骗着生个孩子，把孩子也毁了。运气差到爆的，被人骗婚，还被传染上x病，这就是txl群体干的好事。
5,我脑子清楚，只做自己女人的狗
5,喷神的回答哪里批判了？ 法无禁止即可为，只要不违法，怎么做都是你的自由。只是讨论择偶观而已，我们说不能接受也不犯法，而且我们本来也不在这类人的择偶范围内啊。两条平行线而已，互不相干。
5,估计女的还长得不错，正一脸骄傲地发微信朋友圈吧
5,河南老乡前来报道
2,我反同，我健康，我快乐！老子喜欢再健身房里一边锻炼一边反同，那感觉老爽了，哈哈
0,但你谈一个并没有很优秀的外国人，说出来收到批评是很正常的，女人的肚子和孩子的脑子是一个国家最重要的战略资源，里面装什么东西是关系民族危亡的。比如我本来不是种族主义，后来看到中非混血儿，还有他们要把中国染黑的言论，尤其是难民把一些国家搞乱套的事，让我有种发自内心的生理性不适，生物入侵既视感。
2,出轨直佬，我呸
3,中国对男性太宽容了，就算男明星长得是个屎也没人说。女明星稍微胖点就有丑男批评
3,没搜到就是我信口开河？985的留学生哪个不换十个八个中国女友的？easygirl称号白叫的？你没看到就是不存在啊？当然对我来说无所谓了，我也不在中国了，女友越南人，国女easy不easy与我有什么干系，只是苦了郭楠们了
3,豆瓣是女拳掌控的啊
1,识别山西人的办法：让他往鼻子里捅卫生纸，拿出来是黑色的就是山西人🤭
5,这边建议网络安全举报网址举报它送它上西天，另外它的资料在刘奚贝吧全都有，大伙多去看看
5,吃饭是人的弱点
5,这不跟之前那个女王培训班一个性质吗
1,明明是外地人歧视上海人😄
5,方觉意犹未尽，再来个加强版：内蒙全境苦寒，祖国边疆北端。人口两千余万，毫无啥存在感。除了骑马射箭，就是好客李诞。还有个马亲王，以及通辽可汗。三十二郎杨坤，包头钢铁集团。我是歌手冠军。大汉名磊姓韩。外加钢铁之翼，腾格尔翻唱欢。顺口押韵本段，老家最强礼赞。🐶
5,可怕的反社会人格
1,那不至于，我看着江苏跟广东互黑比较多，再就是跟那几个一卷的省份互相黑比较多，主要是老说要吊打这几省的高考
5,看不惯，干不掉，心里不爽，只能使劲黑，我姨妈在北京的，19岁就去了，说北京人对上海人很复杂的情绪，所以春晚，电视剧这种表现，就很正常了
5,男人们没有权力反对你做什么，但可以选择自己做什么。这是基本的道理。女权最大的问题就是只思考自己的权力，从来不思考别人的权力。实际上既然有女权，就会有对应的男权。
5,先看视频再来给我扣帽子。吧里有些老哥看不到所谓主要矛盾啊
1,日本的东北人确实多，我去日本的时候导游就是个东北人，跪舔日本，还爱忽悠游客。但日本东北人多的原因难道不是因为两地挨得近吗？换什么地方旁边有个人均收入高你一大截的地区当地人都会被吸引吧。
3,所以我从来不看女人的朋友圈
3,不要把男女和结婚，生子联系在一起就行了。只要大家不结婚，不生子就好了！只要男人还在乎这个。就会被女权控制。
1,本安徽人来说一句。浙江人是不屑于地域黑的，他们都钻到钱眼里去了。没时间没精力地域黑。他们的好邻居江苏那可真是地域黑十斗，江苏人独占八斗。比完经济比教育，比完教育比两院，比完两院比状元。身在江苏，没几个屌钱。动辄我苏天下无敌，宇宙苏。身处陋室，捡破烂，到了网上那可是阿拉江苏人
4,为什么不能歧视？什么时候不允许歧视变成政治正确了，某类不值得高看的人，看不上某个人就是看不上，大胆说出来🤔
1,伤心是湖北官方对这件事情不重视 疫情期间一个广东的骂湖北 直接被拘留了 轮到自己就不说话了？伤心是因为我们贫困县都捐了物资 一方有难，八方支援。 轮到冯丽事件湖北一句话不说。我饿了你给我点吃的，我吃饱了骂你??你愿意吗？你开心吗？你没意见吗？
3,蝻蛆少管女人的閒事好嘛真不要臉太下頭
3,电子烧鸡还不是要真人使用？
2,只不过给自己的歧的找借口掩饰，毕竟直接说歧视同性恋，会显得自己很没素质……但实际上你把他们的借口驳斥了之后，他就会直接撕破脸皮说就是歧视……其实也没办法，反不反同这个好像也确实是天生的，有的直男就是不反同，即便被骚扰只会反感骚扰他的人但是仍然不会反同，有的直男即便没有接触过任何男同，也仍然反同……
5,这波徐州，男的又输得一塌糊涂
0,生黑孩的女人！！！
3,同意，HIV病毒携带者用简易方法很难查出来，所以也奉劝那些用试纸查完就跟黑哥哥起飞的妹子慎重。
5,这种手术正规大医院一般不做的。地方我不太清楚
5,我们需要一个能说真话的平台。
0,再来两张中国三非黑人暴动图！这些都是官媒没有的
5,鲁尔大学？波鸿那确实不容易看到，人口不到四十万的德国中小城市。
0,多谢这段视频，把犹太人祸害全球人类各民族罪恶嘴脸公之于众
4,黑人如果多了，闹分裂了，圣母们担的起这个责任吗？
0,中国女人只要跟H人结婚，在F洲待上几年，她感染艾滋病的概率基本上100%，因为H人特殊的社会文化。她的老公会去找好几个本地女朋友，然后这些本地女朋友也会有好几个男朋友。就像一张网一样。这就是他们这些国家艾滋病感染率30%-50%的原因。
5,钻石这种东西的价格全是炒出来的别人工业用钻就是那这玩意切东西的
1,只能说荷兰人是这样的
3,之前有人信誓旦旦的讲要娶国外妹子，配不上国女🤣我说，这是你自由
0,只要这女的以后不拖着个泥娃娃来欺诈国内彩礼钱，谁管她
5,你圈子太高了
3,这就网上的拳师吗，我吐了
5,东方卫视播的不全是东北小品曲艺节目吗？我觉得上海对东北人来说算友好的了，东北人金星也常年定居上海
3,这女的张口就来，发学信网认证啊。
0,多了去了，中国到非洲援建的工人好多在当地找黑妞然后干完活就跑路
5,我真的怀疑SB发言的逆天程度啊
0,猩猩会打篮球吗，不是只会一遍采棉花，一遍吃西瓜吗
5,看看有智慧的人是如何认识世界的再看看吧里的言行，难道说有的人天生就是坏种吗？
5,你们都在法宝
5,泼猴尽管发疯，谁是疯子咱们路人眼里清清楚楚
0,帅个屁，你这是什么审美，或者阁下也是黑猩猩？
5,等老头子们走掉一些才可能稍微好一些
5,中国那真的说实话还好，白人女性才是包容
5,工地？我不在工地上班？难道你就是传说中的真正的搬砖人⁉
5,没事我已经报告网警了
5,饭桶蛆们不知最会精神胜利的是他们那位大飞株开着几十个小号自我回复轮着对骂的小丑
1,我大江西果然没有存在感😂😂😂
1,东北人吹张是英雄，发动西安事变将功抵过，差不多得了??
3,冷暴力算不算家暴？限制消费算不算家暴？如果都算，那其实女的家暴男的更多。
2,看看同恋是不是天生的，只不过是找个跟自己一样苦的人渡过找不到真爱的日子
4,竖切社会本来就是很扯淡的一件事，虽然大家都是反女权，但是有人反的是女特权，有人反的是女权，有的人还是反人类，只是恰好他性别为男，所以反女罢了。目的不一样，结果也不一样，有的是建立男女平等的社会，有的是建立男尊女卑的社会，有的是建立奴隶社会。所以还是用屁股斗争取代男女斗争得了。毕竟屁股坐的地方不一样，对同一件事的看法就不一样，处理也不一样。
0,说白了，和闺蜜感情不够深，要不就是自己内心潜意识也能接受默
3,这女虫且应该成了脑瘫了叭？
0,劳森歧视中国女性的时候你怎么不发声？绝大多数黑人就是没有素质，就是习惯伸手就来，张口就要的生活，不然非洲资源那么丰富为啥没有大规模的产业与工厂。现在的事实就是黑人搞双标，自己种族歧视最严重，利用种族歧视这张牌恰烂钱，疯狂歧视亚裔特别是中国人，美国那边就是这样，非洲那边更是一样。不要圣母心了，作为一个中国人，提高自己的民族自尊心没有错，与其研究反对国人厌恶黑人，不如好好去看一看黑人中主体的思想中会不会感恩，（他们是基督徒只会感谢上帝）会不会自立更生，有没有负责到底的责任感。
5,他应该在家哭了，吧主大人已经向他校方班主任提供资料，三天后可能被劝退学或处分
1,楼主可真有意思，跟地域黑讲道理，讲得通他还是地域黑吗，认知能力和价值观是很难改变的，这种人离远点就好了，否则就拉低自己层次了
1,正常东北人是不歧视的，但不得不说，在东北，东北红脖子和东北奸都是有的，前者认为东北最好，目空一切；后者认为东北最差，南方是爹。
1,说的好像浙江人分的清南北一样？
3,是普信杨笠，又是下头的一天
2,你们基不上药的真面目更妖
5,还有的说什么你之所以喜欢异性是因为你还没有碰到一个你爱的同性，看到这句话我都吐了，真的拉低我对同性恋的好感
5,有些是真的怕民族分裂，国家灭亡，种族替换
5,小红书根本不给我推送你叫我怎么看？❤️
5,肛肠科？不好意思我邪恶的笑了
5,这人还是个op
3,有真正的信念，坚定不愿意跟女人结婚再进。墙头草勿扰
3,钓鱼的韩国女拳已经没有发言权了！魔法打败魔法
0,因为女拳绝大多数人腿上都有个♠️
5,我都要吐了真的很会玩
3,"(不是说你)女人就是心胸狭窄,嫉妒心强,看见别人的碗比自己的大,就想方设法地想抢过来!还说:我们的碗应该一样大,既然你的比我大,就应该平均分!_x000D_于是,她们准备:把男人和女人的碗都摔碎,然后平均分~"
5,为什么彩礼吧没有♂?和♀?啊，哦，原来反对的都被禁言了?
5,不不不，面对不合法的行为当然会有所干涉，符合国家法律的为什么要硬碰硬？？黑人也是人啊！！为什么要歧视？不过这篇文章里关于国家战争方面的问题倒还是值得思考的。
2,他们就是男同，要联合腐女打压女权和女性。我之前也是腐女但是我现在抵制男同
3,中国男人家暴了那就是因为xdz把自己的负能量发泄在配偶那🤭
2,为什么不发中国的研究？反同的是中国人
5,山东并不严重
0,最怕的是那些跟黑人玩过的烂裤裆，哪天她不玩了，突然装纯了，以前的过去隐藏的好好的，找到一个老实人，然后突然变成了贤妻良母，这才是最恐怖的
5,我记得差评好像要先买游戏玩过后才能。
3,单亲，带黑娃，怎么也会被人说的，被人疏远的。就因为这个黑娃，她这辈子是没了，这黑娃还要上她的户口，到时候这黑娃在中国生活也会很艰难的。
5,标题没毛病内容上有问题
0,国铝只会pua国男，怎么可能骂洋大人呢
5,山东东北安徽笑而不语
5,现在欧洲就是西欧北欧难民多
5,请问韩国在对待黑人移民上有什么政策可供中方参考的
4,干得漂亮，歧视的就是你，咋地啦
4,能不能去微博和豆瓣打啊老哥们，把这毒瘤除了行不行
5,说这些的肯定有问题，江浙沪我去过，没碰到这些人
3,这事我支持，铁t性别女，心理男，理所应当拿彩礼
0,她们赶紧去非洲挺好的，是死是活关我什么事，别留在国内恶心中国人。另外，友情提示，婚检发现艾滋，医院有明确要求不允许告诉患者的伴侣和亲属，别问为啥，问就是保护艾滋病人，也不知道保护了他们，正常的普通人是得罪谁了
5,我只说事实
5,你为啥不信
5,被拐卖的确实很感动🤣
0,我不太清楚，反正跟黑人乱搞的，无论男女，我都发自内心的恶心
5,你的回答有点棒棒哒( • ̀ω•́ )✧
5,恳请大家维持评论区友好讨论的氛围基础，切勿刷屏对线、辱骂。一经发现，我会删除部分无效内容、拉黑评论者，不针对个人，也不针对特定立场，请大家友好交流，谢谢大家。
5,额，皮套人还真的有粉丝？
2,同是病，需要治疗
5,這邊建議先對她們家族男性進行清算以證明勇氣
5,老一辈确实是这样的，因为大多数情况都是母亲做家务收拾，但是这不适用新一代年轻人。
3,原来就有人水过帖子了，签名骂女的很快就会被删，但有女的签名骂男的没事
5,关爱一文不值，不如打笔巨款
5,他知道自己的行为有多无耻，反串湖北人咯，正常操作
4,你们艾兹佬都快死了还敢来发癫
3,无耻者无畏，无耻者无惧，人家都不在乎你激动什么？难道你还想接盘？这种女人我连看的兴趣都没，难为你们还要生气。?
5,是的，还是女生理解女生
1,虽然但是，到江浙沪做人力资源的河南包头，是真的十有九骗…我们那做农产招人的，遇见河南包头都得留心眼，信用奇低不按合同办事，契约精神几乎为零😅😅算是给河南招黑的老源泉了…请河南同胞们明察下，绝绝子。
3,女拳发财新手段
1,是是是，北方都是人上人，也不知道为什么只有“南下打工潮”没有“北下打工潮”呢？
0,那黄精灵有种去找格格巫啊
3,大多数来中国的老外都有一个目的，搞中国姑娘，花中国姑娘的钱，让女方买房，买车，生娃，无聊时家暴
5,麻烦你把广告叉叉掉
1,时代变了，谁还偷这玩意，费劲还不挣钱，假和尚在河南才多🤣🤣🤣🤣
1,如果能找到真爱，相信大家也会祝福女方，但是千万注意不要被拍成H站主角或者配角，还幻想自己碰到真爱，拉低国女水准。
5,真的要检讨一下。广东常常刮台风，下大雨，最多也只是水浸街
5,你这个有点我也认同，她们这样的思想是现在这个时代的思想，过去的老一辈没有这个想法
3,也是，多谢提醒，他们的爱其实和主人爱自己的宠物是一种爱，有的还夹杂着奴态媚态的国际化的姿态，挺恶心的。由其是前者是那些布尔乔亚女性，原先还听说过她们和狗发生性关系，可见她们的空虚，也替她的家人感到不幸，不仅被默绿，还被狗子绿。
5,为什么西方人最近开始连黑咖啡也不喝了？
4,理客中跟女拳是一回事所以一起超度掉就可以
2,基佬自己心虚
1,我们已经被黑好多年了，现在河南人一和别人争论，别人就会说不愧是名声在外的河南人，几年前抗日剧很普遍时，还经常有把河南踢给日本的言论，，
3,原谅？😆什么🐢楠
0,我也是这种感觉，感觉对黑人的一切都有一种心理膈应。
4,什么二婚幸福大部分瞎编
0,真是虫混和它们祖先虫类真是天生一致直把他乡做故土的寄生虫还大言不惭说它是我过人从这片土地的记忆里就从来没有昆虫纲国际鬼子虫类及其它们后代虫混。
5,猪精都是这样的，吃不到性别福利只能走这条路
5,你们才四波啊，俺们某北是与天下为敌啊。
0,嫁黑男是你的自由，但请去它们国家，别在又想在中国占着资源，还骂着我们国家的男性，你，不配，可懂？
3,这片恶心的是结尾给女主洗白了，因为小时候被老妈情人侵犯，跑路致残，渴望爱情，所以才诬陷男主，
1,很多地域歧视都是来源于自媒体，有些自媒体专门带偏风向，只报道某省份的黑料，让网民形成了固有印象，认为这个地方经常这样，但其实要找黑料的话哪都有，并不是因为在谋省就更多
0,黑人在犯罪方面很强势
5,人家带着任务赚流量的🤣
5,以怂为借口想用视频截别人照片只不过呢没人像你这么
1,东北这几年被黑是不争的事实，但是我觉得东北自身也得找找问题。东北人的确观念比较落后，官僚主义严重，也不怪外人黑我们。
1,这只是个例，那你是没见过江浙沪一带地域黑别人的。
3,物化女性的到底是谁
4,可是他们一样也是反华的，既然是反华的，他们的做法我们就必须抵制明白吗？
0,搞种族歧视是不对的，不过先看一看非洲艾滋病流行率如何？
1,河南比较特殊。河南有2300万人常年在省外漂泊，某些地方的人会认为这是一种“人口扩张、文化侵略”。你没见过真正的“排斥”，那是非常可怕的，搜一下“印尼事件图片”就知道了。印尼事件中，受害的都是广东同胞、福建同胞。另外，举个例子:江浙沪（吴语区）的吴语，迅速断代、灭绝，他们可能会认为这是外地人/内陆人太多而导致的。江浙沪的户籍人口严重老龄化，迅速被“中原各省”的人口替换掉。。。总之就是利益冲突
