contrast,iqr,max,mean,median,metric,min,n,p05,p95,q25,q75,status,stratum,task
NoCat_with_D,1.3657467842102038,7.21565055847168,0.5330379380120172,0.3440265655517578,answer_mean/gold/toggle_margin/Racism,-3.8544284820556642,252,-1.7854667854309079,4.183937797546386,-0.372319889068603,0.9934268951416008,defined,gold_size_0,group
NoCat_with_D,0.9460454691024058,5.597663116455077,-0.15268462552056952,-0.09865197075737808,answer_mean/gold/toggle_margin/Racism,-6.932339477539063,328,-1.9983885955810543,1.9136754533979594,-0.6281398614247642,0.31790560767764164,defined,gold_size_1,group
NoCat_with_D,1.3547454447973344,3.6865854263305664,-0.06690655410932793,-0.04889869689941406,answer_mean/gold/toggle_margin/Racism,-6.410912036895752,63,-1.893206705365862,2.5742702484130855,-0.6862834067571733,0.6684620380401611,defined,gold_size_2plus,group
D_vs_C0,5.801318089167277,24.817752456665037,-0.5170639313190348,-0.08176269531249947,answer_mean/gold/toggle_margin/Racism,-24.717340087890623,643,-16.316768913269044,12.26878616333007,-3.3657175699869795,2.435600519180298,defined,all,group
D_vs_C0,4.817990446090699,24.817752456665037,2.0205814685360184,1.1354506356375555,answer_mean/gold/toggle_margin/Racism,-22.798158645629883,223,-11.222376708984376,19.928955001831042,-0.5868681907653808,4.231122255325317,defined,Lq_hit,group
D_vs_C0,6.280301058292389,24.433227920532225,-1.8644327983849318,-0.815048926217215,answer_mean/gold/toggle_margin/Racism,-24.717340087890623,420,-16.667330493927,9.978558559417698,-4.615023040771485,1.6652780175209045,defined,Lq_no_hit,group
D_vs_C0,8.932761764526367,12.861539840698242,-6.489317703247072,-4.45577392578125,answer_mean/gold/toggle_margin/Racism,-24.717340087890623,252,-20.409727153778075,2.212868556976314,-10.640052795410156,-1.707291030883789,defined,gold_size_0,group
D_vs_C0,4.641802954673767,24.817752456665037,3.4390966913841328,1.4009825388590493,answer_mean/gold/toggle_margin/Racism,-11.92583999633789,328,-2.3879632949829097,19.790576667785633,-0.21880245208740257,4.423000502586365,defined,gold_size_1,group
D_vs_C0,4.2498604343051,9.673945426940918,2.7747974381924885,2.1736679077148438,answer_mean/gold/toggle_margin/Racism,-3.4203344072614397,63,-2.490271807336188,8.519713606153214,0.6374491850535073,4.887309619358607,defined,gold_size_2plus,group
Full_vs_C0,4.136006100972493,23.518742752075195,1.040302273175546,0.872472308930897,answer_mean/gold/toggle_margin/Racism,-23.15467414855957,643,-5.378209915161133,8.850184059143064,-1.163297080993652,2.972709019978841,defined,all,group
Full_vs_C0,4.227381634712218,23.518742752075195,1.5816821207194949,1.2650106520879838,answer_mean/gold/toggle_margin/Racism,-23.15467414855957,223,-7.0512479019165015,10.453400783538816,-0.5705812454223627,3.656800389289856,defined,Lq_hit,group
Full_vs_C0,4.136927032470704,14.21108627319336,0.7528553541224493,0.5328794611824885,answer_mean/gold/toggle_margin/Racism,-17.559302139282227,420,-4.895600929260254,7.651636905670161,-1.3897657394409184,2.747161293029786,defined,Lq_no_hit,group
Full_vs_C0,5.247686195373536,14.21108627319336,1.3784406767951118,1.453332710266113,answer_mean/gold/toggle_margin/Racism,-23.15467414855957,252,-5.254180488586425,8.65685966491699,-1.295803356170655,3.9518828392028813,defined,gold_size_0,group
Full_vs_C0,3.436398649972583,23.518742752075195,0.6096873427817306,0.5586483932676769,answer_mean/gold/toggle_margin/Racism,-17.559302139282227,328,-6.333552112579345,7.689278464317304,-1.3136040218292722,2.1227946281433105,defined,gold_size_1,group
Full_vs_C0,4.377851928157724,10.461018562316895,1.9296803597952426,1.4245529174804688,answer_mean/gold/toggle_margin/Racism,-4.872686931065151,63,-2.640588092803955,10.02000603675842,-0.36354609815589267,4.014305830001831,defined,gold_size_2plus,group
NoCat_vs_C0,3.783431558003501,19.90371971130371,-0.03244996784706625,-0.19920992851257324,answer_mean/gold/toggle_margin/Racism,-23.957832717895506,643,-6.880039367675781,7.705333404541015,-1.9785948276519774,1.8048367303515236,defined,all,group
NoCat_vs_C0,3.7606203283582413,19.90371971130371,-0.0609564727562179,-0.054896545410156206,answer_mean/gold/toggle_margin/Racism,-23.957832717895506,223,-7.124222924368722,8.253656578063964,-2.150090837478637,1.610529490879604,defined,Lq_hit,group
NoCat_vs_C0,3.74988877432687,14.86974678039551,-0.017314371192921316,-0.2135764984857469,answer_mean/gold/toggle_margin/Racism,-16.703813552856445,420,-6.023213882446287,7.277990188598632,-1.8957586651756655,1.8541301091512046,defined,Lq_no_hit,group
NoCat_vs_C0,5.370789527893066,14.86974678039551,0.7238016022576226,0.49041309356689533,answer_mean/gold/toggle_margin/Racism,-23.957832717895506,252,-5.76408290863037,8.799515819549558,-2.030045509338379,3.3407440185546875,defined,gold_size_0,group
NoCat_vs_C0,2.700359892845155,19.90371971130371,-0.6632830796410675,-0.618598847162156,answer_mean/gold/toggle_margin/Racism,-16.703813552856445,328,-7.856260414123534,4.576241216659545,-2.007147026062013,0.6932128667831421,defined,gold_size_1,group
NoCat_vs_C0,2.9813664118448893,8.191276550292969,0.22688122266167707,-0.048812484741211026,answer_mean/gold/toggle_margin/Racism,-5.953426996866861,63,-3.1420860744657975,5.162892103195189,-1.28810396194458,1.6932624499003093,defined,gold_size_2plus,group
Full_given_D,2.5458508514222644,23.262771987915038,0.6500422060333554,0.34370155334472763,answer_mean/gold/toggle_margin/Racism,-21.23002815246582,643,-4.636041659400576,8.109573974609372,-0.8123754501342773,1.7334754012879872,defined,all,group
Full_given_D,3.30787458646865,23.262771987915038,0.1643803059839948,0.46167469024658203,answer_mean/gold/toggle_margin/Racism,-21.23002815246582,223,-5.598550939559936,5.4834759140014615,-1.5942832946777332,1.7135912917909168,defined,Lq_hit,group
Full_given_D,2.3335418701171884,22.761982727050782,0.9079055482024205,0.31076107025146493,answer_mean/gold/toggle_margin/Racism,-15.053915023803711,420,-3.882657756805417,8.624342975616454,-0.5867691040039065,1.7467727661132817,defined,Lq_no_hit,group
Full_given_D,4.350079917907715,22.761982727050782,1.6824817793709888,0.7418081283569338,answer_mean/gold/toggle_margin/Racism,-21.23002815246582,252,-4.1400192260742195,10.971349258422846,-0.6800172805786133,3.6700626373291017,defined,gold_size_0,group
Full_given_D,2.117107311884562,23.262771987915038,-0.08064636306341794,0.21757902417864083,answer_mean/gold/toggle_margin/Racism,-15.053915023803711,328,-5.25056297302246,3.708964014053344,-0.9824688116709389,1.1346385002136232,defined,gold_size_1,group
Full_given_D,2.87047173760154,8.806602954864502,0.3245037644882428,0.6718883514404297,answer_mean/gold/toggle_margin/Racism,-5.501107692718506,63,-4.424913024902343,4.609137961069741,-1.199037573554299,1.6714341640472412,defined,gold_size_2plus,group
NoCat_given_D,2.2879570506867912,21.721756744384766,0.7745054879919772,0.2873086929321289,answer_mean/gold/toggle_margin/Racism,-22.79805717468262,643,-4.244411544799806,7.952286987304679,-0.7642735980805897,1.5236834526062013,defined,all,group
NoCat_given_D,2.3083616495132446,21.144334030151366,0.14699488534404612,0.28352319626581046,answer_mean/gold/toggle_margin/Racism,-22.79805717468262,223,-4.244411544799806,5.2729019165038995,-1.0594806671142578,1.2488809823989868,defined,Lq_hit,group
NoCat_given_D,2.2786095619201667,21.721756744384766,1.1076837365407595,0.3189304329100109,answer_mean/gold/toggle_margin/Racism,-15.861967086791992,420,-3.3830844043550012,9.674293727874744,-0.5896130561828614,1.688996505737305,defined,Lq_no_hit,group
NoCat_given_D,4.803090763092042,21.721756744384766,2.2155197173830063,0.9735082626342773,answer_mean/gold/toggle_margin/Racism,-22.79805717468262,252,-3.513841285705566,12.186720542907713,-0.45968894958496165,4.34340181350708,defined,gold_size_0,group
NoCat_given_D,1.8543702647799543,21.144334030151366,-0.2333309885839874,0.03287181854248189,answer_mean/gold/toggle_margin/Racism,-15.861967086791992,328,-4.6079963874816885,2.829354012807208,-0.996696528934297,0.8576737358456571,defined,gold_size_1,group
NoCat_given_D,2.072813676652454,7.058838367462158,0.257597210378915,0.5073800404866531,answer_mean/gold/toggle_margin/Racism,-4.328851699829102,63,-3.1394613674708776,3.7886820316314695,-0.9698074885777066,1.1030061880747477,defined,gold_size_2plus,group
NoCat_without_D,2.256002053760348,5.439459482828776,-1.1279604257493545,-1.1141649881998692,answer_mean/gold/toggle_margin/Region,-13.544443003336589,643,-4.373050498962403,2.1080508550008132,-2.219983119056339,0.03601893470400874,defined,all,group
NoCat_without_D,2.466596369516281,5.408072916666667,-1.502894455258537,-1.640574137369792,answer_mean/gold/toggle_margin/Region,-7.784049987792969,223,-4.793267409006755,2.2356066949026894,-2.702102586201259,-0.23550621668497795,defined,Lq_hit,group
NoCat_without_D,2.185545762379964,5.439459482828776,-0.928888310081384,-0.7996897016252791,answer_mean/gold/toggle_margin/Region,-13.544443003336589,420,-3.944611008961996,1.9452823321024508,-2.021639982859293,0.16390577952067065,defined,Lq_no_hit,group
NoCat_without_D,2.5847524007161455,5.439459482828776,-1.0228851863316126,-0.9446751276652017,answer_mean/gold/toggle_margin/Region,-7.784049987792969,252,-4.527249431610107,2.3449177742004386,-2.387132485707601,0.19761991500854448,defined,gold_size_0,group
NoCat_without_D,2.1300030708313,5.408072916666667,-1.2481051124485252,-1.255337615240188,answer_mean/gold/toggle_margin/Region,-13.544443003336589,328,-4.404756298973447,1.8577985763549774,-2.2011948721749444,-0.07119180134364456,defined,gold_size_1,group
NoCat_without_D,1.7423612095060803,2.372329820905413,-0.9227461891770211,-0.8624194917224699,answer_mean/gold/toggle_margin/Region,-3.882535457611084,63,-3.082190958658854,1.509181059428623,-1.9118146578470865,-0.16945344834100617,defined,gold_size_2plus,group
NoCat_with_D,1.4344214598337817,7.894879659016927,-0.04119813562354719,-0.14547284444173236,answer_mean/gold/toggle_margin/Region,-5.662809753417967,643,-2.224130535125732,2.5591177622477197,-0.8072510560353598,0.6271704037984218,defined,all,group
NoCat_with_D,1.4797156492869044,7.894879659016927,-0.22700352859171236,-0.34863166809082013,answer_mean/gold/toggle_margin/Region,-5.570717748006185,223,-2.533612655003865,2.778005472819004,-1.0186843872070304,0.461031262079874,defined,Lq_hit,group
NoCat_with_D,1.3402372996012377,7.185579299926758,0.05745568016669286,-0.06556627182733421,answer_mean/gold/toggle_margin/Region,-5.662809753417967,420,-2.1370420773824055,2.507269795735675,-0.6548541386922206,0.6853831609090171,defined,Lq_no_hit,group
NoCat_with_D,1.834122975667318,7.894879659016927,0.33744150747067075,0.3146375020345049,answer_mean/gold/toggle_margin/Region,-4.368154525756836,252,-2.454161230723063,3.0923199335734046,-0.6431873639424648,1.1909356117248533,defined,gold_size_0,group
NoCat_with_D,1.2161257607596263,6.057835896809896,-0.2670756660964292,-0.30288330713907863,answer_mean/gold/toggle_margin/Region,-5.662809753417967,328,-2.1626497904459634,1.6998128073556082,-0.8981441724868043,0.3179815882728221,defined,gold_size_1,group
NoCat_with_D,0.756575787256634,2.081809361775716,-0.37975940649081125,-0.3894197736467637,answer_mean/gold/toggle_margin/Region,-2.5355816841125485,63,-1.5666013717651368,0.9916798496246335,-0.794650363922119,-0.03807457666548497,defined,gold_size_2plus,group
D_vs_C0,5.241982691628593,32.18328285217285,-0.6690032584332494,-0.15616353352864554,answer_mean/gold/toggle_margin/Region,-23.700305938720703,643,-17.41835397084554,13.511948458353679,-3.0824929646083286,2.1594897270202638,defined,all,group
D_vs_C0,3.463195782616025,26.12039629618327,1.3898430484123045,1.2036865779331745,answer_mean/gold/toggle_margin/Region,-23.700305938720703,223,-11.391539128621417,14.369087537129692,-0.5137557529267811,2.949440029689244,defined,Lq_hit,group
D_vs_C0,5.622725221088954,32.18328285217285,-1.7621526070679123,-0.9075827598571782,answer_mean/gold/toggle_margin/Region,-23.261629740397137,420,-17.842231718699132,13.50326019922892,-4.553322537740071,1.069402683348883,defined,Lq_no_hit,group
D_vs_C0,10.093629360198975,13.512970606486004,-6.448639279320126,-3.9047730763753257,answer_mean/gold/toggle_margin/Region,-23.700305938720703,252,-20.96834955215454,2.457959238688149,-11.281769275665283,-1.1881399154663086,defined,gold_size_0,group
D_vs_C0,4.94710236958095,32.18328285217285,3.4448449868773756,1.1646992365519204,answer_mean/gold/toggle_margin/Region,-9.088987986246744,328,-3.171665148053851,17.158780415852863,-0.4424029009682794,4.504699468612671,defined,gold_size_1,group
D_vs_C0,1.6443819863455638,7.769282976786296,1.0314102781002152,1.1152943611145019,answer_mean/gold/toggle_margin/Region,-3.2758181095123295,63,-1.459413634027754,2.718004465103149,0.2632539408547536,1.9076359272003174,defined,gold_size_2plus,group
Full_vs_C0,3.9463702111017143,14.63134511311849,0.9423130823760799,0.8459153311593188,answer_mean/gold/toggle_margin/Region,-18.526025772094727,643,-5.097855122884115,6.913283983866369,-0.8581478663853237,3.0882223447163906,defined,all,group
Full_vs_C0,3.8706401575179328,14.63134511311849,0.9026389285469151,1.17120901743571,answer_mean/gold/toggle_margin/Region,-18.526025772094727,223,-5.42968768165225,6.436760886510213,-0.793320519583566,3.077319637934367,defined,Lq_hit,group
Full_vs_C0,3.9797738097962885,14.332881927490234,0.9633781688139463,0.6864592234293623,answer_mean/gold/toggle_margin/Region,-18.324369430541992,420,-4.461575571695964,7.422314675649004,-0.8720527194795153,3.1077210903167733,defined,Lq_no_hit,group
Full_vs_C0,4.513219356536865,14.332881927490234,2.04431103650855,2.2097288767496743,answer_mean/gold/toggle_margin/Region,-18.526025772094727,252,-3.894032796223958,8.708551279703771,0.02801227569580078,4.541231632232666,defined,gold_size_0,group
Full_vs_C0,3.416571140289307,14.63134511311849,0.15127074181272043,0.23033402760823574,answer_mean/gold/toggle_margin/Region,-18.324369430541992,328,-6.313053639729818,5.789855678876239,-1.2993126051766537,2.1172585351126534,defined,gold_size_1,group
Full_vs_C0,2.1615991251809255,4.129756200881232,0.6527639278268659,0.5015558242797851,answer_mean/gold/toggle_margin/Region,-2.5341334872775616,63,-1.4125959123883924,3.271665000915527,-0.46029589289710626,1.701303232283819,defined,gold_size_2plus,group
NoCat_vs_C0,3.1794286410013837,16.270605087280273,-0.18564734337327446,-0.4112790788922993,answer_mean/gold/toggle_margin/Region,-18.69937070210775,643,-5.784350776672364,6.219474411010741,-1.7001038006373816,1.479324840364002,defined,all,group
NoCat_vs_C0,3.102873488834926,13.891428629557291,-0.600255526711622,-0.4112790788922993,answer_mean/gold/toggle_margin/Region,-18.69937070210775,223,-5.664693196614584,4.122437500726607,-1.9840906506492975,1.1187828381856286,defined,Lq_hit,group
NoCat_vs_C0,3.315729354676745,16.270605087280273,0.034489858732562266,-0.41599623362223337,answer_mean/gold/toggle_margin/Region,-17.638713200887043,420,-5.794639269510904,7.027049795786534,-1.5915669259570893,1.724162428719656,defined,Lq_no_hit,group
NoCat_vs_C0,4.775566101074219,16.270605087280273,1.0214258501769373,0.7769606908162432,answer_mean/gold/toggle_margin/Region,-18.69937070210775,252,-5.806461842854818,7.767277399698893,-1.1603293418884277,3.615236759185791,defined,gold_size_0,group
NoCat_vs_C0,2.302580413364228,13.891428629557291,-1.0968343706358046,-0.9849515279134116,answer_mean/gold/toggle_margin/Region,-17.638713200887043,328,-6.224401473999023,3.8530123202006012,-2.154457012812296,0.1481234005519323,defined,gold_size_1,group
NoCat_vs_C0,1.0651152531305947,2.0150806971958706,-0.26998226135015546,-0.2662020683288573,answer_mean/gold/toggle_margin/Region,-2.9553500584193637,63,-2.214405579794021,1.450474446160452,-0.7744439919789632,0.29067126115163155,defined,gold_size_2plus,group
Full_given_D,2.704017524113731,19.255599975585938,0.36461609287832153,0.18425968715122742,answer_mean/gold/toggle_margin/Region,-28.354883193969727,643,-4.665825780232747,6.422783756256103,-1.1025893710908439,1.601428153022887,defined,all,group
Full_given_D,2.590944925944012,19.255599975585938,-0.06403130370362792,0.43361727396647165,answer_mean/gold/toggle_margin/Region,-28.354883193969727,223,-4.6905296325683565,4.184079170227051,-1.107851346333823,1.483093579610189,defined,Lq_hit,group
Full_given_D,2.768678433554514,19.239817301432293,0.592207448682547,0.09304777781168627,answer_mean/gold/toggle_margin/Region,-13.122876485188801,420,-4.624496968587241,7.797725200653074,-1.0715552239190966,1.6971232096354174,defined,Lq_no_hit,group
Full_given_D,4.808869043986,19.255599975585938,1.3455310624743264,0.5146357218424479,answer_mean/gold/toggle_margin/Region,-28.354883193969727,252,-4.431697845458984,10.266187381744382,-1.178274631500244,3.6305944124857565,defined,gold_size_0,group
Full_given_D,2.0806496120634534,15.72237714131673,-0.3536328784264754,0.06628278096516926,answer_mean/gold/toggle_margin/Region,-14.00760777791341,328,-5.232051764896937,2.897810440063474,-1.1472446986607143,0.9334049134027392,defined,gold_size_1,group
Full_given_D,0.9552741678934249,4.185454686482748,0.18041117620816552,0.1633866628011067,answer_mean/gold/toggle_margin/Region,-2.646831839425223,63,-1.9646110852559406,1.9746577753339494,-0.30866237292214027,0.6466117949712846,defined,gold_size_2plus,group
NoCat_given_D,2.491381327311198,19.164814631144203,0.3234179572547743,-0.014515686035156072,answer_mean/gold/toggle_margin/Region,-29.99622917175293,643,-4.475520070393881,7.008267974853511,-1.1570962270100915,1.3342851003011065,defined,all,group
NoCat_given_D,2.2595060666402187,19.164814631144203,-0.29103483229534033,-0.1497980753580732,answer_mean/gold/toggle_margin/Region,-29.99622917175293,223,-4.448683579762777,3.5298535592215257,-1.2816495259602871,0.9778565406799316,defined,Lq_hit,group
NoCat_given_D,2.6972802707127164,18.75702985127767,0.6496631288492399,0.008563850039527754,answer_mean/gold/toggle_margin/Region,-14.498577117919922,420,-4.416713937123616,8.71109596888224,-1.1321414538792203,1.565138816833496,defined,Lq_no_hit,group
NoCat_given_D,4.935385386149088,19.164814631144203,1.682972569944997,1.0027421315511065,answer_mean/gold/toggle_margin/Region,-29.99622917175293,252,-4.6981197992960615,10.386519686381018,-1.043566703796386,3.8918186823527017,defined,gold_size_0,group
NoCat_given_D,1.9095971993037641,17.104695638020836,-0.6207085445229046,-0.2530809629531132,answer_mean/gold/toggle_margin/Region,-14.498577117919922,328,-4.800464630126953,2.197968085606893,-1.304134632292249,0.6054625670115152,defined,gold_size_1,group
NoCat_given_D,0.6051850901709663,4.324145634969076,-0.1993482302826458,-0.2385973249162947,answer_mean/gold/toggle_margin/Region,-3.4667777409629212,63,-1.7334044965108233,1.1864849335806706,-0.5098812580108643,0.09530383216010208,defined,gold_size_2plus,group
NoCat_without_D,1.6288865861438568,6.791794549851192,-0.9233777859114344,-0.9395347595214849,answer_mean/gold/toggle_margin/LGBTQ,-9.829651787167505,643,-3.5494041824340816,1.6212878417968732,-1.720449638366699,-0.09156305222284211,defined,all,group
NoCat_without_D,2.0794105923365023,6.791794549851192,-1.2939278160570982,-1.3976632012261283,answer_mean/gold/toggle_margin/LGBTQ,-6.962125778198242,223,-4.647492558615547,1.7899766445159884,-2.4405032657441628,-0.3610926734076604,defined,Lq_hit,group
NoCat_without_D,1.4469549099604289,6.2375946044921875,-0.7266333651436176,-0.8027067184448242,answer_mean/gold/toggle_margin/LGBTQ,-9.829651787167505,420,-2.578433761596679,1.5678033392769948,-1.4469549099604289,0.0,defined,Lq_no_hit,group
NoCat_without_D,1.5159218788146969,6.2375946044921875,-0.4576493490309942,-0.6698007583618164,answer_mean/gold/toggle_margin/LGBTQ,-4.7083282470703125,252,-2.5325422668457027,2.291161193847652,-1.3538330078124996,0.16208887100219727,defined,gold_size_0,group
NoCat_without_D,1.7483091314633687,6.791794549851192,-1.243123470001612,-1.1987968444824222,answer_mean/gold/toggle_margin/LGBTQ,-9.829651787167505,328,-4.392130267620087,1.558208933936225,-2.111834704875946,-0.36352557341257724,defined,gold_size_1,group
NoCat_without_D,1.7134758282533458,1.9570882161458336,-1.1215838448367133,-1.048801263173421,answer_mean/gold/toggle_margin/LGBTQ,-7.746858324323382,63,-5.072811444600423,1.1968581935337606,-1.6525958855946858,0.060879942658660036,defined,gold_size_2plus,group
NoCat_with_D,1.097668266296387,8.402168273925781,0.0288100662643307,-0.12454032897949219,answer_mean/gold/toggle_margin/LGBTQ,-8.693913269042968,643,-1.7163883924484253,2.6383945083618157,-0.6291107177734376,0.4685575485229494,defined,all,group
NoCat_with_D,1.3273791790008547,8.402168273925781,-0.015785083249356433,-0.2421422004699707,answer_mean/gold/toggle_margin/LGBTQ,-6.4472949618384945,223,-1.7142927503585816,2.2634893798828126,-0.8308568954467779,0.4965222835540768,defined,Lq_hit,group
NoCat_with_D,0.9052983389960394,6.738469314575195,0.0524879670775503,-0.08242359161376944,answer_mean/gold/toggle_margin/LGBTQ,-8.693913269042968,420,-1.6886266027178083,2.6436110877990715,-0.47677203284369574,0.42852630615234366,defined,Lq_no_hit,group
NoCat_with_D,1.3370979309082025,8.402168273925781,0.49162257058279857,0.1146520614624027,answer_mean/gold/toggle_margin/LGBTQ,-4.2663944244384755,252,-1.6310620880126951,4.50367431640625,-0.37676162719726536,0.9603363037109371,defined,gold_size_0,group
NoCat_with_D,1.0311513836421666,4.2512326921735495,-0.2310938749256127,-0.21225394672817655,answer_mean/gold/toggle_margin/LGBTQ,-8.693913269042968,328,-1.6994237399101262,1.6447689544586876,-0.7901649985994612,0.24098638504270542,defined,gold_size_1,group
NoCat_with_D,0.6088560061021284,0.8078265995174259,-0.4692892730682482,-0.2980790138244629,answer_mean/gold/toggle_margin/LGBTQ,-4.016095479329426,63,-2.265103326525007,0.729615208307902,-0.6661198139190674,-0.05726380781693896,defined,gold_size_2plus,group
D_vs_C0,3.3498242855072022,26.223539733886717,-1.113332847733481,0.07036924362182617,answer_mean/gold/toggle_margin/LGBTQ,-22.94843788146973,643,-16.033721504211428,7.323451843261708,-1.999277687072754,1.3505465984344482,defined,all,group
D_vs_C0,2.861055071391757,26.223539733886717,0.8042210164097681,0.9001378377278639,answer_mean/gold/toggle_margin/LGBTQ,-22.94843788146973,223,-11.931905136108393,10.330413208007803,-0.7419652454436773,2.1190898259480795,defined,Lq_hit,group
D_vs_C0,3.6671709196908138,24.544872665405272,-2.1314626375047774,-0.3749128341674801,answer_mean/gold/toggle_margin/LGBTQ,-22.67722053527832,420,-16.69475435256958,4.292546722775412,-2.7077680905659998,0.9594028291248142,defined,Lq_no_hit,group
D_vs_C0,10.805660629272461,14.781280899047852,-5.571890143742637,-2.4996576309204106,answer_mean/gold/toggle_margin/LGBTQ,-22.94843788146973,252,-19.86406108856201,2.136686611175535,-11.375158786773682,-0.5694981575012199,defined,gold_size_0,group
D_vs_C0,2.4825945403840803,26.223539733886717,1.8145430475392639,0.6909840477837454,answer_mean/gold/toggle_margin/LGBTQ,-8.094080425444105,328,-2.1847941148848764,10.191842594146717,-0.3073784218894111,2.1752161184946694,defined,gold_size_1,group
D_vs_C0,1.0734543041749431,8.673751649402439,1.4773519926609173,1.2424418313162666,answer_mean/gold/toggle_margin/LGBTQ,-2.5147167205810548,63,0.05548747669566745,4.191152945018947,0.8458621981856111,1.9193165023605543,defined,gold_size_2plus,group
Full_vs_C0,2.902911115828015,15.343655395507813,0.9344404288540132,0.7680713653564464,answer_mean/gold/toggle_margin/LGBTQ,-14.634443555559432,643,-4.604228744506836,6.628393211364745,-0.5053585529327393,2.397552562895276,defined,all,group
Full_vs_C0,2.962050426952423,15.343655395507813,0.44625265972527534,0.9292373657226562,answer_mean/gold/toggle_margin/LGBTQ,-14.634443555559432,223,-8.266131183079311,6.033936734199522,-0.8147076258583675,2.147342801094055,defined,Lq_hit,group
Full_vs_C0,2.9566128849983215,13.87939872741699,1.1936448872247478,0.7425046920776368,answer_mean/gold/toggle_margin/LGBTQ,-13.12645378112793,420,-2.843119282495407,6.943377304077146,-0.44847995042800903,2.5081329345703125,defined,Lq_no_hit,group
Full_vs_C0,3.487711334228515,13.87939872741699,1.6453593178400918,1.532811737060547,answer_mean/gold/toggle_margin/LGBTQ,-13.46043930053711,252,-6.4383545684814445,8.161810226440428,-0.00519886016845672,3.4825124740600586,defined,gold_size_0,group
Full_vs_C0,2.402620703644223,15.343655395507813,0.3949026622077175,0.44757389189705,answer_mean/gold/toggle_margin/LGBTQ,-14.634443555559432,328,-4.08673876868354,5.044279563426971,-0.826917580763499,1.5757031228807241,defined,gold_size_1,group
Full_vs_C0,1.641564398720151,10.48399916149321,0.8997868960840647,0.5104097143396154,answer_mean/gold/toggle_margin/LGBTQ,-2.501314980643137,63,-1.0284122881951272,5.669998005458284,-0.36137083144414994,1.280193567276001,defined,gold_size_2plus,group
NoCat_vs_C0,2.1873244285583495,16.89184150695801,0.011062642942579004,-0.2561007908412387,answer_mean/gold/toggle_margin/LGBTQ,-15.253808212280275,643,-5.110995483398437,5.872178840637205,-1.2973759174346924,0.8899485111236571,defined,all,group
NoCat_vs_C0,2.4221975509566485,16.89184150695801,-0.8476751563318228,-0.5687594640822633,answer_mean/gold/toggle_margin/LGBTQ,-15.164735794067383,223,-7.451404838562012,3.617315769195555,-1.9371141009860562,0.48508344997059216,defined,Lq_hit,group
NoCat_vs_C0,2.5167531847953795,15.819258499145509,0.46701152208113045,-0.1348449888683505,answer_mean/gold/toggle_margin/LGBTQ,-15.253808212280275,420,-3.186443129039945,6.9915871810913055,-1.0323105692863466,1.4844426155090331,defined,Lq_no_hit,group
NoCat_vs_C0,3.4881419181823734,15.819258499145509,1.1877099688090975,0.6541601181030274,answer_mean/gold/toggle_margin/LGBTQ,-15.164735794067383,252,-6.087916755676269,8.494364261627195,-0.5002230644226076,2.9879188537597656,defined,gold_size_0,group
NoCat_vs_C0,1.7847479456946966,16.89184150695801,-0.8482208077938945,-0.753755627738105,answer_mean/gold/toggle_margin/LGBTQ,-15.253808212280275,328,-4.938121585845947,2.747783038086361,-1.775069804418655,0.009678141276041718,defined,gold_size_1,group
NoCat_vs_C0,0.9140443438575391,5.351712726411366,-0.2217969487526487,-0.08903999328613299,answer_mean/gold/toggle_margin/LGBTQ,-4.623100825718472,63,-1.6627704715728755,1.1673269294557116,-0.7209781328837079,0.19306621097383114,defined,gold_size_2plus,group
Full_given_D,1.8385597641849936,21.154604721069337,0.7186268851420069,0.36677678426106763,answer_mean/gold/toggle_margin/LGBTQ,-19.451769638061524,643,-4.0909729766845695,7.622472000122062,-0.4192501068115235,1.41930965737347,defined,all,group
Full_given_D,2.3408919750698027,16.063672256469726,-0.2594668001143047,0.28218603134155273,answer_mean/gold/toggle_margin/LGBTQ,-19.451769638061524,223,-5.871022060939243,3.2481224786667564,-1.1156562744625032,1.2252357006072998,defined,Lq_hit,group
Full_given_D,1.8331009501502629,21.154604721069337,1.237948056123334,0.3742537816365561,answer_mean/gold/toggle_margin/LGBTQ,-10.723346710205078,420,-2.504233074188232,8.368068332672117,-0.2938132603963216,1.5392876897539414,defined,Lq_no_hit,group
Full_given_D,3.8918471336364746,21.154604721069337,1.632612172384111,0.6640605926513672,answer_mean/gold/toggle_margin/LGBTQ,-19.451769638061524,252,-4.863872814178467,10.943107872009273,-0.5226107597351073,3.369236373901367,defined,gold_size_0,group
Full_given_D,1.5184687841506226,11.92981414794922,0.08052225450974679,0.3272419320212472,answer_mean/gold/toggle_margin/LGBTQ,-10.723346710205078,328,-3.8802894719441725,2.575261772246588,-0.38711477007184664,1.131354014078776,defined,gold_size_1,group
Full_given_D,1.1483183224995932,3.7797609965006504,0.3848812734336122,0.19758669535318996,answer_mean/gold/toggle_margin/LGBTQ,-2.3133966355096742,63,-1.0265473368260762,2.4578428704398023,-0.23274798393249507,0.9155703385670981,defined,gold_size_2plus,group
NoCat_given_D,1.741233974032932,20.236184310913085,0.7474369514063376,0.15755319595336914,answer_mean/gold/toggle_margin/LGBTQ,-20.37743263244629,643,-3.259313038417271,7.856972770690919,-0.5346550623575845,1.2065789116753474,defined,all,group
